timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT
110,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13707e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00120781,-1.5,-nan,0,0,3,0,0,0,0,0,0
120,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00116007,-1.5,-nan,0,0,3,0,0,0,0,0,0
130,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00110743,-1.5,-nan,0,0,3,0,0,0,0,0,0
140,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13709e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00106584,-1.5,-nan,0,0,3,0,0,0,0,0,0
150,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13709e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00101952,-1.5,-nan,0,0,3,0,0,0,0,0,0
160,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00097726,-1.5,-nan,0,0,3,0,0,0,0,0,0
170,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000934789,-1.5,-nan,0,0,3,0,0,0,0,0,0
180,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000896041,-1.5,-nan,0,0,3,0,0,0,0,0,0
190,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0008571,-1.5,-nan,0,0,3,0,0,0,0,0,0
200,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000823225,-1.5,-nan,0,0,3,0,0,0,0,0,0
210,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000785828,-1.5,-nan,0,0,3,0,0,0,0,0,0
220,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13713e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000753255,-1.5,-nan,0,0,3,0,0,0,0,0,0
230,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13714e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000720519,-1.5,-nan,0,0,3,0,0,0,0,0,0
240,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13714e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000694879,-1.5,-nan,0,0,3,0,0,0,0,0,0
250,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13715e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000679724,-1.5,-nan,0,0,3,0,0,0,0,0,0
260,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13715e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000660887,-1.5,-nan,0,0,3,0,0,0,0,0,0
270,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13716e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000634767,-1.5,-nan,0,0,3,0,0,0,0,0,0
280,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13716e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000605961,-1.5,-nan,0,0,3,0,0,0,0,0,0
290,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13717e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000582034,-1.5,-nan,0,0,3,0,0,0,0,0,0
300,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13717e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000556765,-1.5,-nan,0,0,3,0,0,0,0,0,0
310,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13718e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00053476,-1.5,-nan,0,0,3,0,0,0,0,0,0
320,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13718e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00051152,-1.5,-nan,0,0,3,0,0,0,0,0,0
330,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13719e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000490317,-1.5,-nan,0,0,3,0,0,0,0,0,0
340,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13719e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000468066,-1.5,-nan,0,0,3,0,0,0,0,0,0
350,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.1372e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000449584,-1.5,-nan,0,0,3,0,0,0,0,0,0
360,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13721e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000430045,-1.5,-nan,0,0,3,0,0,0,0,0,0
370,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13721e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000412219,-1.5,-nan,0,0,3,0,0,0,0,0,0
380,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13722e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000394305,-1.5,-nan,0,0,3,0,0,0,0,0,0
390,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13722e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000378721,-1.5,-nan,0,0,3,0,0,0,0,0,0
400,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13723e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000361535,-1.5,-nan,0,0,3,0,0,0,0,0,0
410,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13723e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000347259,-1.5,-nan,0,0,3,0,0,0,0,0,0
420,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13724e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000332167,-1.5,-nan,0,0,3,0,0,0,0,0,0
430,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13724e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000319039,-1.5,-nan,0,0,3,0,0,0,0,0,0
440,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13725e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000304561,-1.5,-nan,0,0,3,0,0,0,0,0,0
450,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13725e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000292524,-1.5,-nan,0,0,3,0,0,0,0,0,0
460,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13726e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00027866,-1.5,-nan,0,0,3,0,0,0,0,0,0
470,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13727e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000269292,-1.5,-nan,0,0,3,0,0,0,0,0,0
480,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13727e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000260774,-1.5,-nan,0,0,3,0,0,0,0,0,0
490,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13728e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000252521,-1.5,-nan,0,0,3,0,0,0,0,0,0
500,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13728e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000242043,-1.5,-nan,0,0,3,0,0,0,0,0,0
510,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13729e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000232001,-1.5,-nan,0,0,3,0,0,0,0,0,0
520,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13729e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000221928,-1.5,-nan,0,0,3,0,0,0,0,0,0
530,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.1373e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000212729,-1.5,-nan,0,0,3,0,0,0,0,0,0
540,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.1373e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000203911,-1.5,-nan,0,0,3,0,0,0,0,0,0
550,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13731e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000195451,-1.5,-nan,0,0,3,0,0,0,0,0,0
560,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13731e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000187349,-1.5,-nan,0,0,3,0,0,0,0,0,0
570,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13732e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000179576,-1.5,-nan,0,0,3,0,0,0,0,0,0
580,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13732e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000172125,-1.5,-nan,0,0,3,0,0,0,0,0,0
590,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13733e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000164984,-1.5,-nan,0,0,3,0,0,0,0,0,0
600,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13734e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000155865,-1.5,-nan,0,0,3,0,0,0,0,0,0
610,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13734e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000149398,-1.5,-nan,0,0,3,0,0,0,0,0,0
620,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13735e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0001432,-1.5,-nan,0,0,3,0,0,0,0,0,0
630,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13735e-13,0,0,0,0,0,0,0,0,0,0,0,0,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0,-0.261799,-0.000136983,-1.5,-nan,0,0,3,0,0,0,0,0,0
640,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13736e-13,0,0,0,0,0,0,0,0,0,0,0,0,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0,-0.261799,-0.000131029,-1.5,-nan,0,0,3,0,0,0,0,0,0
650,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13736e-13,0,0,-2.85356,-0.279824,0.658276,0,0,0,0,0,1.14644,-0.279824,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0,-0.261799,-0.000125593,-1.5,-nan,0,0,3,0,0,0,0,0,0
660,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13737e-13,0,0,-2.77334,-0.274085,0.557894,0,0,0,0,0,1.22666,-0.274085,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0,-0.261799,-0.000115946,-1.5,-nan,0,0,3,0,0,0,0,0,0
670,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13737e-13,0,0,-2.77334,-0.274085,0.557894,0,0,0,0,0,1.22666,-0.274085,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0,-0.261799,-0.000108854,-1.5,-nan,0,0,3,0,0,0,0,0,0
680,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13738e-13,0,0,-2.59185,-0.321784,0.335576,0,0,0,0,0,1.40815,-0.321784,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0,-0.261799,-0.000105194,-1.5,-nan,0,0,3,0,0,0,0,0,0
690,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13738e-13,0,0,-2.59185,-0.321784,0.335576,0,0,0,0,0,1.40815,-0.321784,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0,-0.261799,-0.000101865,-1.5,-nan,0,0,3,0,0,0,0,0,0
700,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13739e-13,0,0,-2.63636,-0.322203,0.342848,0,0,0,0,0,1.36364,-0.322203,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.257449,-7.6988e-05,-1.5,-nan,0,0,3,1.52854,-0.364583,0,0,0,0
710,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.1374e-13,0,0,-2.64181,-0.323064,0.320917,0,0,0,0,0,1.35819,-0.323064,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-5.25799e-05,-1.5,-nan,0,0,3,1.45147,-0.351135,0,0,0,0
720,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.1374e-13,0,0,-2.64181,-0.323064,0.320917,0,0,0,0,0,1.35819,-0.323064,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-4.97774e-05,-1.5,-nan,0,0,3,1.46711,-0.355842,0,0,0,0
730,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13741e-13,0,0,-3.1827,-0.319911,0.70718,0,0,0,0,0,0.817296,-0.319911,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-3.60535e-05,-1.5,-nan,0,0,3,1.54823,-0.380252,0,0,0,0
740,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13741e-13,0,0,-3.22306,-0.364128,0.705309,0,0,0,0,0,0.77694,-0.364128,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-2.73197e-05,-1.5,-nan,0,0,3,0.677271,-0.382131,0,0,0,0
750,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13742e-13,0,0,-3.12568,-0.352248,0.539924,0,0,0,0,0,0.874325,-0.352248,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-2.05527e-05,-1.5,-nan,0,0,3,0.706423,-0.365246,0,0,0,0
760,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13742e-13,0,0,-2.75499,-0.382729,0.226813,0,0,0,0,0,1.24501,-0.382729,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-1.56999e-05,-1.5,-nan,0,0,3,0.76924,-0.395237,0,0,0,0
770,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13743e-13,0,0,-2.75499,-0.382729,0.226813,0,0,0,0,0,1.24501,-0.382729,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-1.46856e-05,-1.5,-nan,0,0,3,1.25342,-0.386437,0,0,0,0
780,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13743e-13,0,0,-2.75499,-0.382729,0.226813,0,0,0,0,0,1.24501,-0.382729,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-1.42787e-05,-1.5,-nan,0,0,3,1.25351,-0.387658,0,0,0,0
790,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13744e-13,0,0,-2.80142,-0.38048,0.216241,0,0,0,0,0,1.19858,-0.38048,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-1.04752e-05,-1.5,-nan,0,0,3,1.22823,-0.395503,0,0,0,0
800,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13744e-13,0,0,-2.76209,-0.373704,0.180318,0,0,0,0,0,1.23791,-0.373704,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-7.66963e-06,-1.5,-nan,0,0,3,1.2278,-0.399433,0,0,0,0
810,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13745e-13,0,0,-2.75843,-0.389506,0.164362,0,0,0,0,0,1.24157,-0.389506,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-5.96265e-06,-1.5,-nan,0,0,3,1.22247,-0.39831,0,0,0,0
820,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13745e-13,0,0,-2.78313,-0.360185,0.210943,0,0,0,0,0,1.21687,-0.360185,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-4.14268e-06,-1.5,-nan,0,0,3,1.23629,-0.405663,0,0,0,0
830,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13746e-13,0,0,-2.78177,-0.367199,0.225218,0,0,0,0,0,1.21823,-0.367199,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-3.16359e-06,-1.5,-nan,0,0,3,1.21994,-0.412326,0,0,0,0
840,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13747e-13,0,0,-2.74801,-0.357694,0.208116,0,0,0,0,0,1.25199,-0.357694,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-2.391e-06,-1.5,-nan,0,0,3,1.2418,-0.402897,0,0,0,0
850,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13747e-13,0,0,-2.73835,-0.35633,0.211108,0,0,0,0,0,1.26165,-0.35633,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-1.8259e-06,-1.5,-nan,0,0,3,1.24822,-0.379345,0,0,0,0
860,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,0,-1.13748e-13,0,0,-2.74365,-0.356938,0.206813,0,0,0,0,0,1.25635,-0.356938,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-1.40591e-06,-1.5,-nan,0,0,3,1.24851,-0.382345,0,0,0,0
870,-3.21068e-12,2.67461e-38,-1.57228e-06,-3.27738e-12,2.67437e-38,-3.40903e-12,-1.13748e-13,0,0,-2.81049,-0.380166,0.233324,0,0,0,0,0,1.18951,-0.380166,2059745331,-1368598984,2059745331,-1368598984,-1368598944,-1368598944,-1368598904,-1995351570,0.261799,-0.261799,-1.06043e-06,-1.5,-nan,0,0,3,1.18006,-0.384193,0,0,0,0
