timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00779127,-1.5,3.94113e+12,0,0,3,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00756001,-1.5,3.94113e+12,0,0,3,0,0
30,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,-3.62841e-12,-1.06589e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00181184,-1.5,3.94113e+12,0,0,3,0,0
40,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00175806,-1.5,3.94113e+12,0,0,3,0,0
50,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,-3.62841e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00168864,-1.5,3.94113e+12,0,0,3,0,0
60,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00162196,-1.5,3.94113e+12,0,0,3,0,0
70,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,-3.62841e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00155466,-1.5,3.94113e+12,0,0,3,0,0
80,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00149628,-1.5,3.94113e+12,0,0,3,0,0
90,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,-3.62841e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00141368,-1.5,3.94113e+12,0,0,3,0,0
100,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00135781,-1.5,3.94113e+12,0,0,3,0,0
110,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,-3.62841e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00129619,-1.5,3.94113e+12,0,0,3,0,0
120,-3.11384e-12,0,-1.52199e-06,-3.18057e-12,0,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00124501,-1.5,3.94113e+12,0,0,3,0,0
