timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.0141372,-1.5,3.94113e+12,0,0,0,0,0
20,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,0,-1.06589e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.9244,-1.5,3.94113e+12,0,0,0,0,0
30,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,-3.40902e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.06318,-1.5,3.94113e+12,0,0,0,0,0
40,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.62575,-1.5,3.94113e+12,0,0,0,0,0
50,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,-3.40902e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.62347,-1.5,3.94113e+12,0,0,0,0,0
60,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.62118,-1.5,3.94113e+12,0,0,0,0,0
70,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,-3.40902e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.61899,-1.5,3.94113e+12,0,0,0,0,0
80,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.61699,-1.5,3.94113e+12,0,0,0,0,0
90,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,-3.40902e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.61508,-1.5,3.94113e+12,0,0,0,0,0
100,-3.21152e-12,0,-1.5597e-06,-3.27738e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.61315,-1.5,3.94113e+12,0,0,0,0,0
