timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamp
7369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
8031,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,-3.89773e-12,-1.13703e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
8073,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,0,-1.13703e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
8330,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,-3.89773e-12,-1.13704e-13,0,0,0,0,0,0,0,0,0,0,4,0,-1368616704,672923512,-1368616704,672923512,-1298412069,-1368616704,-1368604256,-1368604256,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322
8462,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,0,-1.13704e-13,0,0,0,0,0,0,0,0,0,0,4,0,-1368616704,672923512,-1368616704,672923512,-1298412069,-1368616704,-1368604256,-1368604256,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322
8483,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,-3.89773e-12,-1.13705e-13,0,0,0,0,0,0,0,0,0,0,4,0,-1368616704,672923512,-1368616704,672923512,-1298412069,-1368616704,-1368604256,-1368604256,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322
8500,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,0,-1.13705e-13,0,0,0,0,0,0,0,0,0,0,4,0,-1368616704,672923512,-1368616704,672923512,-1298412069,-1368616704,-1368604256,-1368604256,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322
8610,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,-3.89773e-12,-1.13706e-13,0,0,-2.98688,-0.397282,0.145366,0,0,0,0,0,1.01312,-0.397282,299,-61,299,-61,441,-75,306,73,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,21016,0,0,0,0,8608
8681,-3.34297e-12,1.18808e-37,-1.5923e-06,-3.40794e-12,1.18798e-37,0,-1.13706e-13,0,0,-2.99273,-0.410418,0.156391,0,0,0,0,0,1.00727,-0.410418,303,-63,303,-63,443,-76,306,72,0,-0.261799,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,20720,0,0,0,0,8675
