timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamppTermX,dTermX,pTermY,dTermY,vxcmd,vycmd
5988,1.4668,0.0371094,6.11816,-0.00531371,0.00475132,-0.0484807,-0.19313,0.0685606,-1.52655,0,0,0,-8.31281e-05,2.72762e-05,-0.0154619,0.0050412,-1.50813,0,0,0,0,0,0,0,0,0,0,0.435396,-0.203042,0,-1.5,1.83186e-38,0,0,0,-8.31281e-05,2.72762e-05,0,0,0,0,-0.0154619,0.0050412,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-5.45524e-05
6003,1.4668,0.102539,-0.871094,-0.00348104,0.00576459,-0.0478889,-0.196214,0.0551333,-1.57286,0,0,0,-0.000580955,0.000184991,-0.0443309,0.0138431,-1.55426,0,0,0,0,0,0,0,0,0,0,0.436214,-0.185211,0,-1.5,1.83186e-38,0,0,0,-0.000580955,0.000184991,0,0,0,0,-0.0443309,0.0138431,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.000369983
6020,1.4668,0.102539,-3.08594,-0.003919,0.00420403,-0.0484729,-0.198266,0.0429838,-1.61831,0,0,0,-0.00177515,0.00054754,-0.0787349,0.023586,-1.59983,0,0,0,0,0,0,0,0,0,0,0.436327,-0.167946,0,-1.5,1.83186e-38,0,0,0,-0.00177515,0.00054754,0,0,0,0,-0.0787349,0.023586,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.00109508
6035,1.4668,0.102539,1.94531,-0.00515172,0.00486609,-0.0481068,-0.198455,0.0417931,-1.62299,0,0,0,-0.00323125,0.000975647,-0.107158,0.0312328,-1.62225,0,0,0,0,0,0,0,0,0,0,0.436181,-0.16029,0,-1.5,1.83186e-38,0,0,0,-0.00323125,0.000975647,0,0,0,0,-0.107158,0.0312328,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.00195129
6050,1.4668,0.102539,1.94531,-0.00515172,0.00486609,-0.0481068,-0.198455,0.0417931,-1.62299,0,0,0,-0.00511195,0.00151703,-0.135398,0.038762,-1.62299,0,0,0,0,0,0,0,0,0,0,0.436283,-0.162116,0,-1.5,1.83186e-38,0,0,0,-0.00511195,0.00151703,0,0,0,0,-0.135398,0.038762,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.00303406
6065,1.4668,0.102539,-6.48145,-0.00402894,0.00444157,-0.0484787,-0.198472,0.041603,-1.62374,0,0,0,-0.00741442,0.00217081,-0.163448,0.0462348,-1.62374,0,0,0,0,0,0,0,0,0,0,0.43639,-0.163982,0,-1.5,1.83186e-38,0,0,0,-0.00741442,0.00217081,0,0,0,0,-0.163448,0.0462348,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.00434161
6081,1.4668,0.102539,2.64746,-0.00497425,0.0056619,-0.0484142,-0.198508,0.0414202,-1.62451,0,0,0,-0.0103327,0.00299126,-0.19316,0.0541442,-1.62451,0,0,0,0,0,0,0,0,0,0,0.43651,-0.166028,0,-1.5,1.83186e-38,0,0,0,-0.0103327,0.00299126,0,0,0,0,-0.19316,0.0541442,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.00598252
6100,1.4668,0.102539,-1.59082,-0.00464155,0.00573513,-0.0472448,-0.198531,0.0412358,-1.62528,0,0,0,-0.0144625,0.00414236,-0.228187,0.0634638,-1.62528,0,0,0,0,0,0,0,0,0,0,0.436661,-0.168595,0,-1.5,1.83186e-38,0,0,0,-0.0144625,0.00414236,0,0,0,0,-0.228187,0.0634638,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.00828472
6118,1.4668,0.102539,3.28711,-0.00545605,0.00505394,-0.0477878,-0.19861,0.0408378,-1.62683,0,0,0,-0.0189598,0.00538839,-0.261083,0.0722096,-1.62606,0,0,0,0,0,0,0,0,0,0,0.436812,-0.171057,0,-1.5,1.83186e-38,0,0,0,-0.0189598,0.00538839,0,0,0,0,-0.261083,0.0722096,1.9603e-19,0,0,0,0,0,0,0,0,0,2.5,-0.0107768
6134,1.4668,0.102539,3.28711,-0.00545605,0.00505394,-0.0477878,-0.19861,0.0408378,-1.62683,-4.97392,0.73822,0.289598,-0.0234331,0.00662235,-0.290095,0.0799133,-1.62683,-0.97392,0.73822,252,39,252,39,339,55,238,128,0.436951,-0.173261,0,-1.5,1.83186e-38,0,0,0,-0.0234331,0.00662235,0,0,0,0,-0.290095,0.0799133,10201,0,0,0,0,6127,0,0,0,0,2.5,-0.0132447
