timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
360,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13721e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000764445,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
370,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13721e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.00074326,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
380,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13722e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.00072413,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
390,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13722e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000702637,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
400,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13723e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000680413,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
410,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13723e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000660217,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
420,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13724e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000640621,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
430,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13724e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000620345,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
440,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13725e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000601932,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
450,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13725e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000584066,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
460,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13726e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.00056673,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
470,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13727e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000549908,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
480,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13727e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000532504,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
490,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13728e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.00051565,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
500,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13728e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000500345,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
510,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13729e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000484509,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
520,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13729e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000471082,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
530,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.1373e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000458027,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
540,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.1373e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.00044353,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
550,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13731e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000429501,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
560,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13731e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000415916,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
570,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13732e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000403578,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
580,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13732e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000390812,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
590,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13733e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000379219,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
600,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13734e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000367963,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
610,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13734e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000356317,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
620,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13735e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000345047,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
630,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13735e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000334805,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
640,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13736e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000324868,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
650,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13736e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000314586,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
660,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13737e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000305253,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
670,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13737e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000295592,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
680,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13738e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000286818,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
690,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13738e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000277741,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
700,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13739e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000268404,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
710,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.1374e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000256739,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
720,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.1374e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000249119,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
730,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13741e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000241234,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
740,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13741e-13,0,0,-3.15374,-0.0641868,-0.135621,0,0,0,0,0,0.846265,-0.0641868,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000234074,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
750,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,-3.40903e-12,-1.13742e-13,0,0,-3.10457,-0.00591949,-0.23094,0,0,0,0,0,0.895433,-0.00591949,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.00022621,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
760,-3.2124e-12,2.52135e-38,-1.56902e-06,-3.27827e-12,2.52111e-38,0,-1.13742e-13,0,0,-3.10457,-0.00591949,-0.23094,0,0,0,0,0,0.895433,-0.00591949,-1368616704,537183607,-1368616704,537183607,49215342,-1368616704,-1368604256,-1368604256,0,-0.261799,0.000219496,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0
