timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArea
160,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00065167,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
170,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000622098,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
180,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000568206,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
190,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000540189,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
200,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000524155,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
210,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000499313,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
220,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000477613,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
230,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000465317,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
240,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000447857,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
250,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000433691,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
260,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000420819,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
270,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000407508,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
280,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000395419,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
290,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000383689,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
300,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000370045,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
310,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000358333,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
320,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000346992,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
330,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000336017,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
340,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000326043,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
350,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000316371,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
360,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000306364,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
370,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000297271,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
380,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000287862,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
390,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000278757,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
400,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000270483,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
410,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000262455,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
420,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000254665,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
430,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000244609,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
440,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000237833,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
450,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00023171,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
460,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000225291,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
470,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000218604,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
480,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000212115,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
490,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000205406,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
500,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000198905,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
510,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000192614,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
520,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000186897,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
530,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000180985,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
540,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000175969,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
550,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000170404,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
560,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00016401,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
570,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000158822,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
580,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000154108,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
590,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000149233,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
600,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000144806,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
610,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000140511,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
620,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000135238,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
630,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000130961,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
640,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000126818,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
650,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000123553,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
660,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000120372,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
670,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000117273,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
680,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000113564,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
690,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000109746,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
700,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000106059,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
710,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000102911,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
720,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.98568e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
730,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.68929e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
740,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.38282e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
750,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.06761e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
760,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.7808e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
770,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.50307e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
780,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.25068e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
790,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.98971e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
800,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.75269e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
810,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.49206e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
820,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.24037e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
830,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.02547e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
840,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0.8,0,-66461948,-1368074656,-66461948,-1368074656,-1368074616,-1368074616,-1368074576,-2114302968,0,-0.261799,-6.47538e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,0
850,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06612e-13,0,0,0,0,0,0,0,0,0,0,0.8,0,-66461948,-1368074656,-66461948,-1368074656,-1368074616,-1368074616,-1368074576,-2114302968,0,-0.261799,-5.62189e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,0
860,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06612e-13,0,0,-7.68763,-0.208722,0.381134,0,0,0,0,0,-0.245128,-0.208722,149,11,149,11,196,11,149,64,0,-0.261799,-5.46608e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2491
870,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,-3.62841e-12,-1.06612e-13,0,0,-7.68763,-0.208722,0.381134,0,0,0,0,0,-0.245128,-0.208722,149,11,149,11,196,11,149,64,0,-0.261799,-5.3146e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2491
880,-3.1147e-12,1.43603e-38,-1.52012e-06,-3.18057e-12,1.43591e-38,0,-1.06612e-13,0,0,-7.68763,-0.208722,0.381134,0,0,0,0,0,-0.245128,-0.208722,149,11,149,11,196,11,149,64,0,-0.261799,-5.1465e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2491
