timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArea
370,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13721e-13,0,0,-9.7453,-1.29478,-0.341397,0,0,0,0,0,-1.29812,-1.29478,190,63,190,63,229,63,190,103,0.261799,-0.261799,-1.87789e-05,-1.5,-nan,0,0,3,-1.29555,-1.29393,0,0,0,0,0.36666,0.12142,1560
380,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13722e-13,0,0,-9.7453,-1.29478,-0.341397,0,0,0,0,0,-1.29812,-1.29478,190,63,190,63,229,63,190,103,0.261799,-0.261799,-1.79258e-05,-1.5,-nan,0,0,3,-1.28712,-1.29114,0,0,0,0,0.36666,0.12142,1560
390,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13722e-13,0,0,-9.7453,-1.29478,-0.341397,0,0,0,0,0,-1.29812,-1.29478,190,63,190,63,229,63,190,103,0.261799,-0.261799,-1.73589e-05,-1.5,-nan,0,0,3,-1.28125,-1.2892,0,0,0,0,0.36666,0.12142,1560
400,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13723e-13,0,0,-9.7453,-1.29478,-0.341397,0,0,0,0,0,-1.29812,-1.29478,190,63,190,63,229,63,190,103,0.261799,-0.261799,-1.68094e-05,-1.5,-nan,0,0,3,-1.27539,-1.28725,0,0,0,0,0.36666,0.12142,1560
410,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13723e-13,0,0,-9.61899,-1.30533,-0.344463,0,0,0,0,0,-1.2476,-1.30533,190,63,190,63,231,63,190,102,0.261799,-0.261799,-1.59476e-05,-1.5,-nan,0,0,3,-1.26585,-1.30452,0,0,0,0,0.36666,0.0310337,1599
420,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13724e-13,0,0,-9.61899,-1.30533,-0.344463,0,0,0,0,0,-1.2476,-1.30533,190,63,190,63,231,63,190,102,0.261799,-0.261799,-1.54428e-05,-1.5,-nan,0,0,3,-1.25999,-1.30403,0,0,0,0,0.36666,0.0310337,1599
430,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13724e-13,0,0,-9.61899,-1.30533,-0.344463,0,0,0,0,0,-1.2476,-1.30533,190,63,190,63,231,63,190,102,0.261799,-0.261799,-1.47717e-05,-1.5,-nan,0,0,3,-1.25192,-1.30335,0,0,0,0,0.36666,0.0310337,1599
440,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13725e-13,0,0,-9.5047,-1.26272,-0.373603,0,0,0,0,0,-1.20188,-1.26272,189,63,189,63,230,63,189,103,0.261799,-0.261799,-1.4218e-05,-1.5,-nan,0,0,3,-1.20181,-1.27718,0,0,0,0,0.551641,0.12142,1640
450,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13725e-13,0,0,-9.5047,-1.26272,-0.373603,0,0,0,0,0,-1.20188,-1.26272,189,63,189,63,230,63,189,103,0.261799,-0.261799,-1.35728e-05,-1.5,-nan,0,0,3,-1.18912,-1.27438,0,0,0,0,0.551641,0.12142,1640
460,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13726e-13,0,0,-9.5047,-1.26272,-0.373603,0,0,0,0,0,-1.20188,-1.26272,189,63,189,63,230,63,189,103,0.261799,-0.261799,-1.31432e-05,-1.5,-nan,0,0,3,-1.1803,-1.27244,0,0,0,0,0.551641,0.12142,1640
470,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13732e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-1.24712e-05,-1.5,-nan,0,0,3,-1.22704,-1.27604,0,0,0,0,0.363992,0.0986679,1599
480,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13727e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-1.20281e-05,-1.5,-nan,0,0,3,-1.22049,-1.27426,0,0,0,0,0.363992,0.0986679,1599
490,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13727e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-1.15059e-05,-1.5,-nan,0,0,3,-1.21248,-1.27209,0,0,0,0,0.363992,0.0986679,1599
500,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13728e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-1.11419e-05,-1.5,-nan,0,0,3,-1.20666,-1.27051,0,0,0,0,0.363992,0.0986679,1599
510,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13728e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-1.05706e-05,-1.5,-nan,0,0,3,-1.1972,-1.26794,0,0,0,0,0.363992,0.0986679,1599
520,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13729e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-1.01948e-05,-1.5,-nan,0,0,3,-1.19064,-1.26617,0,0,0,0,0.363992,0.0986679,1599
530,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13729e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-9.75172e-06,-1.5,-nan,0,0,3,-1.18264,-1.264,0,0,0,0,0.363992,0.0986679,1599
540,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.1373e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-9.44308e-06,-1.5,-nan,0,0,3,-1.17645,-1.26232,0,0,0,0,0.363992,0.0986679,1599
550,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.1373e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-9.19996e-06,-1.5,-nan,0,0,3,-1.17135,-1.26094,0,0,0,0,0.363992,0.0986679,1599
560,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13731e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-8.80054e-06,-1.5,-nan,0,0,3,-1.16335,-1.25877,0,0,0,0,0.363992,0.0986679,1599
570,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13732e-13,0,0,-9.61881,-1.27783,-0.317004,0,0,0,0,0,-1.24752,-1.27783,189,62,189,62,230,62,189,101,0.261799,-0.261799,-8.52201e-06,-1.5,-nan,0,0,3,-1.15752,-1.25719,0,0,0,0,0.363992,0.0986679,1599
580,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13738e-13,0,0,-10.3701,-1.85207,-0.450206,0,0,0,0,0,-1.54803,-1.85207,208,70,208,70,243,70,208,109,0.261799,-0.261799,-8.08506e-06,-1.5,-nan,0,0,3,-1.17782,-1.29348,0,0,0,0,0.296075,0.0334029,1365
590,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13733e-13,0,0,-10.3701,-1.85207,-0.450206,0,0,0,0,0,-1.54803,-1.85207,208,70,208,70,243,70,208,109,0.261799,-0.261799,-7.78169e-06,-1.5,-nan,0,0,3,-1.17219,-1.29285,0,0,0,0,0.296075,0.0334029,1365
600,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13733e-13,0,0,-10.3701,-1.85207,-0.450206,0,0,0,0,0,-1.54803,-1.85207,208,70,208,70,243,70,208,109,0.261799,-0.261799,-7.44384e-06,-1.5,-nan,0,0,3,-1.16568,-1.29211,0,0,0,0,0.296075,0.0334029,1365
610,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13735e-13,0,0,-8.74539,-1.61227,-0.900675,0,0,0,0,0,-0.898155,-1.61227,208,76,208,76,247,76,208,124,0.261799,-0.261799,-7.15058e-06,-1.5,-nan,0,0,3,-1.09195,-1.52529,0,0,0,0,0.421334,-0.34207,1872
620,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13734e-13,0,0,-8.74539,-1.61227,-0.900675,0,0,0,0,0,-0.898155,-1.61227,208,76,208,76,247,76,208,124,0.261799,-0.261799,-6.83982e-06,-1.5,-nan,0,0,3,-1.08268,-1.53282,0,0,0,0,0.421334,-0.34207,1872
630,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13735e-13,0,0,-8.74539,-1.61227,-0.900675,0,0,0,0,0,-0.898155,-1.61227,208,76,208,76,247,76,208,124,0.261799,-0.261799,-6.62348e-06,-1.5,-nan,0,0,3,-1.07552,-1.53863,0,0,0,0,0.421334,-0.34207,1872
640,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13736e-13,0,0,-8.74539,-1.61227,-0.900675,0,0,0,0,0,-0.898155,-1.61227,208,76,208,76,247,76,208,124,0.261799,-0.261799,-6.29767e-06,-1.5,-nan,0,0,3,-0.972056,-1.61923,0,0,0,0,0.563256,-0.449187,1872
650,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13736e-13,0,0,-8.74539,-1.61227,-0.900675,0,0,0,0,0,-0.898155,-1.61227,208,76,208,76,247,76,208,124,0.261799,-0.261799,-6.06169e-06,-1.5,-nan,0,0,3,-0.961354,-1.62776,0,0,0,0,0.563256,-0.449187,1872
660,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13737e-13,0,0,-8.74539,-1.61227,-0.900675,0,0,0,0,0,-0.898155,-1.61227,208,76,208,76,247,76,208,124,0.261799,-0.261799,-5.79852e-06,-1.5,-nan,0,0,3,-0.948962,-1.63764,0,0,0,0,0.563256,-0.449187,1872
670,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13739e-13,0,0,-9.35984,-1.8589,-1.15534,0,0,0,0,0,-1.14393,-1.8589,213,90,213,90,252,90,213,133,0.261799,-0.261799,-5.50222e-06,-1.5,-nan,0,0,3,-1.01856,-1.6524,0,0,0,0,0.437164,-0.460883,1677
680,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13738e-13,0,0,-9.35984,-1.8589,-1.15534,0,0,0,0,0,-1.14393,-1.8589,213,90,213,90,252,90,213,133,0.261799,-0.261799,-5.32819e-06,-1.5,-nan,0,0,3,-1.01157,-1.65977,0,0,0,0,0.437164,-0.460883,1677
690,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.1374e-13,0,0,-9.35984,-1.8589,-1.15534,0,0,0,0,0,-1.14393,-1.8589,213,90,213,90,252,90,213,133,0.261799,-0.261799,-5.10733e-06,-1.5,-nan,0,0,3,-1.00239,-1.66945,0,0,0,0,0.437164,-0.460883,1677
700,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.1374e-13,0,0,-9.35984,-1.8589,-1.15534,0,0,0,0,0,-1.14393,-1.8589,213,90,213,90,252,90,213,133,0.261799,-0.261799,-4.94578e-06,-1.5,-nan,0,0,3,-0.995394,-1.67683,0,0,0,0,0.437164,-0.460883,1677
710,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13742e-13,0,0,-11.2165,-2.32389,-1.18541,0,0,0,0,0,-1.8866,-2.32389,220,97,220,97,251,97,220,134,0.261799,-0.261799,-4.70164e-06,-1.5,-nan,0,0,3,-1.12084,-1.75369,0,0,0,0,0.256135,-0.578498,1147
720,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13741e-13,0,0,-11.2165,-2.32389,-1.18541,0,0,0,0,0,-1.8866,-2.32389,220,97,220,97,251,97,220,134,0.261799,-0.261799,-4.53446e-06,-1.5,-nan,0,0,3,-1.11597,-1.76468,0,0,0,0,0.256135,-0.578498,1147
730,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13742e-13,0,0,-11.2165,-2.32389,-1.18541,0,0,0,0,0,-1.8866,-2.32389,220,97,220,97,251,97,220,134,0.261799,-0.261799,-4.33759e-06,-1.5,-nan,0,0,3,-1.11034,-1.77741,0,0,0,0,0.256135,-0.578498,1147
740,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13744e-13,0,0,-9.45518,-1.87826,-1.44747,0,0,0,0,0,-1.18207,-1.87826,215,100,215,100,250,100,215,145,0.261799,-0.261799,-4.16666e-06,-1.5,-nan,0,0,3,-1.11691,-1.87759,0,0,0,0,0.240823,-0.658546,1575
750,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,-3.96878e-12,-1.13743e-13,0,0,-9.45518,-1.87826,-1.44747,0,0,0,0,0,-1.18207,-1.87826,215,100,215,100,250,100,215,145,0.261799,-0.261799,-3.97758e-06,-1.5,-nan,0,0,3,-1.11137,-1.89274,0,0,0,0,0.240823,-0.658546,1575
760,-3.34207e-12,1.22136e-38,-1.61326e-06,-3.40794e-12,1.22125e-38,0,-1.13744e-13,0,0,-9.45518,-1.87826,-1.44747,0,0,0,0,0,-1.18207,-1.87826,215,100,215,100,250,100,215,145,0.261799,-0.261799,-3.85176e-06,-1.5,-nan,0,0,3,-1.10752,-1.90327,0,0,0,0,0.240823,-0.658546,1575
