timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT
2000,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.1381e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.17525,-0.037631,0.100021,-0.000802591,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.044605,-0.261799,3.76729e-06,-1.5,nan,0,0,3,1.17525,-0.037631,0,0,0,0
2010,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13811e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.17674,-0.037643,0.0992725,-0.000796587,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446129,-0.261799,3.65547e-06,-1.5,nan,0,0,3,1.17674,-0.037643,0,0,0,0
2020,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13811e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.17822,-0.0376549,0.0985299,-0.000790629,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446208,-0.261799,3.54697e-06,-1.5,nan,0,0,3,1.17822,-0.0376549,0,0,0,0
2030,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13812e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.17969,-0.0376667,0.0977929,-0.000784715,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446286,-0.261799,3.44169e-06,-1.5,nan,0,0,3,1.17969,-0.0376667,0,0,0,0
2040,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13812e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.18125,-0.0376792,0.0970129,-0.000778456,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446369,-0.261799,3.33283e-06,-1.5,nan,0,0,3,1.18125,-0.0376792,0,0,0,0
2050,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13813e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.1827,-0.0376908,0.0962873,-0.000772634,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446446,-0.261799,3.23396e-06,-1.5,nan,0,0,3,1.1827,-0.0376908,0,0,0,0
2060,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13813e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.18423,-0.0377031,0.0955192,-0.00076647,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446527,-0.261799,3.13167e-06,-1.5,nan,0,0,3,1.18423,-0.0377031,0,0,0,0
2070,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13814e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.18547,-0.0377131,0.0948999,-0.000761501,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446593,-0.261799,3.05104e-06,-1.5,nan,0,0,3,1.18547,-0.0377131,0,0,0,0
2080,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13815e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.18688,-0.0377244,0.09419,-0.000755804,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446669,-0.261799,2.96048e-06,-1.5,nan,0,0,3,1.18688,-0.0377244,0,0,0,0
2090,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13815e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.18829,-0.0377357,0.0934855,-0.000750151,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446743,-0.261799,2.87261e-06,-1.5,nan,0,0,3,1.18829,-0.0377357,0,0,0,0
2100,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13816e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.18978,-0.0377477,0.0927398,-0.000744167,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446823,-0.261799,2.78175e-06,-1.5,nan,0,0,3,1.18978,-0.0377477,0,0,0,0
2110,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13816e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.19116,-0.0377588,0.0920461,-0.000738601,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446896,-0.261799,2.69918e-06,-1.5,nan,0,0,3,1.19116,-0.0377588,0,0,0,0
2120,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13817e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.19253,-0.0377698,0.0913576,-0.000733076,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0446969,-0.261799,2.61907e-06,-1.5,nan,0,0,3,1.19253,-0.0377698,0,0,0,0
2130,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13817e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.1939,-0.0377807,0.0906742,-0.000727593,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447042,-0.261799,2.54133e-06,-1.5,nan,0,0,3,1.1939,-0.0377807,0,0,0,0
2140,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13818e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.19534,-0.0377923,0.0899509,-0.000721789,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447119,-0.261799,2.46095e-06,-1.5,nan,0,0,3,1.19534,-0.0377923,0,0,0,0
2150,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13818e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.19668,-0.0378031,0.0892781,-0.00071639,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.044719,-0.261799,2.3879e-06,-1.5,nan,0,0,3,1.19668,-0.0378031,0,0,0,0
2160,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13819e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.19802,-0.0378138,0.0886103,-0.000711031,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447261,-0.261799,2.31702e-06,-1.5,nan,0,0,3,1.19802,-0.0378138,0,0,0,0
2170,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13819e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.19934,-0.0378244,0.0879475,-0.000705713,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447331,-0.261799,2.24825e-06,-1.5,nan,0,0,3,1.19934,-0.0378244,0,0,0,0
2180,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.1382e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20074,-0.0378356,0.0872458,-0.000700083,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447406,-0.261799,2.17709e-06,-1.5,nan,0,0,3,1.20074,-0.0378356,0,0,0,0
2190,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13821e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20204,-0.0378461,0.0865932,-0.000694846,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447475,-0.261799,2.11247e-06,-1.5,nan,0,0,3,1.20204,-0.0378461,0,0,0,0
2200,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13821e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20333,-0.0378565,0.0859456,-0.000689649,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447544,-0.261799,2.04981e-06,-1.5,nan,0,0,3,1.20333,-0.0378565,0,0,0,0
2210,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13822e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20462,-0.0378667,0.0853027,-0.000684491,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447612,-0.261799,1.98897e-06,-1.5,nan,0,0,3,1.20462,-0.0378667,0,0,0,0
2220,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13822e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20598,-0.0378776,0.0846223,-0.000679031,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447684,-0.261799,1.92993e-06,-1.5,nan,0,0,3,1.20598,-0.0378776,0,0,0,0
2230,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13823e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20724,-0.0378878,0.0839894,-0.000673952,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447752,-0.261799,1.87268e-06,-1.5,nan,0,0,3,1.20724,-0.0378878,0,0,0,0
2240,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13823e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20849,-0.0378978,0.0833612,-0.000668912,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447818,-0.261799,1.81712e-06,-1.5,nan,0,0,3,1.20849,-0.0378978,0,0,0,0
2250,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13824e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.20974,-0.0379078,0.0827377,-0.000663908,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0447884,-0.261799,1.76319e-06,-1.5,nan,0,0,3,1.20974,-0.0379078,0,0,0,0
2260,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13824e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.21097,-0.0379177,0.0821188,-0.000658942,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.044795,-0.261799,1.71085e-06,-1.5,nan,0,0,3,1.21097,-0.0379177,0,0,0,0
2270,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13825e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.21228,-0.0379282,0.0814638,-0.000653686,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.044802,-0.261799,1.65674e-06,-1.5,nan,0,0,3,1.21228,-0.0379282,0,0,0,0
2280,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13825e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.2135,-0.037938,0.0808544,-0.000648796,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448084,-0.261799,1.60756e-06,-1.5,nan,0,0,3,1.2135,-0.037938,0,0,0,0
2290,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13826e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.2147,-0.0379477,0.0802496,-0.000643943,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448149,-0.261799,1.55985e-06,-1.5,nan,0,0,3,1.2147,-0.0379477,0,0,0,0
2300,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13826e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.2159,-0.0379573,0.0796494,-0.000639127,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448212,-0.261799,1.51357e-06,-1.5,nan,0,0,3,1.2159,-0.0379573,0,0,0,0
2310,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13827e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.21701,-0.0379662,0.0790934,-0.000634665,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448271,-0.261799,1.47165e-06,-1.5,nan,0,0,3,1.21701,-0.0379662,0,0,0,0
2320,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13828e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.21827,-0.0379763,0.0784625,-0.000629603,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448338,-0.261799,1.4251e-06,-1.5,nan,0,0,3,1.21827,-0.0379763,0,0,0,0
2330,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13828e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.21936,-0.0379851,0.0779146,-0.000625207,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448397,-0.261799,1.3856e-06,-1.5,nan,0,0,3,1.21936,-0.0379851,0,0,0,0
2340,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13829e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.2206,-0.037995,0.0772931,-0.00062022,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448463,-0.261799,1.34178e-06,-1.5,nan,0,0,3,1.2206,-0.037995,0,0,0,0
2350,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13829e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.22176,-0.0380043,0.076715,-0.00061558,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448524,-0.261799,1.30195e-06,-1.5,nan,0,0,3,1.22176,-0.0380043,0,0,0,0
2360,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.1383e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.2229,-0.0380135,0.0761412,-0.000610976,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448585,-0.261799,1.26333e-06,-1.5,nan,0,0,3,1.2229,-0.0380135,0,0,0,0
2370,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.1383e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.22389,-0.0380214,0.0756475,-0.000607015,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448637,-0.261799,1.2308e-06,-1.5,nan,0,0,3,1.22389,-0.0380214,0,0,0,0
2380,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13831e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.22509,-0.038031,0.0750441,-0.000602173,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448701,-0.261799,1.19187e-06,-1.5,nan,0,0,3,1.22509,-0.038031,0,0,0,0
2390,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13831e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.22621,-0.03804,0.0744828,-0.000597669,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448761,-0.261799,1.1565e-06,-1.5,nan,0,0,3,1.22621,-0.03804,0,0,0,0
2400,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13832e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.22732,-0.038049,0.0739256,-0.000593198,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.044882,-0.261799,1.12217e-06,-1.5,nan,0,0,3,1.22732,-0.038049,0,0,0,0
2410,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13832e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.2285,-0.0380584,0.0733359,-0.000588465,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448883,-0.261799,1.08665e-06,-1.5,nan,0,0,3,1.2285,-0.0380584,0,0,0,0
2420,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13833e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.22952,-0.0380666,0.0728239,-0.000584357,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448937,-0.261799,1.05655e-06,-1.5,nan,0,0,3,1.22952,-0.0380666,0,0,0,0
2430,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13834e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.23054,-0.0380747,0.0723154,-0.000580277,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0448991,-0.261799,1.02727e-06,-1.5,nan,0,0,3,1.23054,-0.0380747,0,0,0,0
2440,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13834e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.23162,-0.0380834,0.0717745,-0.000575937,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449048,-0.261799,9.96779e-07,-1.5,nan,0,0,3,1.23162,-0.0380834,0,0,0,0
2450,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13835e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.23276,-0.0380926,0.071202,-0.000571343,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449109,-0.261799,9.65251e-07,-1.5,nan,0,0,3,1.23276,-0.0380926,0,0,0,0
2460,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13835e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.23382,-0.0381011,0.0706694,-0.000567069,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449166,-0.261799,9.36601e-07,-1.5,nan,0,0,3,1.23382,-0.0381011,0,0,0,0
2470,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13836e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.23488,-0.0381096,0.0701408,-0.000562827,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449222,-0.261799,9.08801e-07,-1.5,nan,0,0,3,1.23488,-0.0381096,0,0,0,0
2480,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13836e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.23599,-0.0381185,0.0695813,-0.000558338,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449281,-0.261799,8.80056e-07,-1.5,nan,0,0,3,1.23599,-0.0381185,0,0,0,0
2490,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13837e-13,0,0,-2.77584,-0.0336116,-0.0471109,1.23703,-0.0381269,0.0690609,-0.000554162,0,1.22416,-0.0336116,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449337,-0.261799,8.53948e-07,-1.5,nan,0,0,3,1.23703,-0.0381269,0,0,0,0
2500,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13837e-13,0,0,-2.73339,0.0104471,-0.0759676,1.23806,-0.0381351,0.0685443,-0.000550017,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449391,-0.261799,8.28602e-07,-1.5,nan,0,0,3,1.23806,-0.0381351,0,0,0,0
2510,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13838e-13,0,0,-2.73339,0.0104471,-0.0759676,1.23909,-0.0381434,0.0680316,-0.000545903,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449446,-0.261799,8.04007e-07,-1.5,nan,0,0,3,1.23909,-0.0381434,0,0,0,0
2520,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13838e-13,0,0,-2.73339,0.0104471,-0.0759676,1.2401,-0.0381515,0.0675227,-0.000541819,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.04495,-0.261799,7.80143e-07,-1.5,nan,0,0,3,1.2401,-0.0381515,0,0,0,0
2530,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13839e-13,0,0,-2.73339,0.0104471,-0.0759676,1.24111,-0.0381596,0.0670176,-0.000537766,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449554,-0.261799,7.56987e-07,-1.5,nan,0,0,3,1.24111,-0.0381596,0,0,0,0
2540,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13839e-13,0,0,-2.73339,0.0104471,-0.0759676,1.24211,-0.0381676,0.0665164,-0.000533744,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449607,-0.261799,7.34531e-07,-1.5,nan,0,0,3,1.24211,-0.0381676,0,0,0,0
2550,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.1384e-13,0,0,-2.73339,0.0104471,-0.0759676,1.24304,-0.0381751,0.066052,-0.000530018,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449656,-0.261799,7.14174e-07,-1.5,nan,0,0,3,1.24304,-0.0381751,0,0,0,0
2560,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13841e-13,0,0,-2.73339,0.0104471,-0.0759676,1.24409,-0.0381835,0.0655251,-0.00052579,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449712,-0.261799,6.91585e-07,-1.5,nan,0,0,3,1.24409,-0.0381835,0,0,0,0
2570,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13841e-13,0,0,-2.73339,0.0104471,-0.0759676,1.24507,-0.0381913,0.065035,-0.000521857,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449764,-0.261799,6.71057e-07,-1.5,nan,0,0,3,1.24507,-0.0381913,0,0,0,0
2580,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13842e-13,0,0,-2.73339,0.0104471,-0.0759676,1.24604,-0.0381991,0.0645485,-0.000517954,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449816,-0.261799,6.51139e-07,-1.5,nan,0,0,3,1.24604,-0.0381991,0,0,0,0
2590,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,-3.92437e-12,-1.13842e-13,0,0,-2.73339,0.0104471,-0.0759676,1.247,-0.0382069,0.0640657,-0.000514079,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449867,-0.261799,6.31813e-07,-1.5,nan,0,0,3,1.247,-0.0382069,0,0,0,0
2600,-3.34124e-12,1.79961e-38,-1.60394e-06,-3.40794e-12,1.79949e-38,0,-1.13843e-13,0,0,-2.73339,0.0104471,-0.0759676,1.24796,-0.0382145,0.0635865,-0.000510234,0,1.26661,0.0104471,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,328653909,-1499737267,-1367297136,0.0449918,-0.261799,6.13059e-07,-1.5,nan,0,0,3,1.24796,-0.0382145,0,0,0,0
