timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
300,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13724e-13,0,0,-3.07458,-0.0616294,0.0281472,0,0,0,0,0,0.925422,-0.0616294,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.176738,-0.261799,0.000322039,-1.5,-nan,0,0,3,0.925368,-0.0539159,0,0,0,0,-0.0675707,-0.000210338
310,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13724e-13,0,0,-3.02335,-0.0674624,-0.0288898,0,0,0,0,0,0.976649,-0.0674624,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.216407,-0.261799,0.000307455,-1.5,-nan,0,0,3,0.925357,-0.0590622,0,0,0,0,-0.0571003,-0.01543
320,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13715e-13,0,0,-3.02335,-0.0674624,-0.0288898,0,0,0,0,0,0.976649,-0.0674624,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.217517,-0.261799,0.000294107,-1.5,-nan,0,0,3,0.924101,-0.0594017,0,0,0,0,-0.0571003,-0.01543
330,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13726e-13,0,0,-3.06065,-0.0705601,0.00536271,0,0,0,0,0,0.939345,-0.0705601,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.248799,-0.261799,0.000277852,-1.5,-nan,0,0,3,0.924053,-0.0642684,0,0,0,0,-0.0555611,-0.025668
340,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13727e-13,0,0,-3.03376,-0.0695893,-0.00313591,0,0,0,0,0,0.966243,-0.0695893,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.253315,-0.261799,0.000261969,-1.5,-nan,0,0,3,0.937925,-0.0651089,0,0,0,0,-0.021258,-0.0268453
350,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13719e-13,0,0,-3.06857,-0.0809699,0.0220547,0,0,0,0,0,0.93143,-0.0809699,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000247548,-1.5,-nan,0,0,3,0.931367,-0.0714287,0,0,0,0,-0.0360267,-0.0358154
360,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13719e-13,0,0,-3.06857,-0.0809699,0.0220547,0,0,0,0,0,0.93143,-0.0809699,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.00023679,-1.5,-nan,0,0,3,0.930574,-0.0722166,0,0,0,0,-0.0360267,-0.0358154
370,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13721e-13,0,0,-3.06687,-0.0989227,0.0261302,0,0,0,0,0,0.933127,-0.0989227,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000224184,-1.5,-nan,0,0,3,0.93316,-0.0733834,0,0,0,0,-0.0325561,-0.0352395
380,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13721e-13,0,0,-3.05177,-0.0985845,0.0110698,0,0,0,0,0,0.948232,-0.0985845,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000211794,-1.5,-nan,0,0,3,0.932188,-0.0754531,0,0,0,0,-0.0349415,-0.0376002
390,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13722e-13,0,0,-3.02714,-0.101714,0.00196132,0,0,0,0,0,0.972855,-0.101714,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000199671,-1.5,-nan,0,0,3,0.93828,-0.0776877,0,0,0,0,-0.00709122,-0.0399902
400,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13727e-13,0,0,-3.02714,-0.101714,0.00196132,0,0,0,0,0,0.972855,-0.101714,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000188298,-1.5,-nan,0,0,3,0.94833,-0.0810127,0,0,0,0,0.00803891,-0.043222
410,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13728e-13,0,0,-3.05177,-0.0985845,0.0110698,0,0,0,0,0,0.948232,-0.0985845,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000178315,-1.5,-nan,0,0,3,0.948529,-0.0908226,0,0,0,0,0.00585284,-0.0624876
420,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.1372e-13,0,0,-3.05177,-0.0985845,0.0110698,0,0,0,0,0,0.948232,-0.0985845,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000170573,-1.5,-nan,0,0,3,0.948658,-0.0921974,0,0,0,0,0.00585284,-0.0624876
430,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13728e-13,0,0,-3.0502,-0.0979078,0.00145984,0,0,0,0,0,0.949801,-0.0979078,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000160193,-1.5,-nan,0,0,3,0.94975,-0.0963784,0,0,0,0,0.00820925,-0.0666158
440,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13729e-13,0,0,-3.01214,-0.0898442,-0.025665,0,0,0,0,0,0.987865,-0.0898442,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000151024,-1.5,-nan,0,0,3,0.949916,-0.096519,0,0,0,0,0.00843133,-0.0632857
450,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.1373e-13,0,0,-3.02184,-0.0838188,-0.0165941,0,0,0,0,0,0.978158,-0.0838188,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000142094,-1.5,-nan,0,0,3,0.950678,-0.0929856,0,0,0,0,0.00868193,-0.053363
460,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.1373e-13,0,0,-2.99986,-0.0960304,-0.0345383,0,0,0,0,0,1.00014,-0.0960304,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000133692,-1.5,-nan,0,0,3,0.953987,-0.09782,0,0,0,0,0.0126804,-0.0589146
470,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13726e-13,0,0,-3.02764,-0.0819752,-0.0220996,0,0,0,0,0,0.972364,-0.0819752,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000126601,-1.5,-nan,0,0,3,0.972266,-0.0958735,0,0,0,0,0.0378557,-0.0526593
480,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13722e-13,0,0,-3.02764,-0.0819752,-0.0220996,0,0,0,0,0,0.972364,-0.0819752,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000121099,-1.5,-nan,0,0,3,0.973099,-0.097032,0,0,0,0,0.0378557,-0.0526593
490,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13725e-13,0,0,-3.02334,-0.0824502,-0.0120349,0,0,0,0,0,0.976655,-0.0824502,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000114414,-1.5,-nan,0,0,3,0.977282,-0.0986198,0,0,0,0,0.0468849,-0.055378
500,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13731e-13,0,0,-3.02774,-0.0712814,-0.0123861,0,0,0,0,0,0.972258,-0.0712814,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000107649,-1.5,-nan,0,0,3,0.976205,-0.0949245,0,0,0,0,0.0446799,-0.0490705
510,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13731e-13,0,0,-3.02774,-0.0712814,-0.0123861,0,0,0,0,0,0.972258,-0.0712814,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,0.000102547,-1.5,-nan,0,0,3,0.977277,-0.0961022,0,0,0,0,0.0446799,-0.0490705
520,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13732e-13,0,0,-3.04701,-0.0785489,0.00659922,0,0,0,0,0,0.952986,-0.0785489,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,9.69086e-05,-1.5,-nan,0,0,3,0.977712,-0.094441,0,0,0,0,0.0483339,-0.0464103
530,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13732e-13,0,0,-3.04701,-0.0785489,0.00659922,0,0,0,0,0,0.952986,-0.0785489,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,9.28878e-05,-1.5,-nan,0,0,3,0.978727,-0.0954157,0,0,0,0,0.0483339,-0.0464103
540,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13733e-13,0,0,-3.02792,-0.0710286,-0.0196301,0,0,0,0,0,0.972076,-0.0710286,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,8.7213e-05,-1.5,-nan,0,0,3,0.979249,-0.0953936,0,0,0,0,0.0472334,-0.0446
550,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13733e-13,0,0,-3.00887,-0.0749609,-0.0318087,0,0,0,0,0,0.991127,-0.0749609,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,8.18779e-05,-1.5,-nan,0,0,3,0.981531,-0.095664,0,0,0,0,0.048456,-0.0430064
560,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13734e-13,0,0,-3.04615,-0.0721223,-0.0160448,0,0,0,0,0,0.953849,-0.0721223,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,6.78234e-05,-1.5,-nan,0,0,3,0.978315,-0.0913385,0,0,0,0,0.0377081,-0.0310909
570,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13734e-13,0,0,-3.06052,-0.0876227,-0.0127201,0,0,0,0,0,0.939477,-0.0876227,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,6.40942e-05,-1.5,-nan,0,0,3,0.977956,-0.0910596,0,0,0,0,0.0398715,-0.0298376
580,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13735e-13,0,0,-3.06052,-0.0876227,-0.0127201,0,0,0,0,0,0.939477,-0.0876227,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,6.13115e-05,-1.5,-nan,0,0,3,0.978833,-0.091716,0,0,0,0,0.0398715,-0.0298376
590,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13736e-13,0,0,-3.03062,-0.0783967,-0.043424,0,0,0,0,0,0.969378,-0.0783967,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,5.78023e-05,-1.5,-nan,0,0,3,0.970863,-0.088043,0,0,0,0,0.0321741,-0.0237016
600,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13736e-13,0,0,-3.00044,-0.0793838,-0.0536693,0,0,0,0,0,0.999559,-0.0793838,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,5.43801e-05,-1.5,-nan,0,0,3,0.986866,-0.0847549,0,0,0,0,0.0543563,-0.0188107
610,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13737e-13,0,0,-3.00312,-0.0769057,-0.0563497,0,0,0,0,0,0.996875,-0.0769057,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,5.11606e-05,-1.5,-nan,0,0,3,0.995475,-0.080157,0,0,0,0,0.0607367,-0.0119347
620,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13737e-13,0,0,-3.07558,-0.0836997,-0.00498514,0,0,0,0,0,0.924424,-0.0836997,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.261799,-0.261799,4.81317e-05,-1.5,-nan,0,0,3,0.992288,-0.0834261,0,0,0,0,0.055143,-0.0136116
630,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13738e-13,0,0,-3.03903,-0.077893,-0.0214754,0,0,0,0,0,0.960971,-0.077893,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.249653,-0.261799,4.54852e-05,-1.5,-nan,0,0,3,0.97098,-0.077945,0,0,0,0,0.0059428,0.00359741
640,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13738e-13,0,0,-3.03903,-0.077893,-0.0214754,0,0,0,0,0,0.960971,-0.077893,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.249406,-0.261799,4.3598e-05,-1.5,-nan,0,0,3,0.971105,-0.0778694,0,0,0,0,0.0059428,0.00359741
650,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.13739e-13,0,0,-3.07009,-0.0834386,-0.0102073,0,0,0,0,0,0.929911,-0.0834386,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.255839,-0.261799,4.09344e-05,-1.5,-nan,0,0,3,0.974185,-0.0791391,0,0,0,0,0.0295818,0.00207882
660,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,0,-1.13739e-13,0,0,-2.9986,-0.0787505,-0.0562214,0,0,0,0,0,1.0014,-0.0787506,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.246037,-0.261799,3.85109e-05,-1.5,-nan,0,0,3,0.97139,-0.0781533,0,0,0,0,0.00716574,0.00646254
670,-3.34207e-12,2.36722e-38,-1.59277e-06,-3.40794e-12,2.36698e-38,-3.90305e-12,-1.1374e-13,0,0,-2.9986,-0.0787505,-0.0562214,0,0,0,0,0,1.0014,-0.0787506,-1368637120,197172516,-1368637120,197172516,1494518647,-1368637120,-1367083392,-1367083392,0.243262,-0.261799,3.67633e-05,-1.5,-nan,0,0,3,0.975928,-0.0779713,0,0,0,0,0.00926068,0.00791583
