timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy
400,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000245293,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
410,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000237535,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
420,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000231419,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
430,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000223645,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
440,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000217007,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
450,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000209711,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
460,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000202661,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
470,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000195057,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
480,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0001885,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
490,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000182163,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
500,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000176043,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
510,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000169437,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
520,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000163741,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
530,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000158237,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
540,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000152299,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
550,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000147183,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
560,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000142524,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
570,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000137736,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
580,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000132568,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
590,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000128115,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
600,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000123808,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
610,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000119646,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
620,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000115861,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
630,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000112652,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
640,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000109751,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
650,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000106062,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
660,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000102496,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
670,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.88516e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
680,-3.21241e-12,1.40995e-38,1.41225e-38,-3.27827e-12,1.41206e-38,0,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.55307e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
690,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.23214e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
700,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.88573e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
710,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.58701e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
720,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.29833e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
730,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.01936e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
740,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.68694e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
750,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.42852e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
760,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.17879e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
770,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.92353e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
780,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.64989e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
790,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.41343e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
800,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.19798e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
810,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.96541e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
820,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.77673e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
830,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,-3.40903e-12,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.6167e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
840,-3.21239e-12,1.41218e-38,-1.56576e-06,-3.27827e-12,1.41206e-38,0,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.4721e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0
