timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArea
110,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13707e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000811141,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
120,-3.34298e-12,4.20971e-38,4.2143e-38,-3.40794e-12,4.21394e-38,0,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000597084,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
130,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000472421,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
140,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13709e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000380458,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
150,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13709e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000360929,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
160,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000323281,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
170,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000310516,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
180,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1366851808,261658789,-1366851808,261658789,1409771995,-1366851808,-1366851712,-1366851712,0,-0.261799,-0.000253858,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,0
190,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1366851808,261658789,-1366851808,261658789,1409771995,-1366851808,-1366851712,-1366851712,0,-0.261799,-0.000244831,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,0
200,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1366851808,261658789,-1366851808,261658789,1409771995,-1366851808,-1366851712,-1366851712,0,-0.261799,-0.000237568,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,0
210,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1366851808,261658789,-1366851808,261658789,1409771995,-1366851808,-1366851712,-1366851712,0,-0.261799,-0.000230054,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,0
220,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13713e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1366851808,261658789,-1366851808,261658789,1409771995,-1366851808,-1366851712,-1366851712,0,-0.261799,-0.000223678,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,0
230,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13714e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1366851808,261658789,-1366851808,261658789,1409771995,-1366851808,-1366851712,-1366851712,0,-0.261799,-0.000215718,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,0
240,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13714e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000208895,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
250,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13715e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000202283,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
260,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13715e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000196279,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
270,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13716e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000190453,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
280,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13716e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000182926,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
290,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13717e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.00017714,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
300,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13717e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000170146,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
310,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13718e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000165095,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
320,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13718e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000160195,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
330,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13719e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000154813,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
340,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13719e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000149,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
350,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.1372e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.00014399,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
360,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13721e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000139433,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
370,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13721e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-0.000110321,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
380,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13722e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-9.51302e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
390,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13722e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-9.21212e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
400,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13723e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-8.90243e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
410,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13723e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-8.67324e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
420,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13724e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-8.44994e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
430,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13724e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-8.09998e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
440,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13725e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-7.82787e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
450,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13725e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-7.5649e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
460,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13726e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-7.34036e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
470,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13727e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-7.09359e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
480,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13727e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-6.88304e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
490,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13728e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-6.65165e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
500,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13728e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-6.38876e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
510,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13729e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-6.18655e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
520,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13729e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-5.97872e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
530,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.1373e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-5.80136e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
540,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.1373e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-5.62926e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
550,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13731e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-5.40697e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
560,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13731e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-5.23595e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
570,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13732e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-5.03932e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
580,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13732e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-4.87982e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
590,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13733e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-4.73498e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
600,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13734e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-4.58512e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
610,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13734e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-4.44009e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
620,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13735e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-4.3171e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
630,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13735e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-4.18055e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
640,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13736e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-4.05646e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
650,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13736e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-3.88816e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
660,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13737e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-3.77275e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
670,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13737e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.96277e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
680,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13738e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.54316e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
690,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13738e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.46772e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
700,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13739e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.36551e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
710,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.1374e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.29064e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
720,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.1374e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.20919e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
730,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13741e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.14361e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
740,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13741e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.07999e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
750,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13742e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-2.01006e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
760,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13742e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.93859e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
770,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13743e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.86197e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
780,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13743e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.80308e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
790,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13744e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.73181e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
800,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13744e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.68723e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
810,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13745e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.6438e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
820,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13745e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.58858e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
830,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13746e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.53833e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
840,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13747e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.48363e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
850,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13747e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.4396e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
860,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,0,-1.13748e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.39687e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
870,-3.34296e-12,4.21418e-38,-1.61558e-06,-3.40794e-12,4.21394e-38,-3.9599e-12,-1.13748e-13,0,0,-7,0.29,0.2,0,0,0,0,0,-3,0.29,121,10,121,10,176,10,121,65,0,-0.261799,-1.34441e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,3025
