timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamppTermX,dTermX,pTermY,dTermY
8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9222,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06589e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9263,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9500,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9558,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9711,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9757,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9860,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9930,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9968,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
9985,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10090,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10200,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10227,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10247,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10350,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10413,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10433,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10451,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10560,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10662,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10690,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10800,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10840,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10859,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
10898,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
11010,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0
11074,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06596e-13,0,0,-3.55982,-0.0330806,0.790774,0,0,0,0,0,-0.476948,-0.0330806,256,-107,256,-107,385,-105,267,23,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,11065,0,0,0,0
11091,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06597e-13,0,0,-3.52964,-0.0451125,0.66744,0,0,0,0,0,-0.435612,-0.0451125,262,-90,262,-90,386,-98,263,39,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,17673,0,0,0,0,11083,0,0,0,0
11112,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06597e-13,0,0,-3.52964,-0.0451125,0.66744,0,0,0,0,0,-0.435612,-0.0451125,262,-90,262,-90,386,-98,263,39,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,17673,0,0,0,0,11083,0,0,0,0
11220,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06597e-13,0,0,-3.60932,-0.0758999,0.571919,0,0,0,0,0,-0.544771,-0.0758999,265,-74,265,-74,392,-78,269,53,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,16637,0,0,0,0,11212,0,0,0,0
11286,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06597e-13,0,0,-3.60067,-0.104341,0.556338,0,0,0,0,0,-0.532924,-0.104341,271,-72,271,-72,392,-77,269,53,0.120893,-0.244935,0,-1.5,3.94113e+12,0,0,0,-0.532428,-0.105534,0,0,0,0,0.0709366,-0.170308,16510,-0.532924,-0.104341,0.0709366,-0.170308,11281,0.266214,-0.0212789,0.0527668,0.0681266
11302,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06598e-13,0,0,-3.60067,-0.104341,0.556338,0,0,0,0,0,-0.532924,-0.104341,271,-72,271,-72,392,-77,269,53,0.122256,-0.244367,0,-1.5,3.94113e+12,0,0,0,-0.531293,-0.108259,0,0,0,0,0.0709366,-0.170308,16510,-0.532924,-0.104341,0.0709366,-0.170308,11281,0.265646,-0.0212789,0.0541293,0.0681266
11327,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06598e-13,0,0,-3.60507,-0.112966,0.55192,0,0,0,0,0,-0.538948,-0.112966,273,-75,273,-75,397,-73,269,51,0.136961,-0.2599,0,-1.5,3.94113e+12,0,0,0,-0.538182,-0.117844,0,0,0,0,0.0306458,-0.195086,16640,-0.538948,-0.112966,0.0306458,-0.195086,11316,0.269091,-0.00919104,0.0589218,0.0780389
11344,-3.21253e-12,2.33234e-38,2.33464e-38,-3.27827e-12,2.33446e-38,0,-1.06598e-13,0,0,-3.60507,-0.112966,0.55192,0,0,0,0,0,-0.538948,-0.112966,273,-75,273,-75,397,-73,269,51,0.138619,-0.25963,0,-1.5,3.94113e+12,0,0,0,-0.537661,-0.12116,0,0,0,0,0.0306458,-0.195086,16640,-0.538948,-0.112966,0.0306458,-0.195086,11316,0.26883,-0.00919998,0.0605801,0.0780389
11456,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06599e-13,0,0,-3.62744,-0.157684,0.530106,0,0,0,0,0,-0.569587,-0.157684,277,-68,277,-68,398,-72,277,61,0.201887,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.571944,-0.161021,0,0,0,0,-0.214259,-0.303424,16359,-0.569587,-0.157684,-0.214259,-0.303424,11447,0.285972,0.0642836,0.0805106,0.121376
11532,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06601e-13,0,0,-3.59671,-0.18309,0.507664,0,0,0,0,0,-0.527496,-0.18309,280,-67,280,-67,402,-72,278,59,0.226834,-0.24827,0,-1.5,3.94113e+12,0,0,0,-0.524453,-0.196813,0,0,0,0,0.0465305,-0.321053,16506,-0.527989,-0.172413,0.0465305,-0.321053,11520,0.262226,-0.0139564,0.0984067,0.128427
11550,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06602e-13,0,0,-3.6362,-0.174362,0.526668,0,0,0,0,0,-0.581597,-0.174362,280,-67,280,-67,402,-70,277,59,-0.436332,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.582765,-0.184957,0,0,0,0,-0.180622,-0.273868,16125,-0.581682,-0.183313,-0.180622,-0.273868,11546,0.291383,2.94357,0.0924783,-1.04731
11590,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06599e-13,0,0,-3.61375,-0.172384,0.497519,0,0,0,0,0,-0.550837,-0.172384,280,-65,280,-65,402,-70,277,64,0.19114,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.557942,-0.187212,0,0,0,0,-0.0715381,-0.243827,16750,-0.557083,-0.184286,-0.0715381,-0.243827,11580,0.278971,0.0214666,0.0936062,0.0975341
11704,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06599e-13,0,0,-3.64504,-0.175175,0.511881,0,0,0,0,0,-0.593701,-0.175175,277,-65,277,-65,402,-67,280,60,0.196718,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.613627,-0.208262,0,0,0,0,-0.188316,-0.23146,15875,-0.592159,-0.181875,-0.188316,-0.23146,11692,0.306813,0.0564963,0.104131,0.0925869
11734,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.066e-13,0,0,-3.65045,-0.173227,0.515232,0,0,0,0,0,-0.60111,-0.173227,280,-65,280,-65,401,-67,277,60,0.185819,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.608429,-0.204954,0,0,0,0,-0.161819,-0.20835,15748,-0.603574,-0.198704,-0.161819,-0.20835,11722,0.304214,0.048548,0.102477,0.0833422
11754,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.066e-13,0,0,-3.65377,-0.163487,0.498695,0,0,0,0,0,-0.605671,-0.163487,280,-63,280,-63,399,-67,277,66,0.187834,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.61004,-0.208084,0,0,0,0,-0.151147,-0.209471,16226,-0.608529,-0.20599,-0.151147,-0.209471,11746,0.30502,0.0453472,0.104042,0.0837922
11771,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06599e-13,0,0,-3.65377,-0.163487,0.498695,0,0,0,0,0,-0.605671,-0.163487,280,-63,280,-63,399,-67,277,66,0.189615,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.61261,-0.211645,0,0,0,0,-0.151147,-0.209471,16226,-0.608529,-0.20599,-0.151147,-0.209471,11746,0.306305,0.0453383,0.105823,0.0837922
11796,-3.21252e-12,2.33458e-38,-1.56296e-06,-3.27827e-12,2.33446e-38,0,-1.06601e-13,0,0,-3.68233,-0.159302,0.518148,0,0,0,0,0,-0.644788,-0.159302,278,-65,278,-65,399,-63,277,63,0.181413,-0.261799,0,-1.5,3.94113e+12,0,0,0,-0.621742,-0.207825,0,0,0,0,-0.171718,-0.193742,15616,-0.617449,-0.202981,-0.171718,-0.193742,11784,0.310871,0.0515252,0.103913,0.0775009
