timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamp
8238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
8253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
9002,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06589e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
9044,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
9280,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
9347,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,4.4,0,-1368112832,-1254450796,-1368112832,-1254450796,-296085081,-1368112832,-1367607632,-1367607632,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9346
9600,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,4.4,0,-1368112832,-1254450796,-1368112832,-1254450796,-296085081,-1368112832,-1367607632,-1367607632,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9346
9707,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06591e-13,0,0,-3.57714,0.199861,0.458764,0,0,0,0,0,-0.500687,0.199861,231,-62,231,-62,358,-68,238,63,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,9699
9810,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06591e-13,0,0,-3.57714,0.199861,0.458764,0,0,0,0,0,-0.500687,0.199861,231,-62,231,-62,358,-68,238,63,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,9802
9882,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06591e-13,0,0,-3.569,0.199856,0.460384,0,0,0,0,0,-0.489533,0.199856,231,-62,231,-62,358,-70,238,63,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,17423,0,0,0,0,9877
9904,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06591e-13,0,0,-3.569,0.199856,0.460384,0,0,0,0,0,-0.489533,0.199856,231,-62,231,-62,358,-70,238,63,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,17423,0,0,0,0,9877
9924,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06592e-13,0,0,-3.55536,0.199336,0.447812,0,0,0,0,0,-0.470849,0.199336,231,-62,231,-62,358,-70,238,65,0,-0,0,-1.5,-nan,0,0,0,0,0,0,0,0,0,0,0,17685,0,0,0,0,9916
10119,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06592e-13,0,0,-3.55536,0.199336,0.447812,0,0,0,0,0,-0.470849,0.199336,231,-62,231,-62,358,-70,238,65,-0.0994322,-0.222018,0,-1.5,-nan,0,0,0,-0.444035,0.198864,0,0,0,0,0.137505,-0.00241948,17685,-0.470849,0.199336,0.137505,-0.00241948,10022
10142,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06592e-13,0,0,-3.55536,0.199336,0.447812,0,0,0,0,0,-0.470849,0.199336,231,-62,231,-62,358,-70,238,65,-0.0996534,-0.234591,0,-1.5,-nan,0,0,0,-0.469183,0.199307,0,0,0,0,0.0724237,-0.00127434,17685,-0.470849,0.199336,0.0724237,-0.00127434,10131
10159,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06593e-13,0,0,-3.55536,0.199336,0.447812,0,0,0,0,0,-0.470849,0.199336,231,-62,231,-62,358,-70,238,65,-0.0996426,-0.233976,0,-1.5,-nan,0,0,0,-0.467952,0.199285,0,0,0,0,0.0724237,-0.00127434,17685,-0.470849,0.199336,0.0724237,-0.00127434,10131
10179,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06593e-13,0,0,-3.55536,0.199336,0.447812,0,0,0,0,0,-0.470849,0.199336,231,-62,231,-62,358,-70,238,65,-0.0996299,-0.233252,0,-1.5,-nan,0,0,0,-0.466503,0.19926,0,0,0,0,0.0724237,-0.00127434,17685,-0.470849,0.199336,0.0724237,-0.00127434,10131
10287,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06596e-13,0,0,-3.57061,0.204221,0.448026,0,0,0,0,0,-0.491736,0.204221,231,-62,231,-62,356,-68,238,66,-0.0995799,-0.230624,0,-1.5,-nan,0,0,0,-0.461248,0.19916,0,0,0,0,0.0616568,-0.0010766,17554,-0.461988,0.199173,0.0616568,-0.0010766,10277
10327,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06593e-13,0,0,-3.55004,0.198919,0.442421,0,0,0,0,0,-0.46355,0.198919,231,-62,231,-62,358,-70,238,65,-0.0994537,-0.229986,0,-1.5,-nan,0,0,0,-0.459971,0.198907,0,0,0,0,0.0607226,-0.00151527,17685,-0.4624,0.198968,0.0607226,-0.00151527,10315
10359,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06594e-13,0,0,-3.55536,0.199336,0.447812,0,0,0,0,0,-0.470849,0.199336,231,-62,231,-62,358,-70,238,65,-0.0995427,-0.230713,0,-1.5,-nan,0,0,0,-0.461427,0.199085,0,0,0,0,0.0514066,-0.0010563,17685,-0.463072,0.199119,0.0514066,-0.0010563,10347
10376,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06593e-13,0,0,-3.55536,0.199336,0.447812,0,0,0,0,0,-0.470849,0.199336,231,-62,231,-62,358,-70,238,65,-0.0995337,-0.230276,0,-1.5,-nan,0,0,0,-0.460553,0.199067,0,0,0,0,0.0514066,-0.0010563,17685,-0.463072,0.199119,0.0514066,-0.0010563,10347
10396,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06594e-13,0,0,-3.56372,0.199355,0.446333,0,0,0,0,0,-0.482292,0.199355,231,-62,231,-62,358,-68,238,65,-0.0996446,-0.232837,0,-1.5,-nan,0,0,0,-0.465675,0.199289,0,0,0,0,0.0435599,-0.000735478,17423,-0.466546,0.199304,0.0435599,-0.000735478,10384
10422,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,0,-1.06595e-13,0,0,-3.5567,0.203748,0.443994,0,0,0,0,0,-0.472678,0.203748,231,-62,231,-62,356,-70,238,66,-0.099609,-0.233622,0,-1.5,-nan,0,0,0,-0.467243,0.199218,0,0,0,0,0.0406045,-0.000778767,17816,-0.467731,0.199227,0.0406045,-0.000778767,10412
10441,-3.11565e-12,1.49295e-38,-1.5164e-06,-3.18057e-12,1.49284e-38,-3.61065e-12,-1.06595e-13,0,0,-3.5567,0.203748,0.443994,0,0,0,0,0,-0.472678,0.203748,231,-62,231,-62,356,-70,238,66,-0.0996012,-0.233216,0,-1.5,-nan,0,0,0,-0.466431,0.199202,0,0,0,0,0.0406045,-0.000778767,17816,-0.467731,0.199227,0.0406045,-0.000778767,10412
