timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
270,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13719e-13,0,0,-3.35182,-0.420485,-0.271166,0,0,0,0,0,-0.0343428,-0.420485,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000520076,-1.5,3.94113e+12,0,0,3,-0.0366159,-0.400155,0,0,0,0,-0.110662,-0.551139
280,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13715e-13,0,0,-3.30982,-0.417567,-0.267901,0,0,0,0,0,0.0146494,-0.417567,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000496475,-1.5,3.94113e+12,0,0,3,-0.0390072,-0.41223,0,0,0,0,-0.109273,-0.545021
290,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13716e-13,0,0,-3.42611,-0.392314,-0.235537,0,0,0,0,0,-0.115228,-0.392314,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000473981,-1.5,3.94113e+12,0,0,3,-0.0420842,-0.423203,0,0,0,0,-0.110968,-0.539125
300,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13715e-13,0,0,-3.42611,-0.392314,-0.235537,0,0,0,0,0,-0.115228,-0.392314,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000453402,-1.5,3.94113e+12,0,0,3,-0.0445255,-0.435064,0,0,0,0,-0.110968,-0.539125
310,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13717e-13,0,0,-3.33013,-0.370479,-0.275615,0,0,0,0,0,-0.000538349,-0.370479,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000432806,-1.5,3.94113e+12,0,0,3,-0.0466596,-0.416044,0,0,0,0,-0.110618,-0.449626
320,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13718e-13,0,0,-3.34848,-0.365451,-0.24458,0,0,0,0,0,-0.0208688,-0.365451,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000409737,-1.5,3.94113e+12,0,0,3,-0.0463234,-0.398353,0,0,0,0,-0.0988926,-0.377256
330,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13716e-13,0,0,-3.34848,-0.365451,-0.24458,0,0,0,0,0,-0.0208688,-0.365451,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.00039435,-1.5,3.94113e+12,0,0,3,-0.0482024,-0.405521,0,0,0,0,-0.0988926,-0.377256
340,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13726e-13,0,0,-3.31735,-0.347229,-0.259618,0,0,0,0,0,0.0183115,-0.347229,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000373331,-1.5,3.94113e+12,0,0,3,-0.0253764,-0.405371,0,0,0,0,-0.0470643,-0.347382
350,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.1372e-13,0,0,-3.31735,-0.347229,-0.259618,0,0,0,0,0,0.0183115,-0.347229,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000355637,-1.5,3.94113e+12,0,0,3,-0.0265059,-0.413708,0,0,0,0,-0.0470643,-0.347382
360,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13727e-13,0,0,-3.37533,-0.314822,-0.239851,0,0,0,0,0,-0.0430913,-0.314822,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000337449,-1.5,3.94113e+12,0,0,3,-0.0429142,-0.418911,0,0,0,0,-0.0732768,-0.342535
370,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13726e-13,0,0,-3.37533,-0.314822,-0.239851,0,0,0,0,0,-0.0430913,-0.314822,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000323461,-1.5,3.94113e+12,0,0,3,-0.044453,-0.426104,0,0,0,0,-0.0732768,-0.342535
380,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13728e-13,0,0,-3.33162,-0.294185,-0.255724,0,0,0,0,0,0.0111065,-0.294185,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000305606,-1.5,3.94113e+12,0,0,3,-0.0320346,-0.421906,0,0,0,0,-0.0475206,-0.318966
390,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13725e-13,0,0,-3.39867,-0.287953,-0.217929,0,0,0,0,0,-0.0654511,-0.287953,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.00029052,-1.5,3.94113e+12,0,0,3,-0.0493775,-0.389769,0,0,0,0,-0.0728645,-0.239112
400,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.1373e-13,0,0,-3.31525,-0.265667,-0.25776,0,0,0,0,0,0.0350757,-0.265667,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000276236,-1.5,3.94113e+12,0,0,3,-0.0358674,-0.376722,0,0,0,0,-0.0508673,-0.213353
410,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13728e-13,0,0,-3.31525,-0.265667,-0.25776,0,0,0,0,0,0.0350757,-0.265667,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000264775,-1.5,3.94113e+12,0,0,3,-0.0369356,-0.381202,0,0,0,0,-0.0508673,-0.213353
420,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13725e-13,0,0,-3.37349,-0.274178,-0.23797,0,0,0,0,0,-0.0338974,-0.274178,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000252747,-1.5,3.94113e+12,0,0,3,-0.0328219,-0.346711,0,0,0,0,-0.0419191,-0.155783
430,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13721e-13,0,0,-3.34803,-0.273086,-0.244309,0,0,0,0,0,-0.00420094,-0.273086,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000241305,-1.5,3.94113e+12,0,0,3,-0.0344499,-0.339062,0,0,0,0,-0.0395392,-0.136103
440,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13729e-13,0,0,-3.34803,-0.273086,-0.244309,0,0,0,0,0,-0.00420094,-0.273086,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000232243,-1.5,3.94113e+12,0,0,3,-0.0352011,-0.341648,0,0,0,0,-0.0395392,-0.136103
450,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.1373e-13,0,0,-3.38058,-0.293162,-0.211073,0,0,0,0,0,-0.045413,-0.293162,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000219865,-1.5,3.94113e+12,0,0,3,-0.0374345,-0.313232,0,0,0,0,-0.0452586,-0.0849627
460,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13724e-13,0,0,-3.32548,-0.310262,-0.229496,0,0,0,0,0,0.0154033,-0.310262,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000207713,-1.5,3.94113e+12,0,0,3,-0.0343858,-0.313165,0,0,0,0,-0.0378689,-0.0766215
470,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13722e-13,0,0,-3.32306,-0.313771,-0.224149,0,0,0,0,0,0.0175872,-0.313771,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000197909,-1.5,3.94113e+12,0,0,3,-0.00275771,-0.314833,0,0,0,0,0.0140146,-0.0832071
480,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13722e-13,0,0,-3.32306,-0.313771,-0.224149,0,0,0,0,0,0.0175872,-0.313771,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000190087,-1.5,3.94113e+12,0,0,3,-0.00247742,-0.316497,0,0,0,0,0.0140146,-0.0832071
490,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13723e-13,0,0,-3.32212,-0.333081,-0.205207,0,0,0,0,0,0.015286,-0.333081,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000179221,-1.5,3.94113e+12,0,0,3,-0.00231514,-0.326581,0,0,0,0,0.0118766,-0.0953825
500,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13731e-13,0,0,-3.32212,-0.333081,-0.205207,0,0,0,0,0,0.015286,-0.333081,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000170021,-1.5,3.94113e+12,0,0,3,0.013143,-0.326,0,0,0,0,0.0330046,-0.089542
510,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13731e-13,0,0,-3.29782,-0.379222,-0.189834,0,0,0,0,0,0.0352638,-0.379222,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000161662,-1.5,3.94113e+12,0,0,3,0.0202772,-0.335828,0,0,0,0,0.0410093,-0.103422
520,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13723e-13,0,0,-3.29782,-0.379222,-0.189834,0,0,0,0,0,0.0352638,-0.379222,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000154954,-1.5,3.94113e+12,0,0,3,0.0211384,-0.338,0,0,0,0,0.0410093,-0.103422
530,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13732e-13,0,0,-3.31514,-0.36435,-0.162609,0,0,0,0,0,0.017863,-0.36435,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000146705,-1.5,3.94113e+12,0,0,3,0.0195791,-0.343932,0,0,0,0,0.0394292,-0.108649
540,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13732e-13,0,0,-3.27554,-0.320311,-0.150312,0,0,0,0,0,0.07143,-0.320311,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.00014007,-1.5,3.94113e+12,0,0,3,0.0219583,-0.347511,0,0,0,0,0.0450528,-0.110466
550,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13733e-13,0,0,-3.27554,-0.320311,-0.150312,0,0,0,0,0,0.07143,-0.320311,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000135915,-1.5,3.94113e+12,0,0,3,0.0226341,-0.349168,0,0,0,0,0.0450528,-0.110466
560,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13733e-13,0,0,-3.3099,-0.31833,-0.122693,0,0,0,0,0,0.0320165,-0.31833,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000128403,-1.5,3.94113e+12,0,0,3,0.02275,-0.3408,0,0,0,0,0.04121,-0.0910247
570,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13734e-13,0,0,-3.26163,-0.309326,-0.136591,0,0,0,0,0,0.0894766,-0.309326,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000121054,-1.5,3.94113e+12,0,0,3,0.0285727,-0.325326,0,0,0,0,0.0503516,-0.0441478
580,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13734e-13,0,0,-3.25719,-0.310522,-0.140351,0,0,0,0,0,0.0943987,-0.310522,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000115104,-1.5,3.94113e+12,0,0,3,0.0367448,-0.322036,0,0,0,0,0.0691196,-0.0290617
590,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13735e-13,0,0,-3.25719,-0.310522,-0.140351,0,0,0,0,0,0.0943987,-0.310522,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000110555,-1.5,3.94113e+12,0,0,3,0.0381271,-0.322618,0,0,0,0,0.0691196,-0.0290617
600,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13736e-13,0,0,-3.27792,-0.310583,-0.112022,0,0,0,0,0,0.0703902,-0.310583,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,0.000104235,-1.5,3.94113e+12,0,0,3,0.0568655,-0.312167,0,0,0,0,0.110613,0.00271368
610,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13736e-13,0,0,-3.31342,-0.315364,-0.106504,0,0,0,0,0,0.0284615,-0.315364,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,9.86792e-05,-1.5,3.94113e+12,0,0,3,0.049964,-0.308619,0,0,0,0,0.0995882,0.043111
620,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13737e-13,0,0,-3.29441,-0.322314,-0.101494,0,0,0,0,0,0.0492408,-0.322314,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,9.30615e-05,-1.5,3.94113e+12,0,0,3,0.0530873,-0.310058,0,0,0,0,0.0990204,0.0401388
630,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13737e-13,0,0,-3.29441,-0.322314,-0.101494,0,0,0,0,0,0.0492408,-0.322314,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,8.9204e-05,-1.5,3.94113e+12,0,0,3,0.0551667,-0.309215,0,0,0,0,0.0990204,0.0401388
640,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13738e-13,0,0,-3.28092,-0.312001,-0.10319,0,0,0,0,0,0.0666666,-0.312001,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,8.48055e-05,-1.5,3.94113e+12,0,0,3,0.0649188,-0.308273,0,0,0,0,0.109929,0.0453074
650,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,-3.40903e-12,-1.13738e-13,0,0,-3.27953,-0.312222,-0.104658,0,0,0,0,0,0.068234,-0.312222,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,8.01185e-05,-1.5,3.94113e+12,0,0,3,0.0721708,-0.304247,0,0,0,0,0.121147,0.0562751
660,-3.72118e-12,1.75659e-38,-1.58485e-06,-3.85292e-12,1.75647e-38,0,-1.13739e-13,0,0,-3.26578,-0.315211,-0.110335,0,0,0,0,0,0.0836215,-0.315211,-1368604256,1235384750,-1368604256,1235384750,-2030979040,-1368604256,-1368604208,-1368604208,0.261799,-0.261799,7.64923e-05,-1.5,3.94113e+12,0,0,3,0.0732456,-0.29779,0,0,0,0,0.110686,0.0754328
