timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00779127,-1.5,-nan,0,0,3,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00751422,-1.5,-nan,0,0,3,0,0
30,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.06589e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0018191,-1.5,-nan,0,0,3,0,0
40,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00175436,-1.5,-nan,0,0,3,0,0
50,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00161942,-1.5,-nan,0,0,3,0,0
60,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0015523,-1.5,-nan,0,0,3,0,0
70,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00148795,-1.5,-nan,0,0,3,0,0
80,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00139705,-1.5,-nan,0,0,3,0,0
90,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00132542,-1.5,-nan,0,0,3,0,0
100,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0012132,-1.5,-nan,0,0,3,0,0
110,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0011367,-1.5,-nan,0,0,3,0,0
120,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00108954,-1.5,-nan,0,0,3,0,0
130,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00104219,-1.5,-nan,0,0,3,0,0
140,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000998945,-1.5,-nan,0,0,3,0,0
150,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000955532,-1.5,-nan,0,0,3,0,0
160,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000906483,-1.5,-nan,0,0,3,0,0
170,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,-3.40903e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000879577,-1.5,-nan,0,0,3,0,0
180,-3.21065e-12,0,-1.53083e-06,-3.27738e-12,0,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000856932,-1.5,-nan,0,0,3,0,0
