timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.0141372,-1.5,0,0,0,0,0,0
20,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06589e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.63146,-1.5,0,0,0,0,0,0
30,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.655021,-1.5,0,0,0,0,0,0
40,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.700575,-1.5,0,0,0,0,0,0
50,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.733561,-1.5,0,0,0,0,0,0
60,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.799535,-1.5,0,0,0,0,0,0
70,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.832521,-1.5,0,0,0,0,0,0
80,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.863937,-1.5,0,0,0,0,0,0
90,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.896924,-1.5,0,0,0,0,0,0
100,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.92991,-1.5,0,0,0,0,0,0
110,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.961326,-1.5,0,0,0,0,0,0
120,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.994313,-1.5,0,0,0,0,0,0
130,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.02887,-1.5,0,0,0,0,0,0
140,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.06657,-1.5,0,0,0,0,0,0
150,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.10113,-1.5,0,0,0,0,0,0
160,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.13254,-1.5,0,0,0,0,0,0
170,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.16553,-1.5,0,0,0,0,0,0
180,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.20009,-1.5,0,0,0,0,0,0
190,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.24878,-1.5,0,0,0,0,0,0
200,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.28334,-1.5,0,0,0,0,0,0
210,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,-3.40902e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.31476,-1.5,0,0,0,0,0,0
220,-3.20974e-12,6.13552e-38,-1.5448e-06,-3.27649e-12,6.13504e-38,0,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,1.34774,-1.5,0,0,0,0,0,0
