timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
260,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06596e-13,0,0,-3.4529,0.209549,-0.116597,0,0,0,0,0,0.547102,0.209549,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000444707,-1.5,nan,0,0,3,0.544875,0.208345,0,0,0,0,-0.144576,-0.0136387
270,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06596e-13,0,0,-3.43243,0.207091,-0.144827,0,0,0,0,0,0.567571,0.207091,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000423706,-1.5,nan,0,0,3,0.55645,0.20752,0,0,0,0,-0.102435,-0.0161625
280,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06595e-13,0,0,-3.43243,0.207091,-0.144827,0,0,0,0,0,0.567571,0.207091,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000407794,-1.5,nan,0,0,3,0.554504,0.207212,0,0,0,0,-0.102435,-0.0161625
290,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06597e-13,0,0,-3.41143,0.205261,-0.154298,0,0,0,0,0,0.58857,0.205261,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000386861,-1.5,nan,0,0,3,0.563247,0.205954,0,0,0,0,-0.0693301,-0.0189241
300,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06597e-13,0,0,-3.36328,0.185651,-0.174909,0,0,0,0,0,0.636723,0.185651,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000366241,-1.5,nan,0,0,3,0.564284,0.205769,0,0,0,0,-0.076244,-0.017008
310,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.066e-13,0,0,-3.36328,0.185651,-0.174909,0,0,0,0,0,0.636723,0.185651,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000348954,-1.5,nan,0,0,3,0.59133,0.20353,0,0,0,0,0.042948,-0.0208533
320,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06596e-13,0,0,-3.36328,0.185651,-0.174909,0,0,0,0,0,0.636723,0.185651,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000338597,-1.5,nan,0,0,3,0.591974,0.203217,0,0,0,0,0.042948,-0.0208533
330,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06601e-13,0,0,-3.44013,0.192584,-0.146523,0,0,0,0,0,0.559867,0.192584,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000321941,-1.5,nan,0,0,3,0.567902,0.193838,0,0,0,0,-0.0582217,-0.0478525
340,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06601e-13,0,0,-3.35787,0.185927,-0.170491,0,0,0,0,0,0.642134,0.185927,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000301705,-1.5,nan,0,0,3,0.596115,0.190316,0,0,0,0,0.0517851,-0.0528767
350,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.066e-13,0,0,-3.35787,0.185927,-0.170491,0,0,0,0,0,0.642134,0.185927,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000289187,-1.5,nan,0,0,3,0.597202,0.189205,0,0,0,0,0.0517851,-0.0528767
360,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06602e-13,0,0,-3.43734,0.19476,-0.133225,0,0,0,0,0,0.562655,0.19476,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.00027436,-1.5,nan,0,0,3,0.569107,0.190586,0,0,0,0,-0.0441247,-0.0468633
370,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06602e-13,0,0,-3.4001,0.184562,-0.14205,0,0,0,0,0,0.5999,0.184562,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000259737,-1.5,nan,0,0,3,0.601247,0.185514,0,0,0,0,0.0568623,-0.053658
380,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06598e-13,0,0,-3.36408,0.17597,-0.150436,0,0,0,0,0,0.635925,0.17597,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000245448,-1.5,nan,0,0,3,0.603767,0.181967,0,0,0,0,0.0581836,-0.0597834
390,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06598e-13,0,0,-3.36408,0.17597,-0.150436,0,0,0,0,0,0.635925,0.17597,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000236238,-1.5,nan,0,0,3,0.604873,0.180831,0,0,0,0,0.0581836,-0.0597834
400,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06599e-13,0,0,-3.35529,0.19002,-0.161559,0,0,0,0,0,0.644708,0.19002,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000223662,-1.5,nan,0,0,3,0.610661,0.182555,0,0,0,0,0.0651,-0.0521078
410,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06599e-13,0,0,-3.45851,0.209997,-0.111558,0,0,0,0,0,0.541489,0.209997,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000211741,-1.5,nan,0,0,3,0.609722,0.186215,0,0,0,0,0.0627471,-0.0439442
420,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06599e-13,0,0,-3.43015,0.200931,-0.1239,0,0,0,0,0,0.569846,0.200931,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000200872,-1.5,nan,0,0,3,0.602605,0.186921,0,0,0,0,0.0436846,-0.038694
430,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06602e-13,0,0,-3.37135,0.187945,-0.149309,0,0,0,0,0,0.628647,0.187945,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000189814,-1.5,nan,0,0,3,0.610862,0.186011,0,0,0,0,0.0568379,-0.0396755
440,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06598e-13,0,0,-3.37135,0.187945,-0.149309,0,0,0,0,0,0.628647,0.187945,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.00018381,-1.5,nan,0,0,3,0.611771,0.185376,0,0,0,0,0.0568379,-0.0396755
450,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06603e-13,0,0,-3.42394,0.200757,-0.124285,0,0,0,0,0,0.57606,0.200757,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000175848,-1.5,nan,0,0,3,0.605493,0.185122,0,0,0,0,0.0444194,-0.0386647
460,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06599e-13,0,0,-3.42394,0.200757,-0.124285,0,0,0,0,0,0.57606,0.200757,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000168898,-1.5,nan,0,0,3,0.606381,0.184349,0,0,0,0,0.0444194,-0.0386647
470,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06603e-13,0,0,-3.43289,0.203752,-0.120339,0,0,0,0,0,0.567113,0.203752,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000159243,-1.5,nan,0,0,3,0.573289,0.183935,0,0,0,0,-0.0175535,-0.0376832
480,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06604e-13,0,0,-3.40641,0.197237,-0.131573,0,0,0,0,0,0.593594,0.197237,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000151068,-1.5,nan,0,0,3,0.591518,0.19499,0,0,0,0,0.0123437,-0.0206844
490,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06604e-13,0,0,-3.4153,0.210242,-0.137361,0,0,0,0,0,0.584699,0.210242,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000142758,-1.5,nan,0,0,3,0.584098,0.195884,0,0,0,0,0.00377686,-0.0176199
500,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06604e-13,0,0,-3.43456,0.216304,-0.129063,0,0,0,0,0,0.565439,0.216304,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000135461,-1.5,nan,0,0,3,0.581327,0.195501,0,0,0,0,-0.00357885,-0.0181123
510,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06603e-13,0,0,-3.43456,0.216304,-0.129063,0,0,0,0,0,0.565439,0.216304,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000130374,-1.5,nan,0,0,3,0.581259,0.195156,0,0,0,0,-0.00357885,-0.0181123
520,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06602e-13,0,0,-3.42236,0.215402,-0.131906,0,0,0,0,0,0.57764,0.215402,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000122912,-1.5,nan,0,0,3,0.579469,0.195768,0,0,0,0,-0.00501085,-0.016708
530,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06601e-13,0,0,-3.42214,0.215957,-0.154311,0,0,0,0,0,0.577858,0.215957,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000115877,-1.5,nan,0,0,3,0.579087,0.198212,0,0,0,0,0.00335301,-0.0116681
540,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06604e-13,0,0,-3.39273,0.219413,-0.167434,0,0,0,0,0,0.607267,0.219413,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000110181,-1.5,nan,0,0,3,0.579342,0.206256,0,0,0,0,-0.00210043,0.0101408
550,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06605e-13,0,0,-3.39273,0.219413,-0.167434,0,0,0,0,0,0.607267,0.219413,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000105614,-1.5,nan,0,0,3,0.579298,0.206469,0,0,0,0,-0.00210043,0.0101408
560,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06605e-13,0,0,-3.4181,0.211175,-0.154236,0,0,0,0,0,0.581896,0.211175,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,0.000101024,-1.5,nan,0,0,3,0.582351,0.203862,0,0,0,0,0.00608159,-0.00138818
570,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06605e-13,0,0,-3.50819,0.221536,-0.134347,0,0,0,0,0,0.491811,0.221536,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,9.58645e-05,-1.5,nan,0,0,3,0.579484,0.211935,0,0,0,0,0.0029595,0.0085371
580,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06606e-13,0,0,-3.50819,0.221536,-0.134347,0,0,0,0,0,0.491811,0.221536,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,9.20757e-05,-1.5,nan,0,0,3,0.579546,0.212115,0,0,0,0,0.0029595,0.0085371
590,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06606e-13,0,0,-3.47027,0.234737,-0.158623,0,0,0,0,0,0.529726,0.234737,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,8.71921e-05,-1.5,nan,0,0,3,0.578111,0.212503,0,0,0,0,0.00141345,0.0109754
600,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06606e-13,0,0,-3.38069,0.226085,-0.199002,0,0,0,0,0,0.61931,0.226085,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,8.22077e-05,-1.5,nan,0,0,3,0.579262,0.21762,0,0,0,0,-0.0046356,0.0251008
610,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06606e-13,0,0,-3.38387,0.231012,-0.178271,0,0,0,0,0,0.616129,0.231012,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,7.75025e-05,-1.5,nan,0,0,3,0.580778,0.22722,0,0,0,0,-0.00512923,0.048714
620,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06607e-13,0,0,-3.44025,0.239969,-0.161654,0,0,0,0,0,0.559755,0.239969,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,7.3994e-05,-1.5,nan,0,0,3,0.576335,0.228751,0,0,0,0,-0.00535421,0.0497248
630,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06607e-13,0,0,-3.44025,0.239969,-0.161654,0,0,0,0,0,0.559755,0.239969,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,7.09269e-05,-1.5,nan,0,0,3,0.576223,0.229795,0,0,0,0,-0.00535421,0.0497248
640,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06607e-13,0,0,-3.37962,0.212278,-0.165942,0,0,0,0,0,0.620379,0.212278,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,6.68673e-05,-1.5,nan,0,0,3,0.578523,0.232485,0,0,0,0,-0.00502574,0.0539038
650,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06607e-13,0,0,-3.41784,0.226784,-0.151202,0,0,0,0,0,0.582161,0.226784,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,6.33075e-05,-1.5,nan,0,0,3,0.581694,0.233255,0,0,0,0,-0.00384683,0.0526745
660,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06608e-13,0,0,-3.45283,0.24099,-0.141273,0,0,0,0,0,0.547172,0.24099,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,5.98249e-05,-1.5,nan,0,0,3,0.580224,0.236751,0,0,0,0,-0.00896503,0.0580998
670,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,-3.40903e-12,-1.06608e-13,0,0,-3.45283,0.24099,-0.141273,0,0,0,0,0,0.547172,0.24099,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,5.73427e-05,-1.5,nan,0,0,3,0.580036,0.237971,0,0,0,0,-0.00896503,0.0580998
680,-3.2124e-12,8.75736e-38,-1.55272e-06,-3.27827e-12,8.75688e-38,0,-1.06608e-13,0,0,-3.4358,0.23486,-0.148631,0,0,0,0,0,0.564196,0.23486,-1367821464,-1367821464,-1367821464,-1367821464,-1367821424,1902061014,659630286,-1367821424,-0.261799,-0.261799,5.45121e-05,-1.5,nan,0,0,3,0.563252,0.237297,0,0,0,0,-0.0443317,0.0542384
