timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArea
110,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000184077,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
120,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000166658,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
130,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000161383,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
140,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000141347,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
150,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000137151,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
160,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000132278,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
170,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000127314,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
180,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000123786,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
190,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00011987,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
200,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000116784,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
210,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000112173,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
220,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000108405,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
230,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000105187,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
240,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000102065,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
250,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.88365e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
260,-3.11471e-12,1.48076e-38,1.48307e-38,-3.18057e-12,1.48287e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.55162e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
270,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.24931e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
280,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.93859e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
290,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.65586e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
300,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.33107e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
310,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.05119e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
320,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.79653e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
330,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.54993e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
340,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.29611e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
350,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.05083e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
360,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.82767e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
370,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.61158e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
380,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.38931e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
390,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.17467e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
400,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.97936e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
410,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.79024e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
420,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.60709e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
430,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.42963e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
440,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.25789e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
450,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-5.10191e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
460,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-4.94053e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
470,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-4.78417e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
480,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-4.63275e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
490,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-4.47712e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
500,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-4.32671e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
510,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-4.18977e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
520,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-4.05725e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
530,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.92892e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
540,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.78921e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
550,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.66191e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
560,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.54609e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
570,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.3991e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
580,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.28491e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
590,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.17455e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
600,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-3.07414e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
610,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.97685e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
620,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.86515e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
630,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.77447e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
640,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.68665e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
650,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.59633e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
660,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06606e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.51416e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
670,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.43464e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
680,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.36241e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
690,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.28769e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
700,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06607e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.20634e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
710,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.13656e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
720,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-2.06898e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
730,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06608e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.99942e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
740,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.92833e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
750,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.87109e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
760,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.81187e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
770,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06609e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.75452e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
780,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.69214e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
790,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.63858e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
800,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.58672e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
810,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.0661e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.53342e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
820,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.4819e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
830,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.435e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
840,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06611e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.38958e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
850,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06612e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.3456e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
860,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06612e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.29247e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
870,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06612e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.25411e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
880,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,0,-1.06612e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.21688e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
890,-3.1147e-12,1.48299e-38,-1.51966e-06,-3.18057e-12,1.48287e-38,-3.62841e-12,-1.06613e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-1.17839e-05,-1.5,0,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
