timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
260,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06596e-13,0,0,-3.17621,0.228425,-0.114193,0,0,0,0,0,0.285098,0.0284253,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0282793,-0.261799,0.000438165,-1.5,nan,0,0,3,0.232073,0.0385754,0,0,0,0,-0.0129351,-0.0225785
270,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06596e-13,0,0,-3.22596,0.252306,-0.0951894,0,0,0,0,0,0.230968,0.052306,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0604607,-0.261799,0.000417473,-1.5,nan,0,0,3,0.230503,0.0441654,0,0,0,0,-0.0342656,-0.0042478
280,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06595e-13,0,0,-3.22596,0.252306,-0.0951894,0,0,0,0,0,0.230968,0.052306,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0603211,-0.261799,0.000399348,-1.5,nan,0,0,3,0.229749,0.0440719,0,0,0,0,-0.0342656,-0.0042478
290,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06597e-13,0,0,-3.23668,0.253505,-0.0944862,0,0,0,0,0,0.218588,0.0535045,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0836315,-0.261799,0.000379657,-1.5,nan,0,0,3,0.217,0.0493484,0,0,0,0,-0.0669865,0.00761935
300,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.066e-13,0,0,-3.23945,0.249491,-0.0887316,0,0,0,0,0,0.214622,0.0494906,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0869182,-0.261799,0.000357179,-1.5,nan,0,0,3,0.214924,0.0501018,0,0,0,0,-0.0585743,0.00928186
310,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06596e-13,0,0,-3.23945,0.249491,-0.0887316,0,0,0,0,0,0.214622,0.0494906,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0871263,-0.261799,0.000346578,-1.5,nan,0,0,3,0.214045,0.050241,0,0,0,0,-0.0585743,0.00928186
320,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.066e-13,0,0,-3.267,0.246535,-0.0802256,0,0,0,0,0,0.181752,0.0465353,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0817269,-0.261799,0.000330152,-1.5,nan,0,0,3,0.210423,0.049191,0,0,0,0,-0.0746566,0.00633525
330,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06601e-13,0,0,-3.22873,0.248312,-0.0894349,0,0,0,0,0,0.227002,0.0483117,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0788838,-0.261799,0.000311905,-1.5,nan,0,0,3,0.211493,0.0486083,0,0,0,0,-0.0582728,0.00481784
340,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06601e-13,0,0,-3.18867,0.233907,-0.108251,0,0,0,0,0,0.271454,0.0339075,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0790237,-0.261799,0.000297177,-1.5,nan,0,0,3,0.225852,0.0485412,0,0,0,0,-0.0232579,0.00500263
350,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06601e-13,0,0,-3.18867,0.233907,-0.108251,0,0,0,0,0,0.271454,0.0339075,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0791732,-0.261799,0.000285443,-1.5,nan,0,0,3,0.225387,0.0486412,0,0,0,0,-0.0232579,0.00500263
360,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06602e-13,0,0,-3.25973,0.253012,-0.083473,0,0,0,0,0,0.191438,0.053012,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0801734,-0.261799,0.000269686,-1.5,nan,0,0,3,0.206605,0.0491343,0,0,0,0,-0.0624337,0.00520545
370,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06599e-13,0,0,-3.25973,0.253012,-0.083473,0,0,0,0,0,0.191438,0.053012,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0936389,-0.261799,0.000255859,-1.5,nan,0,0,3,0.199796,0.0519713,0,0,0,0,-0.0750709,0.0123031
380,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06597e-13,0,0,-3.25309,0.25016,-0.0866178,0,0,0,0,0,0.198728,0.0501605,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0826478,-0.261799,0.000243773,-1.5,nan,0,0,3,0.198014,0.050013,0,0,0,0,-0.0761361,0.00609894
390,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06601e-13,0,0,-3.25309,0.25016,-0.0866178,0,0,0,0,0,0.198728,0.0501605,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0828483,-0.261799,0.000233189,-1.5,nan,0,0,3,0.196339,0.0501472,0,0,0,0,-0.0761361,0.00609894
400,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06598e-13,0,0,-3.23196,0.234747,-0.096556,0,0,0,0,0,0.220788,0.034747,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0830238,-0.261799,0.000221233,-1.5,nan,0,0,3,0.19514,0.0498264,0,0,0,0,-0.0756151,0.0066026
410,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06598e-13,0,0,-3.22127,0.233613,-0.0972527,0,0,0,0,0,0.233139,0.0336132,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0817797,-0.261799,0.000209497,-1.5,nan,0,0,3,0.204801,0.0494428,0,0,0,0,-0.0433116,0.0060865
420,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.066e-13,0,0,-3.22127,0.233613,-0.0972527,0,0,0,0,0,0.233139,0.0336132,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0819707,-0.261799,0.000200805,-1.5,nan,0,0,3,0.203891,0.0495706,0,0,0,0,-0.0433116,0.0060865
430,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06598e-13,0,0,-3.24582,0.240058,-0.083353,0,0,0,0,0,0.205465,0.0400582,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0705343,-0.261799,0.000192087,-1.5,nan,0,0,3,0.20356,0.0467362,0,0,0,0,-0.0423608,0.000546586
440,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06598e-13,0,0,-3.24081,0.239577,-0.0881686,0,0,0,0,0,0.211256,0.0395773,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0658471,-0.261799,0.000181471,-1.5,nan,0,0,3,0.204253,0.0456254,0,0,0,0,-0.0400149,-0.00178231
450,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06602e-13,0,0,-3.24242,0.242058,-0.0991097,0,0,0,0,0,0.209809,0.0420584,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0543887,-0.261799,0.000171844,-1.5,nan,0,0,3,0.207268,0.042105,0,0,0,0,-0.0352036,-0.00655081
460,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06599e-13,0,0,-3.24242,0.242058,-0.0991097,0,0,0,0,0,0.209809,0.0420584,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0541929,-0.261799,0.000165052,-1.5,nan,0,0,3,0.206564,0.041974,0,0,0,0,-0.0352036,-0.00655081
470,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06602e-13,0,0,-3.2223,0.238622,-0.104277,0,0,0,0,0,0.232822,0.0386221,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0533353,-0.261799,0.00015659,-1.5,nan,0,0,3,0.207845,0.0414397,0,0,0,0,-0.034641,-0.0065965
480,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06603e-13,0,0,-3.19408,0.232233,-0.110703,0,0,0,0,0,0.2648,0.032233,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0451272,-0.261799,0.000148552,-1.5,nan,0,0,3,0.207734,0.0388056,0,0,0,0,-0.0319949,-0.00988324
490,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06603e-13,0,0,-3.22869,0.241267,-0.092016,0,0,0,0,0,0.225797,0.0412669,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0525717,-0.261799,0.00014038,-1.5,nan,0,0,3,0.210861,0.041126,0,0,0,0,-0.0276099,-0.00682329
500,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06599e-13,0,0,-3.22869,0.241267,-0.092016,0,0,0,0,0,0.225797,0.0412669,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0523577,-0.261799,0.000134555,-1.5,nan,0,0,3,0.210282,0.0409827,0,0,0,0,-0.0276099,-0.00682329
510,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06603e-13,0,0,-3.23121,0.239122,-0.0978235,0,0,0,0,0,0.222451,0.0391224,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0463813,-0.261799,0.000127383,-1.5,nan,0,0,3,0.215755,0.038884,0,0,0,0,-0.0205584,-0.00900863
520,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06603e-13,0,0,-3.22879,0.236781,-0.101304,0,0,0,0,0,0.224872,0.0367807,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0477339,-0.261799,0.000120343,-1.5,nan,0,0,3,0.223449,0.0387073,0,0,0,0,0.00713455,-0.0077651
530,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06604e-13,0,0,-3.19581,0.236551,-0.117226,0,0,0,0,0,0.263543,0.0365513,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0419519,-0.261799,0.000113455,-1.5,nan,0,0,3,0.225772,0.0370467,0,0,0,0,0.0103464,-0.0103044
540,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06604e-13,0,0,-3.19851,0.230613,-0.112947,0,0,0,0,0,0.259313,0.030613,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0372987,-0.261799,0.000107217,-1.5,nan,0,0,3,0.225357,0.0360252,0,0,0,0,0.00835706,-0.0127098
550,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06604e-13,0,0,-3.19851,0.230613,-0.112947,0,0,0,0,0,0.259313,0.030613,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0370139,-0.261799,0.000104035,-1.5,nan,0,0,3,0.225483,0.0358346,0,0,0,0,0.00835706,-0.0127098
560,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06604e-13,0,0,-3.19408,0.232233,-0.110703,0,0,0,0,0,0.2648,0.032233,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0358124,-0.261799,9.93086e-05,-1.5,nan,0,0,3,0.226831,0.0352866,0,0,0,0,0.00934095,-0.0130044
570,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06605e-13,0,0,-3.20452,0.233348,-0.110102,0,0,0,0,0,0.252751,0.0333478,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.023786,-0.261799,9.42364e-05,-1.5,nan,0,0,3,0.241563,0.0332513,0,0,0,0,0.0318868,-0.0199164
580,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06605e-13,0,0,-3.20452,0.233348,-0.110102,0,0,0,0,0,0.252751,0.0333478,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0231611,-0.261799,9.03265e-05,-1.5,nan,0,0,3,0.242233,0.0328331,0,0,0,0,0.0318868,-0.0199164
590,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06605e-13,0,0,-3.19408,0.232233,-0.110703,0,0,0,0,0,0.2648,0.032233,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0204987,-0.261799,8.58727e-05,-1.5,nan,0,0,3,0.242127,0.0317955,0,0,0,0,0.0276857,-0.020772
600,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06606e-13,0,0,-3.21745,0.240061,-0.111388,0,0,0,0,0,0.238772,0.040061,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0210257,-0.261799,8.1485e-05,-1.5,nan,0,0,3,0.239347,0.0319116,0,0,0,0,0.0223472,-0.0205001
610,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06606e-13,0,0,-3.20817,0.233032,-0.0991596,0,0,0,0,0,0.248412,0.0330324,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0189059,-0.261799,7.732e-05,-1.5,nan,0,0,3,0.24536,0.0311584,0,0,0,0,0.0273125,-0.0212652
620,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06606e-13,0,0,-3.20817,0.233032,-0.0991596,0,0,0,0,0,0.248412,0.0330324,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0182705,-0.261799,7.42668e-05,-1.5,nan,0,0,3,0.245906,0.0307331,0,0,0,0,0.0273125,-0.0212652
630,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06606e-13,0,0,-3.23387,0.239126,-0.103074,0,0,0,0,0,0.219325,0.0391264,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0145069,-0.261799,7.0459e-05,-1.5,nan,0,0,3,0.241056,0.0298087,0,0,0,0,0.0254089,-0.0230978
640,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06607e-13,0,0,-3.22748,0.23897,-0.0901606,0,0,0,0,0,0.226797,0.0389696,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0201471,-0.261799,6.68589e-05,-1.5,nan,0,0,3,0.240836,0.0306004,0,0,0,0,0.0258016,-0.019669
650,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06607e-13,0,0,-3.22748,0.23897,-0.0901606,0,0,0,0,0,0.226797,0.0389696,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0195888,-0.261799,6.43481e-05,-1.5,nan,0,0,3,0.241327,0.0302267,0,0,0,0,0.0258016,-0.019669
660,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,0,-1.06607e-13,0,0,-3.20213,0.230291,-0.102037,0,0,0,0,0,0.255009,0.0302911,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0172526,-0.261799,6.1045e-05,-1.5,nan,0,0,3,0.251908,0.0297376,0,0,0,0,0.0417067,-0.020904
670,-3.1147e-12,4.66107e-38,-1.52245e-06,-3.18057e-12,4.66084e-38,-3.62841e-12,-1.06607e-13,0,0,-3.20867,0.228452,-0.0990158,0,0,0,0,0,0.246997,0.0284517,-1368083608,-1368083608,-1368083608,-1368083608,-1368083568,736879574,1459190530,-1368083568,-0.0121951,-0.261799,5.8282e-05,-1.5,nan,0,0,3,0.248866,0.0281931,0,0,0,0,0.0374941,-0.0230193
