timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
110,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06591e-13,0,0,-3.26293,0.135618,-0.0749794,0,0,0,0,0,-0.434592,0.135618,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,0,-0.261799,0.00117985,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0
120,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06592e-13,0,0,-3.24719,0.147376,-0.06834,0,0,0,0,0,-0.418054,0.147376,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,0,-0.261799,0.0011309,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0
130,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06592e-13,0,0,-3.24719,0.147376,-0.06834,0,0,0,0,0,-0.418054,0.147376,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,0,-0.261799,0.00108397,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0
140,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06592e-13,0,0,-3.24719,0.147376,-0.06834,0,0,0,0,0,-0.418054,0.147376,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,0,-0.261799,0.00104327,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0
150,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06593e-13,0,0,-3.22207,0.152894,-0.0783539,0,0,0,0,0,-0.40725,0.152894,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,0,-0.261799,0.00100203,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0
160,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06593e-13,0,0,-3.27108,0.169499,-0.0567655,0,0,0,0,0,-0.396103,0.169499,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,0,-0.261799,0.00095853,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0
170,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06593e-13,0,0,-3.27108,0.169499,-0.0567655,0,0,0,0,0,-0.396103,0.169499,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,0,-0.261799,0.000924419,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0
180,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06593e-13,0,0,-3.25619,0.175562,-0.0691693,0,0,0,0,0,-0.386405,0.175562,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000871575,-1.5,nan,0,0,3,-0.383026,0.182318,0,0,0,0,0.233518,0.232944
190,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06594e-13,0,0,-3.26053,0.1801,-0.05979,0,0,0,0,0,-0.38181,0.1801,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000831982,-1.5,nan,0,0,3,-0.376252,0.187675,0,0,0,0,0.241628,0.232944
200,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06594e-13,0,0,-3.26053,0.1801,-0.05979,0,0,0,0,0,-0.38181,0.1801,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000802375,-1.5,nan,0,0,3,-0.371903,0.191868,0,0,0,0,0.241628,0.232944
210,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06594e-13,0,0,-3.25241,0.179908,-0.0707994,0,0,0,0,0,-0.380638,0.179908,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000778578,-1.5,nan,0,0,3,-0.369949,0.192317,0,0,0,0,0.233518,0.21816
220,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06594e-13,0,0,-3.25241,0.179908,-0.0707994,0,0,0,0,0,-0.380638,0.179908,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000750893,-1.5,nan,0,0,3,-0.365746,0.196244,0,0,0,0,0.233518,0.21816
230,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06595e-13,0,0,-3.21737,0.170831,-0.0600281,0,0,0,0,0,-0.385302,0.170831,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000712393,-1.5,nan,0,0,3,-0.370084,0.189084,0,0,0,0,0.191878,0.166831
240,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06598e-13,0,0,-3.24839,0.179449,-0.0333924,0,0,0,0,0,-0.380487,0.179449,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000675824,-1.5,nan,0,0,3,-0.364993,0.186725,0,0,0,0,0.192979,0.138451
250,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06598e-13,0,0,-3.22832,0.185737,-0.0528931,0,0,0,0,0,-0.369622,0.185737,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000646526,-1.5,nan,0,0,3,-0.368766,0.186321,0,0,0,0,0.161238,0.127294
260,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06595e-13,0,0,-3.22832,0.185737,-0.0528931,0,0,0,0,0,-0.369622,0.185737,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000619727,-1.5,nan,0,0,3,-0.36538,0.188994,0,0,0,0,0.161238,0.127294
270,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06596e-13,0,0,-3.24033,0.181309,-0.0373899,0,0,0,0,0,-0.376906,0.181309,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000586734,-1.5,nan,0,0,3,-0.369917,0.188175,0,0,0,0,0.103519,0.086529
280,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06596e-13,0,0,-3.2491,0.195806,-0.039902,0,0,0,0,0,-0.361343,0.195806,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000557873,-1.5,nan,0,0,3,-0.359636,0.195177,0,0,0,0,0.138448,0.12594
290,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06595e-13,0,0,-3.2491,0.195806,-0.039902,0,0,0,0,0,-0.361343,0.195806,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000534749,-1.5,nan,0,0,3,-0.356729,0.197822,0,0,0,0,0.138448,0.12594
300,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06597e-13,0,0,-3.19365,0.204281,-0.0927663,0,0,0,0,0,-0.341773,0.204281,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.0005074,-1.5,nan,0,0,3,-0.349455,0.203854,0,0,0,0,0.161131,0.131211
310,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06597e-13,0,0,-3.24225,0.223305,-0.0457154,0,0,0,0,0,-0.327769,0.223305,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000474364,-1.5,nan,0,0,3,-0.344322,0.207935,0,0,0,0,0.15948,0.132154
320,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06596e-13,0,0,-3.24922,0.228223,-0.044608,0,0,0,0,0,-0.323187,0.228223,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000449111,-1.5,nan,0,0,3,-0.328473,0.213181,0,0,0,0,0.186407,0.137499
330,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.066e-13,0,0,-3.23375,0.231734,-0.0522385,0,0,0,0,0,-0.316362,0.231734,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000424411,-1.5,nan,0,0,3,-0.323201,0.23137,0,0,0,0,0.186535,0.16572
340,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06597e-13,0,0,-3.23375,0.231734,-0.0522385,0,0,0,0,0,-0.316362,0.231734,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000410154,-1.5,nan,0,0,3,-0.32003,0.234188,0,0,0,0,0.186535,0.16572
350,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06601e-13,0,0,-3.29721,0.224725,-0.0161717,0,0,0,0,0,-0.335635,0.224725,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.00038993,-1.5,nan,0,0,3,-0.315175,0.228544,0,0,0,0,0.188029,0.147854
360,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06601e-13,0,0,-3.2581,0.23368,-0.0352201,0,0,0,0,0,-0.318303,0.23368,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000370005,-1.5,nan,0,0,3,-0.314923,0.232464,0,0,0,0,0.178673,0.148038
370,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06601e-13,0,0,-3.2581,0.23368,-0.0352201,0,0,0,0,0,-0.318303,0.23368,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000356109,-1.5,nan,0,0,3,-0.311529,0.235277,0,0,0,0,0.178673,0.148038
380,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06602e-13,0,0,-3.23986,0.234328,-0.0396395,0,0,0,0,0,-0.31437,0.234328,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000337851,-1.5,nan,0,0,3,-0.309155,0.238651,0,0,0,0,0.174984,0.147212
390,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06603e-13,0,0,-3.26929,0.241647,-0.0299865,0,0,0,0,0,-0.310869,0.241647,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000320528,-1.5,nan,0,0,3,-0.305287,0.244717,0,0,0,0,0.173174,0.15044
400,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06598e-13,0,0,-3.16995,0.260836,-0.0562196,0,0,0,0,0,-0.270934,0.260836,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.00030352,-1.5,nan,0,0,3,-0.29912,0.249685,0,0,0,0,0.176565,0.151068
410,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06599e-13,0,0,-3.25091,0.332195,-0.00877579,0,0,0,0,0,-0.201035,0.332195,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000277227,-1.5,nan,0,0,3,-0.288782,0.256906,0,0,0,0,0.180202,0.152999
420,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06599e-13,0,0,-3.22483,0.332601,-0.0315784,0,0,0,0,0,-0.195947,0.332601,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000259722,-1.5,nan,0,0,3,-0.276319,0.262382,0,0,0,0,0.189828,0.15318
430,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06599e-13,0,0,-3.18689,0.338279,-0.0596893,0,0,0,0,0,-0.182541,0.338279,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000245879,-1.5,nan,0,0,3,-0.260299,0.27538,0,0,0,0,0.203818,0.168323
440,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06602e-13,0,0,-3.18689,0.338279,-0.0596893,0,0,0,0,0,-0.182541,0.338279,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000233311,-1.5,nan,0,0,3,-0.237414,0.297278,0,0,0,0,0.2422,0.196254
450,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06598e-13,0,0,-3.18689,0.338279,-0.0596893,0,0,0,0,0,-0.182541,0.338279,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000224549,-1.5,nan,0,0,3,-0.232813,0.301007,0,0,0,0,0.2422,0.196254
460,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06602e-13,0,0,-3.23311,0.339368,-0.0344043,0,0,0,0,0,-0.189437,0.339368,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000212581,-1.5,nan,0,0,3,-0.226354,0.304407,0,0,0,0,0.238411,0.194676
470,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06603e-13,0,0,-3.22005,0.330054,-0.0389053,0,0,0,0,0,-0.198104,0.330054,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000203372,-1.5,nan,0,0,3,-0.219792,0.311262,0,0,0,0,0.243128,0.19771
480,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06603e-13,0,0,-3.22005,0.330054,-0.0389053,0,0,0,0,0,-0.198104,0.330054,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000195334,-1.5,nan,0,0,3,-0.214929,0.315216,0,0,0,0,0.243128,0.19771
490,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06604e-13,0,0,-3.21823,0.337795,-0.0415738,0,0,0,0,0,-0.188658,0.337795,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000184168,-1.5,nan,0,0,3,-0.181999,0.344744,0,0,0,0,0.290663,0.241936
500,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06604e-13,0,0,-3.3003,0.331985,-0.0255501,0,0,0,0,0,-0.210012,0.331985,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000174725,-1.5,nan,0,0,3,-0.200779,0.337666,0,0,0,0,0.24381,0.21966
510,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06605e-13,0,0,-3.21141,0.306569,-0.0770581,0,0,0,0,0,-0.224261,0.306569,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000165121,-1.5,nan,0,0,3,-0.196788,0.344414,0,0,0,0,0.239816,0.218492
520,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06604e-13,0,0,-3.21141,0.306569,-0.0770581,0,0,0,0,0,-0.224261,0.306569,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000158277,-1.5,nan,0,0,3,-0.191752,0.349003,0,0,0,0,0.239816,0.218492
530,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.066e-13,0,0,-3.25502,0.303793,-0.0552267,0,0,0,0,0,-0.235207,0.303793,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000150775,-1.5,nan,0,0,3,-0.18678,0.339064,0,0,0,0,0.237725,0.194533
540,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.066e-13,0,0,-3.24184,0.294863,-0.0481404,0,0,0,0,0,-0.243407,0.294863,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000142156,-1.5,nan,0,0,3,-0.180031,0.333795,0,0,0,0,0.237984,0.184303
550,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.066e-13,0,0,-3.2421,0.273545,-0.0270223,0,0,0,0,0,-0.268564,0.273545,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000134299,-1.5,nan,0,0,3,-0.188832,0.329729,0,0,0,0,0.21816,0.170901
560,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06605e-13,0,0,-3.2421,0.273545,-0.0270223,0,0,0,0,0,-0.268564,0.273545,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000128996,-1.5,nan,0,0,3,-0.184468,0.333147,0,0,0,0,0.21816,0.170901
570,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06605e-13,0,0,-3.16573,0.270251,-0.074629,0,0,0,0,0,-0.259085,0.270251,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000122382,-1.5,nan,0,0,3,-0.189472,0.334187,0,0,0,0,0.206233,0.167444
580,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06605e-13,0,0,-3.23041,0.273457,-0.0351961,0,0,0,0,0,-0.266622,0.273457,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000115386,-1.5,nan,0,0,3,-0.187324,0.339749,0,0,0,0,0.203736,0.171784
590,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06606e-13,0,0,-3.24422,0.274639,-0.0284411,0,0,0,0,0,-0.267646,0.274639,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000109236,-1.5,nan,0,0,3,-0.20064,0.335947,0,0,0,0,0.182432,0.160891
600,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06606e-13,0,0,-3.21603,0.270065,-0.0446552,0,0,0,0,0,-0.268103,0.270065,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.00010408,-1.5,nan,0,0,3,-0.20113,0.337176,0,0,0,0,0.176839,0.160345
610,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06606e-13,0,0,-3.21603,0.270065,-0.0446552,0,0,0,0,0,-0.268103,0.270065,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,0.000100174,-1.5,nan,0,0,3,-0.19777,0.340223,0,0,0,0,0.176839,0.160345
620,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06607e-13,0,0,-3.23259,0.278135,-0.0482306,0,0,0,0,0,-0.261492,0.278135,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,9.4638e-05,-1.5,nan,0,0,3,-0.207437,0.329499,0,0,0,0,0.155826,0.137929
630,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06607e-13,0,0,-3.25376,0.292122,-0.0446223,0,0,0,0,0,-0.248728,0.292122,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,8.90421e-05,-1.5,nan,0,0,3,-0.23621,0.303523,0,0,0,0,0.10533,0.0939393
640,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06607e-13,0,0,-3.20258,0.317026,-0.0724011,0,0,0,0,0,-0.210379,0.317026,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,8.43194e-05,-1.5,nan,0,0,3,-0.207702,0.317906,0,0,0,0,0.135683,0.106844
650,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06607e-13,0,0,-3.20258,0.317026,-0.0724011,0,0,0,0,0,-0.210379,0.317026,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,8.08242e-05,-1.5,nan,0,0,3,-0.204853,0.320149,0,0,0,0,0.135683,0.106844
660,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06608e-13,0,0,-3.18577,0.311054,-0.0866863,0,0,0,0,0,-0.214459,0.311054,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,7.66754e-05,-1.5,nan,0,0,3,-0.213886,0.315751,0,0,0,0,0.123142,0.100261
670,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06608e-13,0,0,-3.29215,0.336903,-0.042145,0,0,0,0,0,-0.202786,0.336903,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,7.25886e-05,-1.5,nan,0,0,3,-0.206625,0.324508,0,0,0,0,0.120557,0.104005
680,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06608e-13,0,0,-3.24855,0.334965,-0.0684402,0,0,0,0,0,-0.197355,0.334965,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,6.84577e-05,-1.5,nan,0,0,3,-0.195819,0.326878,0,0,0,0,0.133861,0.105002
690,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06608e-13,0,0,-3.24146,0.331907,-0.0718346,0,0,0,0,0,-0.199704,0.331907,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,6.49585e-05,-1.5,nan,0,0,3,-0.198075,0.333377,0,0,0,0,0.118328,0.10499
700,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06609e-13,0,0,-3.24146,0.331907,-0.0718346,0,0,0,0,0,-0.199704,0.331907,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,6.23935e-05,-1.5,nan,0,0,3,-0.195709,0.335477,0,0,0,0,0.118328,0.10499
710,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,-3.59732e-12,-1.06609e-13,0,0,-3.25686,0.331567,-0.0782728,0,0,0,0,0,-0.202827,0.331567,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,5.85816e-05,-1.5,nan,0,0,3,-0.200153,0.336374,0,0,0,0,0.0865689,0.0925917
720,-3.1147e-12,0,-1.50289e-06,-3.18057e-12,0,0,-1.06609e-13,0,0,-3.23737,0.326766,-0.0919363,0,0,0,0,0,-0.205038,0.326766,-1368345752,-1368345752,-1368345752,-1368345752,-1368345712,-2005826688,-355506120,-1368345712,-0.261799,-0.261799,5.52286e-05,-1.5,nan,0,0,3,-0.199211,0.336487,0,0,0,0,0.0847649,0.0883617
