timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy
270,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06596e-13,0,0,-7.93917,0.226844,0.085192,0,0,0,0,0,-0.366594,0.226844,129,29,129,29,177,29,129,78,0,-0.261799,-0.000296284,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2352,0,0,0,0
280,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06596e-13,0,0,-7.93917,0.226844,0.085192,0,0,0,0,0,-0.366594,0.226844,129,29,129,29,177,29,129,78,0,-0.261799,-0.000285167,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2352,0,0,0,0
290,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06596e-13,0,0,-7.93917,0.226844,0.085192,0,0,0,0,0,-0.366594,0.226844,129,29,129,29,177,29,129,78,0,-0.261799,-0.000275587,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2352,0,0,0,0
300,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06597e-13,0,0,-7.69358,0.186826,-0.0122044,0,0,0,0,0,-0.247938,0.186826,129,31,129,31,180,31,129,80,0,-0.261799,-0.000237639,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2499,0,0,0,0
310,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06597e-13,0,0,-7.7,0.198,-6.58269e-15,0,0,0,0,0,-0.250973,0.198,129,30,129,30,179,30,129,80,0,-0.261799,-0.000226844,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2500,0,0,0,0
320,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06597e-13,0,0,-7.7,0.198,-6.58269e-15,0,0,0,0,0,-0.250973,0.198,129,30,129,30,179,30,129,80,0,-0.261799,-0.000219218,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2500,0,0,0,0
330,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06597e-13,0,0,-7.7,0.198,-6.58269e-15,0,0,0,0,0,-0.250973,0.198,129,30,129,30,179,30,129,80,0,-0.261799,-0.000210554,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2500,0,0,0,0
340,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06598e-13,0,0,-7.7,0.198,-6.58269e-15,0,0,0,0,0,-0.250973,0.198,129,30,129,30,179,30,129,80,0,-0.261799,-0.000203475,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2500,0,0,0,0
350,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06598e-13,0,0,-8.18402,0.222177,0.0683233,0,0,0,0,0,-0.490141,0.222177,131,32,131,32,176,32,131,81,0,-0.261799,-0.000195441,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2205,0,0,0,0
360,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06598e-13,0,0,-8.18402,0.222177,0.0683233,0,0,0,0,0,-0.490141,0.222177,131,32,131,32,176,32,131,81,0,-0.261799,-0.000188486,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2205,0,0,0,0
370,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06599e-13,0,0,-8.18402,0.222177,0.0683233,0,0,0,0,0,-0.490141,0.222177,131,32,131,32,176,32,131,81,0,-0.261799,-0.000181783,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2205,0,0,0,0
380,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06599e-13,0,0,-8.18402,0.222177,0.0683233,0,0,0,0,0,-0.490141,0.222177,131,32,131,32,176,32,131,81,0,-0.261799,-0.000175672,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2205,0,0,0,0
390,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06599e-13,0,0,-7.77872,0.188921,0.0167859,0,0,0,0,0,-0.288475,0.188921,130,30,130,30,179,30,130,80,0,-0.261799,-0.000170806,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2450,0,0,0,0
400,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06599e-13,0,0,-7.77872,0.188921,0.0167859,0,0,0,0,0,-0.288475,0.188921,130,30,130,30,179,30,130,80,0,-0.261799,-0.000165068,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2450,0,0,0,0
410,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.066e-13,0,0,-7.77872,0.188921,0.0167859,0,0,0,0,0,-0.288475,0.188921,130,30,130,30,179,30,130,80,0,-0.261799,-0.000159522,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2450,0,0,0,0
420,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.066e-13,0,0,-7.77872,0.188921,0.0167859,0,0,0,0,0,-0.288475,0.188921,130,30,130,30,179,30,130,80,0,-0.261799,-0.000152283,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2450,0,0,0,0
430,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.066e-13,0,0,-7.8565,0.213355,0.0326538,0,0,0,0,0,-0.326066,0.213355,132,28,132,28,175,28,132,82,0,-0.261799,-0.000147167,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2322,0,0,0,0
440,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.066e-13,0,0,-7.8565,0.213355,0.0326538,0,0,0,0,0,-0.326066,0.213355,132,28,132,28,175,28,132,82,0,-0.261799,-0.000141067,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2322,0,0,0,0
450,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06601e-13,0,0,-7.8565,0.213355,0.0326538,0,0,0,0,0,-0.326066,0.213355,132,28,132,28,175,28,132,82,0,-0.261799,-0.000136328,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2322,0,0,0,0
460,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06601e-13,0,0,-7.46588,0.202695,-0.071903,0,0,0,0,0,-0.142633,0.202695,129,29,129,29,178,29,129,83,0,-0.261799,-0.000131213,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2646,0,0,0,0
470,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06601e-13,0,0,-7.46588,0.202695,-0.071903,0,0,0,0,0,-0.142633,0.202695,129,29,129,29,178,29,129,83,0,-0.261799,-0.000126805,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2646,0,0,0,0
480,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06602e-13,0,0,-7.46588,0.202695,-0.071903,0,0,0,0,0,-0.142633,0.202695,129,29,129,29,178,29,129,83,0,-0.261799,-0.00012105,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2646,0,0,0,0
490,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06602e-13,0,0,-7.46588,0.202695,-0.071903,0,0,0,0,0,-0.142633,0.202695,129,29,129,29,178,29,129,83,0,-0.261799,-0.000116984,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2646,0,0,0,0
500,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06602e-13,0,0,-8.02083,0.229167,0.06875,0,0,0,0,0,-0.407218,0.229167,129,31,129,31,177,31,129,79,0,-0.261799,-0.000112824,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2304,0,0,0,0
510,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06602e-13,0,0,-8.02083,0.229167,0.06875,0,0,0,0,0,-0.407218,0.229167,129,31,129,31,177,31,129,79,0,-0.261799,-0.000108812,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2304,0,0,0,0
520,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06603e-13,0,0,-8.02083,0.229167,0.06875,0,0,0,0,0,-0.407218,0.229167,129,31,129,31,177,31,129,79,0,-0.261799,-0.000104729,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2304,0,0,0,0
530,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06603e-13,0,0,-8.02083,0.229167,0.06875,0,0,0,0,0,-0.407218,0.229167,129,31,129,31,177,31,129,79,0,-0.261799,-0.000101211,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2304,0,0,0,0
