timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00779127,-1.5,3.94113e+12,0,0,3,0,0
20,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,0,-1.06589e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.000107343,-1.5,3.94113e+12,0,0,3,0,0
30,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,-3.40903e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,9.36166e-05,-1.5,3.94113e+12,0,0,3,0,0
40,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000100034,-1.5,3.94113e+12,0,0,3,0,0
50,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,-3.40903e-12,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.58871e-05,-1.5,3.94113e+12,0,0,3,0,0
60,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,0,-1.0659e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-9.19125e-05,-1.5,3.94113e+12,0,0,3,0,0
70,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,-3.40903e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.8099e-05,-1.5,3.94113e+12,0,0,3,0,0
80,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.44437e-05,-1.5,3.94113e+12,0,0,3,0,0
90,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,-3.40903e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-8.094e-05,-1.5,3.94113e+12,0,0,3,0,0
100,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,0,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.75818e-05,-1.5,3.94113e+12,0,0,3,0,0
110,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,-3.40903e-12,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.43629e-05,-1.5,3.94113e+12,0,0,3,0,0
120,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-7.12775e-05,-1.5,3.94113e+12,0,0,3,0,0
130,-3.21065e-12,0,-1.5327e-06,-3.27738e-12,0,-3.40903e-12,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-6.83201e-05,-1.5,3.94113e+12,0,0,3,0,0
