timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vygateArea
170,6584.6,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.1371e-13,0,0,-6.73572,2.81895,1.93977,0,0,0,0,0,2.18104,-2.70308,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000377645,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
180,130190,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13711e-13,0,0,-6.73572,2.81895,1.93977,0,0,0,0,0,2.18104,-2.70308,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000350827,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
190,557638,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13711e-13,0,0,-6.73572,2.81895,1.93977,0,0,0,0,0,2.18104,-2.70308,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000338352,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
200,2.77826e+06,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13712e-13,0,0,-6.73572,2.81895,1.93977,0,0,0,0,0,2.18104,-2.70308,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000325656,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
210,1.782e+10,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13712e-13,0,0,-6.73572,2.81895,1.93977,0,0,0,0,0,2.18104,-2.70308,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000257663,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
220,1.01845e+15,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13713e-13,0,0,-7.34254,3.1669,2.12729,0,0,0,0,0,1.83309,-3.44334,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000190298,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
230,5.6649e+15,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13714e-13,0,0,-7.34254,3.1669,2.12729,0,0,0,0,0,1.83309,-3.44334,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000182784,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
240,3.79051e+19,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13714e-13,0,0,-7.34254,3.1669,2.12729,0,0,0,0,0,1.83309,-3.44334,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000144261,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
250,1.89636e+24,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13715e-13,0,0,-7.34254,3.1669,2.12729,0,0,0,0,0,1.83309,-3.44334,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-0.000107111,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
260,6.74715e+27,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13715e-13,0,0,-7.34254,3.1669,2.12729,0,0,0,0,0,1.83309,-3.44334,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-8.6261e-05,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
270,6.44517e+28,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13716e-13,0,0,-7.36502,3.12421,2.12806,0,0,0,0,0,1.87578,-3.47401,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0,-0.261799,-8.16687e-05,-1.5,2.65527e-06,0,0,3,0,0,0,0,0,0,0,0,1.50258e+09
280,2.6318e+32,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13716e-13,0,0,-7.3963,3.13792,2.14353,0,0,0,0,0,1.86207,-3.51271,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-6.54501e-05,-1.5,2.65527e-06,0,0,3,1.8219,-3.61467,0,0,0,0,-0.39772,-1.00951,1.50258e+09
290,-1.19653e-37,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13717e-13,0,0,-7.54902,3.22451,2.17843,0,0,0,0,0,1.77548,-3.70106,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-3.77965e-05,-1.5,2.65527e-06,0,0,3,1.73639,-3.83172,0,0,0,0,-0.397721,-1.00951,1.50258e+09
300,-7.91986e-08,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13717e-13,0,0,-7.61004,3.23937,2.2098,1.40589,-4.6706,-0.395934,-1.00498,0,1.76062,-3.77747,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,2.39057e-05,-1.5,2.65527e-06,0,0,3,1.40589,-4.6706,0,0,0,0,-0.395934,-1.00498,1.50258e+09
310,-0.00123586,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13718e-13,0,0,-7.4056,3.14231,2.10541,1.36208,-4.78181,-0.37287,-0.946436,0,1.85767,-3.52421,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,1.8407e-05,-1.5,2.65527e-06,0,0,3,1.36208,-4.78181,0,0,0,0,-0.37287,-0.946436,1.50258e+09
320,-2.7371e+19,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13718e-13,0,0,-7.8595,3.34612,2.41419,1.20136,-5.18975,-0.257367,-0.65326,0,1.65387,-4.08857,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-4.13005e-06,-1.5,2.65527e-06,0,0,3,1.20136,-5.18975,0,0,0,0,-0.257367,-0.65326,1.50258e+09
330,-1.88362e+23,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13719e-13,0,0,-7.8595,3.34612,2.41419,1.17519,-5.25618,-0.24365,-0.618444,0,1.65387,-4.08857,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-3.25962e-06,-1.5,2.65527e-06,0,0,3,1.17519,-5.25618,0,0,0,0,-0.24365,-0.618444,1.50258e+09
340,-1.11636e+30,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13719e-13,0,0,-7.8595,3.34612,2.41419,1.13329,-5.36253,-0.220726,-0.560256,0,1.65387,-4.08857,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-2.04886e-06,-1.5,2.65527e-06,0,0,3,1.13329,-5.36253,0,0,0,0,-0.220726,-0.560256,1.50258e+09
350,-1.11354e+34,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.1372e-13,0,0,-8.02083,3.39167,2.45208,1.10985,-5.42203,-0.208418,-0.529015,0,1.60832,-4.29144,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.5977e-06,-1.5,2.65527e-06,0,0,3,1.10985,-5.42203,0,0,0,0,-0.208418,-0.529015,1.50258e+09
360,-9.92156e+35,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13721e-13,0,0,-8.18846,3.47469,2.54893,1.09885,-5.44994,-0.202813,-0.514789,0,1.5253,-4.50162,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.42791e-06,-1.5,2.65527e-06,0,0,3,1.09885,-5.44994,0,0,0,0,-0.202813,-0.514789,1.50258e+09
