timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamppTermX,dTermX,pTermY,dTermY,vxcmd,vycmd
6213,0,-3.32016e+25,2.79278e-38,-1.86161e-18,-3.28514e-12,-1.86163e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372623,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6235,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364345,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6257,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354778,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6280,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343437,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6304,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33019,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6327,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316184,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6357,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296066,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6383,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277018,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6474,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199852,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
6499,-3.17831e-12,2.94833e-38,-1.54248e-06,-3.2605e-12,2.94809e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176204,-0.0348889,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0,0,0,0,0,0,0
