timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00623302,-1.5,nan,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00496845,-1.5,nan,0,0,0,0,0
30,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13703e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00605071,-1.5,nan,0,0,0,0,0
40,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13703e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00589494,-1.5,nan,0,0,0,0,0
50,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13704e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00566196,-1.5,nan,0,0,0,0,0
60,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13704e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00543818,-1.5,nan,0,0,0,0,0
70,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13705e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00520184,-1.5,nan,0,0,0,0,0
80,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13705e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00499625,-1.5,nan,0,0,0,0,0
90,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13706e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00472045,-1.5,nan,0,0,0,0,0
100,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13706e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00456176,-1.5,nan,0,0,0,0,0
110,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13707e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00435453,-1.5,nan,0,0,0,0,0
120,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00418243,-1.5,nan,0,0,0,0,0
130,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00399263,-1.5,nan,0,0,0,0,0
140,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13709e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00383484,-1.5,nan,0,0,0,0,0
150,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13709e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00366818,-1.5,nan,0,0,0,0,0
160,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00351613,-1.5,nan,0,0,0,0,0
170,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00337024,-1.5,nan,0,0,0,0,0
180,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00323704,-1.5,nan,0,0,0,0,0
190,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00309636,-1.5,nan,0,0,0,0,0
200,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00296801,-1.5,nan,0,0,0,0,0
210,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00283903,-1.5,nan,0,0,0,0,0
220,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13713e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00272682,-1.5,nan,0,0,0,0,0
230,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13714e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00260832,-1.5,nan,0,0,0,0,0
240,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13714e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.0025002,-1.5,nan,0,0,0,0,0
250,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13715e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00239165,-1.5,nan,0,0,0,0,0
260,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13715e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00229721,-1.5,nan,0,0,0,0,0
270,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13716e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00219738,-1.5,nan,0,0,0,0,0
280,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13716e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00212351,-1.5,nan,0,0,0,0,0
290,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13717e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00203958,-1.5,nan,0,0,0,0,0
300,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,0,-1.13717e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00197101,-1.5,nan,0,0,0,0,0
310,-3.34121e-12,0,-1.60441e-06,-3.40794e-12,0,-3.92437e-12,-1.13718e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.00190863,-1.5,nan,0,0,0,0,0
