timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArea
210,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000414599,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
220,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06594e-13,0,0,-8.10378,0.254724,0.236758,0,0,0,0,0,-0.449078,0.254724,129,24,129,24,175,24,129,73,0,-0.261799,-0.000371353,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2254
230,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06595e-13,0,0,-8.10378,0.254724,0.236758,0,0,0,0,0,-0.449078,0.254724,129,24,129,24,175,24,129,73,0,-0.261799,-0.000359607,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2254
240,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06595e-13,0,0,-7.77686,0.24445,0.182849,0,0,0,0,0,-0.287584,0.24445,128,22,128,22,176,22,128,73,0,-0.261799,-0.000347527,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2448
250,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06595e-13,0,0,-7.77686,0.24445,0.182849,0,0,0,0,0,-0.287584,0.24445,128,22,128,22,176,22,128,73,0,-0.261799,-0.000334487,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2448
260,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06596e-13,0,0,-7.77686,0.24445,0.182849,0,0,0,0,0,-0.287584,0.24445,128,22,128,22,176,22,128,73,0,-0.261799,-0.000321936,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2448
270,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06596e-13,0,0,-7.76838,0.277506,0.191768,0,0,0,0,0,-0.283522,0.277506,127,21,127,21,174,21,127,73,0,-0.261799,-0.000288356,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2444
280,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06596e-13,0,0,-7.76838,0.277506,0.191768,0,0,0,0,0,-0.283522,0.277506,127,21,127,21,174,21,127,73,0,-0.261799,-0.000276969,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2444
290,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06596e-13,0,0,-7.76838,0.277506,0.191768,0,0,0,0,0,-0.283522,0.277506,127,21,127,21,174,21,127,73,0,-0.261799,-0.000267665,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2444
300,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06597e-13,0,0,-7.76838,0.277506,0.191768,0,0,0,0,0,-0.283522,0.277506,127,21,127,21,174,21,127,73,0,-0.261799,-0.00025814,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2444
310,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06597e-13,0,0,-7.76838,0.277506,0.191768,0,0,0,0,0,-0.283522,0.277506,127,21,127,21,174,21,127,73,0,-0.261799,-0.000247937,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2444
320,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06597e-13,0,0,-7.76838,0.277506,0.191768,0,0,0,0,0,-0.283522,0.277506,127,21,127,21,174,21,127,73,0,-0.261799,-0.000237173,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2444
330,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06597e-13,0,0,-8.84686,0.303308,0.384864,0,0,0,0,0,-0.85089,0.303308,129,28,129,28,173,28,129,71,0,-0.261799,-0.000229205,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,1892
340,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06598e-13,0,0,-8.84686,0.303308,0.384864,0,0,0,0,0,-0.85089,0.303308,129,28,129,28,173,28,129,71,0,-0.261799,-0.000219704,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,1892
350,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06598e-13,0,0,-8.84686,0.303308,0.384864,0,0,0,0,0,-0.85089,0.303308,129,28,129,28,173,28,129,71,0,-0.261799,-0.000212318,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,1892
360,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06598e-13,0,0,-8.84686,0.303308,0.384864,0,0,0,0,0,-0.85089,0.303308,129,28,129,28,173,28,129,71,0,-0.261799,-0.000204345,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,1892
370,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06599e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.00019748,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
380,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06599e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000187743,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
390,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06599e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000182909,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
400,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06599e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.00017748,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
410,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.066e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000171518,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
420,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.066e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000164401,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
430,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.066e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000158875,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
440,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.066e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000152283,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
450,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06601e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000146569,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
460,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06601e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000141069,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
470,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06601e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000136604,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
480,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06602e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000131747,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
490,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06602e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000126286,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
500,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06602e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000122043,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
510,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06602e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000116984,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
520,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06603e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000112827,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
530,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06603e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000108812,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
540,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06603e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000105154,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
550,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06603e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-0.000101002,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
560,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06604e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-9.78073e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
570,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06604e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-9.49058e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
580,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06604e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-9.17175e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
590,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06605e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-8.84562e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
600,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06605e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-8.5137e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
610,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06605e-13,0,0,-8.10218,0.277776,0.236738,0,0,0,0,0,-0.448262,0.277776,127,25,127,25,175,25,127,72,0,-0.261799,-8.19398e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2256
620,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06605e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-7.91871e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
630,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06606e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-7.59015e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
640,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06606e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-7.32026e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
650,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06606e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-7.05996e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
660,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06606e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-6.82279e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
670,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06607e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-6.53998e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
680,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06607e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-6.32011e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
690,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06607e-13,0,0,-8.55556,0.281111,0.317778,0,0,0,0,0,-0.687621,0.281111,129,27,129,27,174,27,129,72,0,-0.261799,-6.10765e-05,-1.5,1.81796e+31,0,0,3,0,0,0,0,0,0,0,0,2025
700,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06607e-13,0,0,-7.85814,0.269447,0.213322,0,0,0,0,0,-0.326864,0.269447,127,22,127,22,175,22,127,72,-0.261799,-0.261799,-5.67452e-05,-1.5,1.81796e+31,0,0,3,-0.779981,0.27854,0,0,0,0,-0.546499,0.00120044,2400
710,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06608e-13,0,0,-7.85814,0.269447,0.213322,0,0,0,0,0,-0.326864,0.269447,127,22,127,22,175,22,127,72,-0.261799,-0.261799,-5.45045e-05,-1.5,1.81796e+31,0,0,3,-0.790911,0.278564,0,0,0,0,-0.546499,0.00120044,2400
720,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06608e-13,0,0,-7.85814,0.269447,0.213322,0,0,0,0,0,-0.326864,0.269447,127,22,127,22,175,22,127,72,-0.261799,-0.261799,-5.2994e-05,-1.5,1.81796e+31,0,0,3,-0.798562,0.278581,0,0,0,0,-0.546499,0.00120044,2400
730,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06608e-13,0,0,-7.85814,0.269447,0.213322,0,0,0,0,0,-0.326864,0.269447,127,22,127,22,175,22,127,72,-0.261799,-0.261799,-5.13168e-05,-1.5,1.81796e+31,0,0,3,-0.807306,0.2786,0,0,0,0,-0.546499,0.00120044,2400
740,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06609e-13,0,0,-7.85814,0.269447,0.213322,0,0,0,0,0,-0.326864,0.269447,127,22,127,22,175,22,127,72,-0.261799,-0.261799,-4.92904e-05,-1.5,1.81796e+31,0,0,3,-0.818236,0.278624,0,0,0,0,-0.546499,0.00120044,2400
750,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06609e-13,0,0,-7.85814,0.269447,0.213322,0,0,0,0,0,-0.326864,0.269447,127,22,127,22,175,22,127,72,-0.261799,-0.261799,-4.74394e-05,-1.5,1.81796e+31,0,0,3,-0.82862,0.278647,0,0,0,0,-0.546499,0.00120044,2400
760,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.06609e-13,0,0,-8.19149,0.269149,0.257447,0,0,0,0,0,-0.493993,0.269149,128,25,128,25,175,25,128,72,-0.261799,-0.261799,-4.4924e-05,-1.5,1.81796e+31,0,0,3,-0.496874,0.269027,0,0,0,0,-0.205791,-0.00867859,2209
770,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.06609e-13,0,0,-8.19149,0.269149,0.257447,0,0,0,0,0,-0.493993,0.269149,128,25,128,25,175,25,128,72,-0.261799,-0.261799,-4.27064e-05,-1.5,1.81796e+31,0,0,3,-0.502019,0.26881,0,0,0,0,-0.205791,-0.00867859,2209
780,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.0661e-13,0,0,-8.19149,0.269149,0.257447,0,0,0,0,0,-0.493993,0.269149,128,25,128,25,175,25,128,72,-0.261799,-0.261799,-4.12707e-05,-1.5,1.81796e+31,0,0,3,-0.505518,0.268663,0,0,0,0,-0.205791,-0.00867859,2209
790,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,-3.62841e-12,-1.0661e-13,0,0,-8.19149,0.269149,0.257447,0,0,0,0,0,-0.493993,0.269149,128,25,128,25,175,25,128,72,-0.261799,-0.261799,-3.8845e-05,-1.5,1.81796e+31,0,0,3,-0.511941,0.268729,0,0,0,0,-0.211656,-0.00834842,2209
800,-3.11558e-12,6.86234e-38,-1.52571e-06,-3.18057e-12,6.86186e-38,0,-1.0661e-13,0,0,-8.19149,0.269149,0.257447,0,0,0,0,0,-0.493993,0.269149,128,25,128,25,175,25,128,72,-0.261799,-0.261799,-3.73097e-05,-1.5,1.81796e+31,0,0,3,-0.516174,0.268562,0,0,0,0,-0.211656,-0.00834842,2209
