timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArea
160,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000688146,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
170,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000663657,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
180,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00062963,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
190,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000576323,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
200,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000559217,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
210,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13712e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000530544,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
220,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13713e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000505426,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
230,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13714e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000491425,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
240,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13714e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000477812,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
250,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13715e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00046363,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
260,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13715e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000447131,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
270,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13716e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00043211,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
280,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13716e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000419284,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
290,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13717e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000406022,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
300,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13717e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00039318,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
310,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13718e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000380736,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
320,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13718e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000368685,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
330,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13719e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000357017,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
340,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13719e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000345724,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
350,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.1372e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000333431,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
360,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13721e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000322878,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
370,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13721e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000312665,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
380,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13722e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000298476,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
390,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13722e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000289036,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
400,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13723e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000279893,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
410,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13723e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00027104,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
420,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13724e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000262995,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
430,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13724e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000254677,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
440,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13725e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000247622,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
450,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13725e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000241247,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
460,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13726e-13,0,0,0,0,0,0,0,0,0,0,-0.05,0,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,1007643092,-1600784432,-1367297136,0,-0.261799,-0.000223665,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,0
470,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13727e-13,0,0,0,0,0,0,0,0,0,0,-0.05,0,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,1007643092,-1600784432,-1367297136,0,-0.261799,-0.000215712,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,0
480,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13727e-13,0,0,0,0,0,0,0,0,0,0,-0.05,0,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,1007643092,-1600784432,-1367297136,0,-0.261799,-0.000208889,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,0
490,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13728e-13,0,0,0,0,0,0,0,0,0,0,-0.05,0,-1367297176,-1367297176,-1367297176,-1367297176,-1367297136,1007643092,-1600784432,-1367297136,0,-0.261799,-0.000202282,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,0
500,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13728e-13,0,0,-6.84629,2.33998,1.80816,0,0,0,0,0,2.66001,-2.87489,183,16,183,16,220,16,183,84,0,-0.261799,-0.000196278,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2516
510,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13729e-13,0,0,-6.84629,2.33998,1.80816,0,0,0,0,0,2.66001,-2.87489,183,16,183,16,220,16,183,84,0,-0.261799,-0.000189298,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2516
520,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13729e-13,0,0,-6.84629,2.33998,1.80816,0,0,0,0,0,2.66001,-2.87489,183,16,183,16,220,16,183,84,0,-0.261799,-0.000182939,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2516
530,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.1373e-13,0,0,-6.84629,2.33998,1.80816,0,0,0,0,0,2.66001,-2.87489,183,16,183,16,220,16,183,84,0,-0.261799,-0.000177509,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2516
540,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.1373e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000171891,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
550,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13731e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000165109,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
560,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13731e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000159886,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
570,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13732e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000154829,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
580,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13732e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000150234,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
590,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13733e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000145183,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
600,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13734e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000140306,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
610,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13734e-13,0,0,-6.62848,2.2467,1.66012,0,0,0,0,0,2.75329,-2.61259,183,17,183,17,222,17,183,87,0,-0.261799,-0.000135313,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2730
620,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13735e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000131296,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
630,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13735e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000126886,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
640,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13736e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000122872,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
650,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13736e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000118986,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
660,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13737e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000115222,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
670,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13737e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000111802,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
680,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13738e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000108266,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
690,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13738e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.000104842,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
700,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13739e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-0.00010173,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
710,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.1374e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-9.8512e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
720,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.1374e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-9.5009e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
730,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13741e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-9.20039e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
740,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13741e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-8.92731e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
750,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13742e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-8.66233e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
760,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13742e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-8.35431e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
770,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13743e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-8.09006e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
780,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13743e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-7.83417e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
790,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13744e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-7.63248e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
800,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13744e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-7.39107e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
810,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13745e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-7.18623e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
820,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13745e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-6.95879e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
830,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13746e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-6.73869e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
840,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,0,-1.13747e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-6.51215e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
850,-3.34207e-12,1.66473e-38,-1.61512e-06,-3.40794e-12,1.66461e-38,-3.9599e-12,-1.13747e-13,0,0,-6.68916,2.27694,1.70934,0,0,0,0,0,2.72305,-2.68522,184,16,184,16,220,16,184,86,0,-0.261799,-6.30604e-05,-1.5,nan,0,0,3,0,0,0,0,0,0,0,0,2520
