timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamp
5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
6559,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13703e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
6660,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13703e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
6800,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13704e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
7000,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13704e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
7140,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13705e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
7250,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13705e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,1.9603e-19,0,0,0,0,0
7630,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13706e-13,0,0,-3.66949,-0.231308,0.287217,0,0,0,0,0,-0.627195,-0.231308,283,-35,283,-35,407,-42,287,87,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,15996,0,0,0,0,7622
7770,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13706e-13,0,0,-3.62739,-0.238792,0.243939,0,0,0,0,0,-0.569528,-0.238792,283,-31,283,-31,405,-40,287,91,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,7762
7880,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13707e-13,0,0,-3.62739,-0.238792,0.243939,0,0,0,0,0,-0.569528,-0.238792,283,-31,283,-31,405,-40,287,91,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,7762
8160,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13708e-13,0,0,-3.65794,-0.220642,0.257538,0,0,0,0,0,-0.611378,-0.220642,283,-30,283,-30,402,-40,284,91,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,16768,0,0,0,0,8152
8310,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13708e-13,0,0,-3.71964,-0.19077,0.28458,0,0,0,0,0,-0.695903,-0.19077,278,-30,278,-30,399,-38,284,91,0,-0,0,-1.5,3.94113e+12,0,0,0,0,0,0,0,0,0,0,0,16254,0,0,0,0,8304
8508,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13709e-13,0,0,-3.71959,-0.195584,0.28022,0,0,0,0,0,-0.695835,-0.195584,278,-30,278,-30,401,-36,284,91,0.214678,-0.436332,0,-1.5,3.94113e+12,0,0,0,-0.734644,-0.176048,0,0,0,0,-0.188059,0.0714612,16002,-0.708503,-0.185982,-0.188059,0.0714612,8371
8613,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13709e-13,0,0,-3.66114,-0.185136,0.258999,0,0,0,0,0,-0.615756,-0.185136,278,-30,278,-30,399,-40,281,91,0.0832488,-0.396003,0,-1.5,3.94113e+12,0,0,0,-0.75439,-0.178719,0,0,0,0,-0.188059,0.0611108,16768,-0.734644,-0.185136,-0.188059,0.0611108,8602
8686,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13715e-13,0,0,-3.68458,-0.193032,0.261924,0,0,0,0,0,-0.647874,-0.193032,278,-28,278,-28,399,-40,284,91,0.0827537,-0.39207,0,-1.5,3.94113e+12,0,0,0,-0.749902,-0.176537,0,0,0,0,-0.171163,0.0551503,16768,-0.737407,-0.180563,-0.171163,0.0551503,8674
8823,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13715e-13,0,0,-3.68477,-0.195635,0.278132,0,0,0,0,0,-0.648133,-0.195635,278,-30,278,-30,401,-40,283,88,0.0816439,-0.332797,0,-1.5,3.94113e+12,0,0,0,-0.656135,-0.173337,0,0,0,0,-0.0473009,0.0502467,16384,-0.649654,-0.180221,-0.0473009,0.0502467,8811
8934,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.1371e-13,0,0,-3.69792,-0.193949,0.279976,0,0,0,0,0,-0.666154,-0.193949,278,-30,278,-30,401,-40,284,90,0.081536,-0.341324,0,-1.5,3.94113e+12,0,0,0,-0.671866,-0.171992,0,0,0,0,-0.0538991,0.0445975,16380,-0.665883,-0.176942,-0.0538991,0.0445975,8922
8983,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,-3.40904e-12,-1.13711e-13,0,0,-3.68467,-0.191538,0.270856,0,0,0,0,0,-0.647998,-0.191538,278,-30,278,-30,401,-40,283,88,0.0901074,-0.339863,0,-1.5,3.94113e+12,0,0,0,-0.669063,-0.184818,0,0,0,0,-0.0533284,0.0230121,16128,-0.666503,-0.185922,-0.0533284,0.0230121,8971
9394,-3.21335e-12,1.25666e-38,-1.576e-06,-3.27827e-12,1.25654e-38,0,-1.13712e-13,0,0,-3.66216,-0.181133,0.252348,0,0,0,0,0,-0.617154,-0.181133,278,-30,278,-30,399,-40,281,91,0.0806815,-0.326864,0,-1.5,3.94113e+12,0,0,0,-0.652619,-0.167837,0,0,0,0,-0.00554079,0.0323709,16506,-0.650336,-0.181174,-0.00554079,0.0323709,9382
