timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamppTermX,dTermX,pTermY,dTermY,vxcmd,vycmd
7049,0,0,0,0,0,0.121477,-0.00484006,0.133441,-0.00712052,0.121477,-0.00484006,5,0,-1.5,0,0,0.0122738,-0.00101569,-1.57089,-0.041434,0.0022929,0,0,0,0,0
7066,0,0,0,0,0,0.281531,-0.0154914,0.176652,-0.0138743,0.281531,-0.0154914,5,0,-1.5,0,0,0.0122452,-0.00138794,-1.57082,-0.0537999,0.00433148,0,0,0,0,0
7081,0,0,0,0,0,0.476355,-0.03296,0.203485,-0.0202685,0.476355,-0.03296,5,0,-1.5,0,0,0.0125845,-0.0016922,-1.57084,-0.0615821,0.00622164,0,0,0,0,0
7099,0,0,0,0,0,0.656143,-0.0522269,0.218504,-0.0249475,0.656143,-0.0522269,5,0,-1.5,0,0,0.0124102,-0.00182901,-1.57084,-0.0659406,0.0076178,0,0,0,0,0
7114,0,0,0,0,0,0.656143,-0.0522269,0.218504,-0.0249475,0.656143,-0.0522269,5,0,-1.5,0,0,0.0124566,-0.00182621,-1.57085,-0.0659406,0.0076178,0,0,0,0,0
7129,0,0,0,0,0,0.656143,-0.0522269,0.218504,-0.0249475,0.656143,-0.0522269,5,0,-1.5,0,0,0.0125224,-0.00183942,-1.57085,-0.0659406,0.0076178,0,0,0,0,0
7144,0,0,0,0,0,0.656143,-0.0522269,0.218504,-0.0249475,0.656143,-0.0522269,5,0,-1.5,0,0,0.0126027,-0.0018506,-1.57086,-0.0659406,0.0076178,0,0,0,0,0
7159,0,0,0,0,0,0.656143,-0.0522269,0.218504,-0.0249475,0.656143,-0.0522269,5,0,-1.5,0,0,0.012637,-0.0018639,-1.57086,-0.0659406,0.0076178,0,0,0,0,0
7174,0,0,0,0,0,0.656143,-0.0522269,0.218504,-0.0249475,0.656143,-0.0522269,5,0,-1.5,0,0,0.0126276,-0.00187387,-1.57087,-0.0659406,0.0076178,0,0,0,0,0
7189,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.0125815,-0.00187059,-1.57087,-0.0665635,0.00789203,0,0,0,0,0
7204,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.012487,-0.00187035,-1.57087,-0.0665635,0.00789203,0,0,0,0,0
7220,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.0124689,-0.00188578,-1.57088,-0.0665635,0.00789203,0,0,0,0,0
7234,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.0124754,-0.00188569,-1.57088,-0.0665635,0.00789203,0,0,0,0,0
7249,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.012486,-0.00189431,-1.57089,-0.0665635,0.00789203,0,0,0,0,0
7264,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.0125225,-0.00189404,-1.5709,-0.0665635,0.00789203,0,0,0,0,0
7280,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.0125485,-0.00190006,-1.57091,-0.0665635,0.00789203,0,0,0,0,0
7295,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.0125573,-0.00190607,-1.5709,-0.0665635,0.00789203,0,0,0,0,0
7310,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.012529,-0.00191147,-1.57091,-0.0665635,0.00789203,0,0,0,0,0
7325,0,0,0,0,0,0.693482,-0.0565454,0.220762,-0.0258599,0.693482,-0.0565454,5,0,-1.5,0,0,0.012471,-0.00191639,-1.5709,-0.0665635,0.00789203,0,0,0,0,0
7340,0,0,0,0,0,0.731186,-0.0610199,0.22278,-0.02678,0.731186,-0.0610199,5,0,-1.5,0,0,0.0123983,-0.00190785,-1.5709,-0.0671156,0.00816576,0,0,0,0,0
7355,0,0,0,0,0,0.731186,-0.0610199,0.22278,-0.02678,0.731186,-0.0610199,5,0,-1.5,0,0,0.0123486,-0.00189391,-1.57091,-0.0671156,0.00816576,0,0,0,0,0
7370,0,0,0,0,0,0.731186,-0.0610199,0.22278,-0.02678,0.731186,-0.0610199,5,0,-1.5,0,0,0.0123478,-0.00190802,-1.57091,-0.0671156,0.00816576,0,0,0,0,0
7385,0,0,0,0,0,0.731186,-0.0610199,0.22278,-0.02678,0.731186,-0.0610199,5,0,-1.5,0,0,0.0124676,-0.00192906,-1.57091,-0.0671156,0.00816576,0,0,0,0,0
