timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArea
110,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06591e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00116673,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
120,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00105632,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
130,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00098971,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
140,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06592e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000804827,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
150,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000725497,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
160,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000658269,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
170,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00063614,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
180,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06593e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000614754,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
190,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000582026,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
200,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000544131,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
210,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000525839,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
220,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06594e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000512301,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
230,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00048704,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
240,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000466833,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
250,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06595e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000452067,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
260,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000437759,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
270,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000423904,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
280,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000410496,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
290,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06596e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000398312,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
300,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000386489,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
310,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000374265,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
320,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000360221,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
330,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06597e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000348827,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
340,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000338474,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
350,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000328427,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
360,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06598e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000318679,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
370,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000308599,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
380,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000298225,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
390,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000288786,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
400,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06599e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000279652,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
410,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.0002697,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
420,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000262226,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
430,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000254446,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
440,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.066e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000246398,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
450,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000238121,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
460,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000230589,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
470,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06601e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000223745,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
480,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000216668,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
490,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.00021024,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
500,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000204,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
510,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06602e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000196345,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
520,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000190517,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
530,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000184488,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
540,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000179012,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
550,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000173698,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
560,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000168204,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
570,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000161562,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
580,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06604e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000156452,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
590,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06605e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,-0.000151504,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,1.9603e-19
600,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06605e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.00013985,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
610,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06605e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000135152,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
620,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06605e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000131408,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
630,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06606e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000127768,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
640,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06606e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000123976,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
650,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06606e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000120296,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
660,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06606e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000116727,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
670,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06607e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000113264,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
680,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06607e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000109682,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
690,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06607e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000105997,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
700,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06607e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-0.000102851,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
710,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06608e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-9.95957e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
720,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06608e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-9.66395e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
730,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06608e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-9.37711e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
740,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06609e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-9.08051e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
750,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06609e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-8.79312e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
760,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06609e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-8.51482e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
770,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06609e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-8.24549e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
780,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.0661e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-7.85512e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
790,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.0661e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-7.65295e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
800,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.0661e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-7.45592e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
810,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.0661e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-7.1908e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
820,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06611e-13,0,0,-6.52012,-0.24215,0.0267951,0,0,0,0,0,-0.00804663,-0.24215,146,11,146,11,206,11,146,69,0,-0.261799,-6.97737e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,3480
830,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,-3.40903e-12,-1.06611e-13,0,0,-7.54902,-0.226471,0.366667,0,0,0,0,0,-0.419608,-0.226471,148,11,148,11,199,11,148,62,0,-0.261799,-6.75653e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,2601
840,-3.21328e-12,1.41278e-38,-1.56064e-06,-3.27827e-12,1.41266e-38,0,-1.06611e-13,0,0,-7.54902,-0.226471,0.366667,0,0,0,0,0,-0.419608,-0.226471,148,11,148,11,199,11,148,62,0,-0.261799,-6.55599e-05,-1.5,3.94113e+12,0,0,3,0,0,0,0,0,0,0,0,2601
