timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT
110,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.000841823,-1.5,nan,0,0,3,0,0,0,0,0,0
120,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13708e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.000805238,-1.5,nan,0,0,3,0,0,0,0,0,0
130,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13709e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261799,0.000773442,-1.5,nan,0,0,3,0,0,0,0,0,0
140,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13709e-13,0,0,-3.1232,-0.0829445,0.344477,0,0,0,0,0,0.876796,-0.0829445,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000720039,-1.5,nan,0,0,3,0,0,0,0,0,0
150,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.1371e-13,0,0,-3.1232,-0.0829445,0.344477,0,0,0,0,0,0.876796,-0.0829445,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000691607,-1.5,nan,0,0,3,0,0,0,0,0,0
160,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.1371e-13,0,0,-3.1232,-0.0829445,0.344477,0,0,0,0,0,0.876796,-0.0829445,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000661581,-1.5,nan,0,0,3,0,0,0,0,0,0
170,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13711e-13,0,0,-3.1232,-0.0829445,0.344477,0,0,0,0,0,0.876796,-0.0829445,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000636735,-1.5,nan,0,0,3,0,0,0,0,0,0
180,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13711e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000532617,-1.5,nan,0,0,3,0,0,0,0,0,0
190,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13712e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.00051054,-1.5,nan,0,0,3,0,0,0,0,0,0
200,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13712e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000488352,-1.5,nan,0,0,3,0,0,0,0,0,0
210,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13713e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000470974,-1.5,nan,0,0,3,0,0,0,0,0,0
220,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13714e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000460702,-1.5,nan,0,0,3,0,0,0,0,0,0
230,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13714e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000447935,-1.5,nan,0,0,3,0,0,0,0,0,0
240,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13715e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000430231,-1.5,nan,0,0,3,0,0,0,0,0,0
250,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13715e-13,0,0,-3.09764,-0.0785058,0.327797,0,0,0,0,0,0.902363,-0.0785058,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000410707,-1.5,nan,0,0,3,0,0,0,0,0,0
260,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13716e-13,0,0,-3.20673,-0.0883618,0.418877,0,0,0,0,0,0.793269,-0.0883618,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000345974,-1.5,nan,0,0,3,0,0,0,0,0,0
270,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13716e-13,0,0,-3.21038,-0.0873962,0.374352,0,0,0,0,0,0.789619,-0.0873962,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000330938,-1.5,nan,0,0,3,0,0,0,0,0,0
280,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13717e-13,0,0,-3.21038,-0.0873962,0.374352,0,0,0,0,0,0.789619,-0.0873962,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0,-0.261799,0.000317859,-1.5,nan,0,0,3,0,0,0,0,0,0
290,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13717e-13,0,0,-3.12791,-0.0651679,0.313727,0,0,0,0,0,0.872089,-0.0651679,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.135686,-0.261799,0.000244612,-1.5,nan,0,0,3,0.736195,-0.091609,0,0,0,0
300,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13718e-13,0,0,-3.15596,-0.0537677,0.313261,0,0,0,0,0,0.844037,-0.0537677,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0279264,-0.261799,0.000218137,-1.5,nan,0,0,3,0.836924,-0.0582994,0,0,0,0
310,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13718e-13,0,0,-3.15596,-0.0537677,0.313261,0,0,0,0,0,0.844037,-0.0537677,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0271362,-0.261799,0.000210803,-1.5,nan,0,0,3,0.834726,-0.0576205,0,0,0,0
320,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13719e-13,0,0,-3.15596,-0.0537677,0.313261,0,0,0,0,0,0.844037,-0.0537677,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0264389,-0.261799,0.00020455,-1.5,nan,0,0,3,0.832786,-0.0570215,0,0,0,0
330,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13719e-13,0,0,-3.15596,-0.0537677,0.313261,0,0,0,0,0,0.844037,-0.0537677,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0230457,-0.261799,0.000175128,-1.5,nan,0,0,3,0.823345,-0.0541063,0,0,0,0
340,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.1372e-13,0,0,-3.29955,-0.175628,0.51437,0,0,0,0,0,0.700451,-0.175628,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.144952,-0.261799,0.000135806,-1.5,nan,0,0,3,0.662779,-0.0995697,0,0,0,0
350,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13721e-13,0,0,-3.29955,-0.175628,0.51437,0,0,0,0,0,0.700451,-0.175628,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.145865,-0.261799,0.000128576,-1.5,nan,0,0,3,0.653856,-0.100354,0,0,0,0
360,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13721e-13,0,0,-3.29955,-0.175628,0.51437,0,0,0,0,0,0.700451,-0.175628,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.146508,-0.261799,0.000123748,-1.5,nan,0,0,3,0.647577,-0.100906,0,0,0,0
370,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13722e-13,0,0,-3.29955,-0.175628,0.51437,0,0,0,0,0,0.700451,-0.175628,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.146981,-0.261799,0.00012032,-1.5,nan,0,0,3,0.642951,-0.101313,0,0,0,0
380,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13722e-13,0,0,-3.29955,-0.175628,0.51437,0,0,0,0,0,0.700451,-0.175628,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.149653,-0.261799,0.000101592,-1.5,nan,0,0,3,0.616845,-0.103608,0,0,0,0
390,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13723e-13,0,0,-3.30363,-0.269144,0.532238,0,0,0,0,0,0.696368,-0.269144,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,8.07811e-05,-1.5,nan,0,0,3,0.671573,-0.253709,0,0,0,0
400,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13723e-13,0,0,-3.30363,-0.269144,0.532238,0,0,0,0,0,0.696368,-0.269144,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,7.66344e-05,-1.5,nan,0,0,3,0.665374,-0.259396,0,0,0,0
410,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13724e-13,0,0,-3.2848,-0.273951,0.51491,0,0,0,0,0,0.715196,-0.273951,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,6.04833e-05,-1.5,nan,0,0,3,0.659482,-0.299134,0,0,0,0
420,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13724e-13,0,0,-3.11666,-0.192686,0.319275,0,0,0,0,0,0.883343,-0.192686,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,5.59501e-05,-1.5,nan,0,0,3,0.692709,-0.287808,0,0,0,0
430,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13725e-13,0,0,-3.17683,-0.142796,0.336576,0,0,0,0,0,0.82317,-0.142796,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,4.00003e-05,-1.5,nan,0,0,3,0.816799,-0.215764,0,0,0,0
440,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13725e-13,0,0,-3.14959,-0.10576,0.303905,0,0,0,0,0,0.850407,-0.10576,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,3.73959e-05,-1.5,nan,0,0,3,0.821452,-0.181813,0,0,0,0
450,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13726e-13,0,0,-3.14959,-0.10576,0.303905,0,0,0,0,0,0.850407,-0.10576,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.237693,-0.261799,2.90906e-05,-1.5,nan,0,0,3,0.849385,-0.157427,0,0,0,0
460,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13727e-13,0,0,-3.14798,-0.109045,0.308827,0,0,0,0,0,0.852022,-0.109045,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.169026,-0.261799,1.91235e-05,-1.5,nan,0,0,3,0.863683,-0.122567,0,0,0,0
470,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13727e-13,0,0,-3.14798,-0.109045,0.308827,0,0,0,0,0,0.852022,-0.109045,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.169425,-0.261799,1.86312e-05,-1.5,nan,0,0,3,0.864328,-0.12291,0,0,0,0
480,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13728e-13,0,0,-3.14798,-0.109045,0.308827,0,0,0,0,0,0.852022,-0.109045,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.169854,-0.261799,1.81148e-05,-1.5,nan,0,0,3,0.865022,-0.123279,0,0,0,0
490,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13728e-13,0,0,-3.14798,-0.109045,0.308827,0,0,0,0,0,0.852022,-0.109045,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.170376,-0.261799,1.75063e-05,-1.5,nan,0,0,3,0.865865,-0.123727,0,0,0,0
500,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13729e-13,0,0,-3.14798,-0.109045,0.308827,0,0,0,0,0,0.852022,-0.109045,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.17099,-0.261799,1.68144e-05,-1.5,nan,0,0,3,0.866857,-0.124254,0,0,0,0
510,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13729e-13,0,0,-3.14798,-0.109045,0.308827,0,0,0,0,0,0.852022,-0.109045,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.171419,-0.261799,1.63486e-05,-1.5,nan,0,0,3,0.867552,-0.124623,0,0,0,0
520,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.1373e-13,0,0,-3.03636,-0.126821,0.376117,0,0,0,0,0,0.963638,-0.126821,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.181069,-0.261799,1.11109e-05,-1.5,nan,0,0,3,0.876696,-0.132323,0,0,0,0
530,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.1373e-13,0,0,-3.03636,-0.126821,0.376117,0,0,0,0,0,0.963638,-0.126821,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.181919,-0.261799,1.05187e-05,-1.5,nan,0,0,3,0.878045,-0.133054,0,0,0,0
540,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13731e-13,0,0,-3.03636,-0.126821,0.376117,0,0,0,0,0,0.963638,-0.126821,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.182549,-0.261799,1.01034e-05,-1.5,nan,0,0,3,0.879045,-0.133595,0,0,0,0
550,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13731e-13,0,0,-3.03636,-0.126821,0.376117,0,0,0,0,0,0.963638,-0.126821,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.18321,-0.261799,9.68418e-06,-1.5,nan,0,0,3,0.880095,-0.134163,0,0,0,0
560,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13732e-13,0,0,-3.1105,-0.113253,0.415911,0,0,0,0,0,0.889501,-0.113253,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.16765,-0.261799,7.63913e-06,-1.5,nan,0,0,3,0.892691,-0.125356,0,0,0,0
570,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13732e-13,0,0,-3.1105,-0.113253,0.415911,0,0,0,0,0,0.889501,-0.113253,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.167953,-0.261799,7.45752e-06,-1.5,nan,0,0,3,0.893412,-0.125617,0,0,0,0
580,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13733e-13,0,0,-3.09555,-0.103244,0.413353,0,0,0,0,0,0.904446,-0.103244,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.166021,-0.261799,5.05368e-06,-1.5,nan,0,0,3,0.908043,-0.125473,0,0,0,0
590,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13734e-13,0,0,-3.09555,-0.103244,0.413353,0,0,0,0,0,0.904446,-0.103244,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.166533,-0.261799,4.83406e-06,-1.5,nan,0,0,3,0.90945,-0.125912,0,0,0,0
600,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13734e-13,0,0,-3.09555,-0.103244,0.413353,0,0,0,0,0,0.904446,-0.103244,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.166974,-0.261799,4.65252e-06,-1.5,nan,0,0,3,0.910665,-0.126292,0,0,0,0
610,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13735e-13,0,0,-3.09555,-0.103244,0.413353,0,0,0,0,0,0.904446,-0.103244,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.167439,-0.261799,4.4688e-06,-1.5,nan,0,0,3,0.911944,-0.126691,0,0,0,0
620,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13735e-13,0,0,-3.09555,-0.103244,0.413353,0,0,0,0,0,0.904446,-0.103244,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.167927,-0.261799,4.28339e-06,-1.5,nan,0,0,3,0.913287,-0.12711,0,0,0,0
630,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13736e-13,0,0,-3.09555,-0.103244,0.413353,0,0,0,0,0,0.904446,-0.103244,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0539177,-0.261799,3.33084e-06,-1.5,nan,0,0,3,0.932263,-0.0866794,0,0,0,0
640,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13736e-13,0,0,-3.11807,-0.135809,0.437668,0,0,0,0,0,0.881927,-0.135809,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0636649,-0.261799,2.25565e-06,-1.5,nan,0,0,3,0.938689,-0.0886045,0,0,0,0
650,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13737e-13,0,0,-3.11807,-0.135809,0.437668,0,0,0,0,0,0.881927,-0.135809,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0630217,-0.261799,2.19313e-06,-1.5,nan,0,0,3,0.939756,-0.0880519,0,0,0,0
660,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13737e-13,0,0,-3.11807,-0.135809,0.437668,0,0,0,0,0,0.881927,-0.135809,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0621028,-0.261799,2.10653e-06,-1.5,nan,0,0,3,0.941281,-0.0872625,0,0,0,0
670,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13738e-13,0,0,-3.11807,-0.135809,0.437668,0,0,0,0,0,0.881927,-0.135809,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.0612299,-0.261799,2.02742e-06,-1.5,nan,0,0,3,0.942729,-0.0865126,0,0,0,0
680,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13738e-13,0,0,-3.06231,-0.116372,0.38663,0,0,0,0,0,0.937689,-0.116372,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.109621,-0.261799,1.56821e-06,-1.5,nan,0,0,3,0.944928,-0.105621,0,0,0,0
690,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13739e-13,0,0,-2.82646,-0.210659,0.238933,0,0,0,0,0,1.17354,-0.210659,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.127163,-0.261799,9.66087e-07,-1.5,nan,0,0,3,0.957204,-0.115443,0,0,0,0
700,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.1374e-13,0,0,-3.07275,-0.180016,0.431192,0,0,0,0,0,0.927253,-0.180016,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.184526,-0.261799,8.53748e-07,-1.5,nan,0,0,3,0.945567,-0.14137,0,0,0,0
710,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.1374e-13,0,0,-3.07275,-0.180016,0.431192,0,0,0,0,0,0.927253,-0.180016,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.184897,-0.261799,8.28408e-07,-1.5,nan,0,0,3,0.946455,-0.14169,0,0,0,0
720,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13741e-13,0,0,-3.07275,-0.180016,0.431192,0,0,0,0,0,0.927253,-0.180016,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.185339,-0.261799,7.97324e-07,-1.5,nan,0,0,3,0.947508,-0.142069,0,0,0,0
730,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13741e-13,0,0,-3.05383,-0.232858,0.506665,0,0,0,0,0,0.946168,-0.232858,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.251483,-0.261799,5.22572e-07,-1.5,nan,0,0,3,0.95471,-0.181393,0,0,0,0
740,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13742e-13,0,0,-3.06519,-0.244899,0.571888,0,0,0,0,0,0.934805,-0.244899,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,4.81408e-07,-1.5,nan,0,0,3,0.957062,-0.192638,0,0,0,0
750,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13742e-13,0,0,-3.06519,-0.244899,0.571888,0,0,0,0,0,0.934805,-0.244899,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,4.66181e-07,-1.5,nan,0,0,3,0.957937,-0.193368,0,0,0,0
760,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,0,-1.13743e-13,0,0,-3.06519,-0.244899,0.571888,0,0,0,0,0,0.934805,-0.244899,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,4.51427e-07,-1.5,nan,0,0,3,0.958811,-0.194098,0,0,0,0
770,-3.34124e-12,0,-1.59137e-06,-3.40794e-12,0,-3.89773e-12,-1.13743e-13,0,0,-3.06608,-0.24258,0.646676,0,0,0,0,0,0.933924,-0.24258,-1368607936,-1368607936,-1368607936,-1368607936,-1368607896,-12924923,-203663805,-1368607896,0.261799,-0.261799,3.02987e-07,-1.5,nan,0,0,3,0.944019,-0.25904,0,0,0,0
