timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
170,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.1371e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00149995,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
180,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13711e-13,0,0,0,0,0,0,0,0,0,0,0,0,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00145543,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
190,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13711e-13,0,0,-3.04348,0.164968,-0.0501399,0,0,0,0,0,0.956517,0.164968,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00140939,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
200,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13712e-13,0,0,-3.04348,0.164968,-0.0501399,0,0,0,0,0,0.956517,0.164968,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00136758,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
210,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13712e-13,0,0,-3.04348,0.164968,-0.0501399,0,0,0,0,0,0.956517,0.164968,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00133506,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
220,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13713e-13,0,0,-3.03182,0.172078,-0.0456647,0,0,0,0,0,0.968184,0.172078,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00129806,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
230,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13714e-13,0,0,-3.03182,0.172078,-0.0456647,0,0,0,0,0,0.968184,0.172078,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00125954,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
240,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13714e-13,0,0,-3.03182,0.172078,-0.0456647,0,0,0,0,0,0.968184,0.172078,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00122215,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
250,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13715e-13,0,0,-3.03182,0.172078,-0.0456647,0,0,0,0,0,0.968184,0.172078,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00118349,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
260,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13715e-13,0,0,-3.01762,0.177923,-0.0552162,0,0,0,0,0,0.982381,0.177923,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00114838,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
270,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13716e-13,0,0,-3.01762,0.177923,-0.0552162,0,0,0,0,0,0.982381,0.177923,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,0,-0.261799,0.00111432,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0
280,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13716e-13,0,0,-3.02619,0.160945,-0.0488201,0,0,0,0,0,0.973805,0.160945,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.0718876,-0.261799,0.00106603,-1.5,-nan,0,0,3,0.974608,0.159355,0,0,0,0,0.057363,-0.113601
290,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13717e-13,0,0,-3.02619,0.160945,-0.0488201,0,0,0,0,0,0.973805,0.160945,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.0700363,-0.261799,0.00103649,-1.5,-nan,0,0,3,0.975411,0.157764,0,0,0,0,0.057363,-0.113601
300,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13717e-13,0,0,-2.99902,0.170149,-0.0563354,0,0,0,0,0,1.00098,0.170149,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.182347,-0.261799,0.000991442,-1.5,-nan,0,0,3,1.00609,0.169812,0,0,0,0,0.269411,-0.0153128
310,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13718e-13,0,0,-2.99902,0.170149,-0.0563354,0,0,0,0,0,1.00098,0.170149,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.18208,-0.261799,0.000962015,-1.5,-nan,0,0,3,1.01013,0.169582,0,0,0,0,0.269411,-0.0153128
320,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13718e-13,0,0,-3.02378,0.167471,-0.0518975,0,0,0,0,0,0.976216,0.167471,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.166082,-0.261799,0.000927807,-1.5,-nan,0,0,3,0.978566,0.166963,0,0,0,0,0.057363,-0.028262
330,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13719e-13,0,0,-3.02378,0.167471,-0.0518975,0,0,0,0,0,0.976216,0.167471,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.165556,-0.261799,0.00089846,-1.5,-nan,0,0,3,0.979484,0.166511,0,0,0,0,0.057363,-0.028262
340,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13719e-13,0,0,-2.99902,0.170149,-0.0563354,0,0,0,0,0,1.00098,0.170149,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.198052,-0.261799,0.000870024,-1.5,-nan,0,0,3,1.00364,0.170149,0,0,0,0,0.166464,-2.19815e-07
350,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.1372e-13,0,0,-2.99902,0.170149,-0.0563354,0,0,0,0,0,1.00098,0.170149,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.198052,-0.261799,0.000845913,-1.5,-nan,0,0,3,1.00597,0.170149,0,0,0,0,0.166464,-2.19815e-07
360,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13726e-13,0,0,-3.04579,0.168528,-0.0385963,0,0,0,0,0,0.954211,0.168528,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.180212,-0.261799,0.000814172,-1.5,-nan,0,0,3,0.980673,0.168246,0,0,0,0,0.0499247,-0.0156256
370,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13721e-13,0,0,-3.04579,0.168528,-0.0385963,0,0,0,0,0,0.954211,0.168528,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.17994,-0.261799,0.000790006,-1.5,-nan,0,0,3,0.981422,0.168012,0,0,0,0,0.0499247,-0.0156256
380,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13727e-13,0,0,-3.01762,0.177923,-0.0552162,0,0,0,0,0,0.982381,0.177923,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.211274,-0.261799,0.000761893,-1.5,-nan,0,0,3,0.983428,0.17165,0,0,0,0,0.0542142,0.0114737
390,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13726e-13,0,0,-3.01762,0.177923,-0.0552162,0,0,0,0,0,0.982381,0.177923,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.211474,-0.261799,0.000739279,-1.5,-nan,0,0,3,0.984241,0.171822,0,0,0,0,0.0542142,0.0114737
400,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13722e-13,0,0,-3.02848,0.166897,-0.0472122,0,0,0,0,0,0.971522,0.166897,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.179645,-0.261799,0.000711516,-1.5,-nan,0,0,3,0.984889,0.167089,0,0,0,0,0.0533846,-0.014845
410,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13721e-13,0,0,-3.02848,0.166897,-0.0472122,0,0,0,0,0,0.971522,0.166897,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.179386,-0.261799,0.000690397,-1.5,-nan,0,0,3,0.98569,0.166866,0,0,0,0,0.0533846,-0.014845
420,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13722e-13,0,0,-3.02848,0.166897,-0.0472122,0,0,0,0,0,0.971522,0.166897,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.179127,-0.261799,0.000669905,-1.5,-nan,0,0,3,0.986491,0.166643,0,0,0,0,0.0533846,-0.014845
430,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13723e-13,0,0,-3.02848,0.166897,-0.0472122,0,0,0,0,0,0.971522,0.166897,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.178868,-0.261799,0.000650021,-1.5,-nan,0,0,3,0.987291,0.166421,0,0,0,0,0.0533846,-0.014845
440,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13724e-13,0,0,-2.99698,0.168078,-0.0593567,0,0,0,0,0,1.00302,0.168078,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.181319,-0.261799,0.000625661,-1.5,-nan,0,0,3,0.989323,0.166884,0,0,0,0,0.0578795,-0.0129336
450,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13723e-13,0,0,-2.99698,0.168078,-0.0593567,0,0,0,0,0,1.00302,0.168078,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.181093,-0.261799,0.0006071,-1.5,-nan,0,0,3,0.990191,0.16669,0,0,0,0,0.0578795,-0.0129336
460,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13727e-13,0,0,-3.0128,0.177455,-0.0556917,0,0,0,0,0,0.987195,0.177455,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.190455,-0.261799,0.000584356,-1.5,-nan,0,0,3,0.990121,0.168135,0,0,0,0,0.0533847,-0.00525403
470,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13725e-13,0,0,-3.0128,0.177455,-0.0556917,0,0,0,0,0,0.987195,0.177455,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.190369,-0.261799,0.000568169,-1.5,-nan,0,0,3,0.990868,0.168062,0,0,0,0,0.0533847,-0.00525403
480,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13729e-13,0,0,-3.01762,0.177923,-0.0552162,0,0,0,0,0,0.982381,0.177923,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.226187,-0.261799,0.000546883,-1.5,-nan,0,0,3,0.989816,0.175467,0,0,0,0,0.0450137,0.0219441
490,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13728e-13,0,0,-3.01762,0.177923,-0.0552162,0,0,0,0,0,0.982381,0.177923,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.22657,-0.261799,0.000530659,-1.5,-nan,0,0,3,0.990491,0.175796,0,0,0,0,0.0450137,0.0219441
500,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.1373e-13,0,0,-3.0128,0.177455,-0.0556917,0,0,0,0,0,0.987195,0.177455,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.231949,-0.261799,0.000510773,-1.5,-nan,0,0,3,0.989641,0.177878,0,0,0,0,0.0427173,0.0248995
510,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13729e-13,0,0,-3.0128,0.177455,-0.0556917,0,0,0,0,0,0.987195,0.177455,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.232384,-0.261799,0.00049562,-1.5,-nan,0,0,3,0.990281,0.178252,0,0,0,0,0.0427173,0.0248995
520,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13736e-13,0,0,-3.0014,0.170692,-0.0511871,0,0,0,0,0,0.998597,0.170692,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.230674,-0.261799,0.000476089,-1.5,-nan,0,0,3,0.992184,0.177952,0,0,0,0,0.0449799,0.0235382
530,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13731e-13,0,0,-3.0014,0.170692,-0.0511871,0,0,0,0,0,0.998597,0.170692,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.231085,-0.261799,0.000461958,-1.5,-nan,0,0,3,0.992858,0.178306,0,0,0,0,0.0449799,0.0235382
540,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13737e-13,0,0,-3.00567,0.175264,-0.0594316,0,0,0,0,0,0.994326,0.175264,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.218464,-0.261799,0.000444624,-1.5,-nan,0,0,3,0.995105,0.175402,0,0,0,0,0.0492253,0.0142965
550,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13737e-13,0,0,-3.00567,0.175264,-0.0594316,0,0,0,0,0,0.994326,0.175264,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.218714,-0.261799,0.000431427,-1.5,-nan,0,0,3,0.995844,0.175617,0,0,0,0,0.0492253,0.0142965
560,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13739e-13,0,0,-3.01222,0.17521,-0.0494179,0,0,0,0,0,0.987778,0.17521,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.217937,-0.261799,0.000415265,-1.5,-nan,0,0,3,0.995935,0.175381,0,0,0,0,0.0463111,0.0137948
570,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13738e-13,0,0,-3.01222,0.17521,-0.0494179,0,0,0,0,0,0.987778,0.17521,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.218162,-0.261799,0.000403757,-1.5,-nan,0,0,3,0.996584,0.175574,0,0,0,0,0.0463111,0.0137948
580,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13736e-13,0,0,-3.00567,0.172677,-0.0528534,0,0,0,0,0,0.994333,0.172677,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.218339,-0.261799,0.0003878,-1.5,-nan,0,0,3,0.995048,0.175896,0,0,0,0,0.0414699,0.0135958
590,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13731e-13,0,0,-3.00567,0.172677,-0.0528534,0,0,0,0,0,0.994333,0.172677,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.218576,-0.261799,0.000376295,-1.5,-nan,0,0,3,0.99567,0.1761,0,0,0,0,0.0414699,0.0135958
600,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13742e-13,0,0,-3.00567,0.172677,-0.0528534,0,0,0,0,0,0.994333,0.172677,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.215766,-0.261799,0.000362175,-1.5,-nan,0,0,3,0.996224,0.175398,0,0,0,0,0.040617,0.0116036
610,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13739e-13,0,0,-3.00567,0.172677,-0.0528534,0,0,0,0,0,0.994333,0.172677,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.215969,-0.261799,0.000351431,-1.5,-nan,0,0,3,0.996833,0.175572,0,0,0,0,0.040617,0.0116036
620,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.1374e-13,0,0,-3.01034,0.173131,-0.0524402,0,0,0,0,0,0.98966,0.173131,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.207866,-0.261799,0.000338233,-1.5,-nan,0,0,3,0.99626,0.173174,0,0,0,0,0.0381134,0.00629196
630,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13741e-13,0,0,-3.01034,0.173131,-0.0524402,0,0,0,0,0,0.98966,0.173131,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.207976,-0.261799,0.000328194,-1.5,-nan,0,0,3,0.996831,0.173268,0,0,0,0,0.0381134,0.00629196
640,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13741e-13,0,0,-3.01034,0.173131,-0.0524402,0,0,0,0,0,0.98966,0.173131,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.209423,-0.261799,0.000315235,-1.5,-nan,0,0,3,0.997558,0.173781,0,0,0,0,0.0383218,0.00714256
650,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13742e-13,0,0,-3.01034,0.173131,-0.0524402,0,0,0,0,0,0.98966,0.173131,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.209547,-0.261799,0.000305883,-1.5,-nan,0,0,3,0.998133,0.173888,0,0,0,0,0.0383218,0.00714256
660,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13732e-13,0,0,-2.99449,0.172284,-0.0632416,0,0,0,0,0,1.00551,0.172284,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.208951,-0.261799,0.000294405,-1.5,-nan,0,0,3,0.999473,0.173812,0,0,0,0,0.0393642,0.00663489
670,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13735e-13,0,0,-3.00422,0.174605,-0.0512306,0,0,0,0,0,0.995782,0.174605,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.20903,-0.261799,0.000282799,-1.5,-nan,0,0,3,0.999209,0.173834,0,0,0,0,0.0370142,0.00668821
680,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13732e-13,0,0,-3.00422,0.174605,-0.0512306,0,0,0,0,0,0.995782,0.174605,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.209146,-0.261799,0.000274409,-1.5,-nan,0,0,3,0.999765,0.173934,0,0,0,0,0.0370142,0.00668821
690,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,-3.40903e-12,-1.13733e-13,0,0,-2.99988,0.1769,-0.0494952,0,0,0,0,0,1.00011,0.1769,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.208613,-0.261799,0.000264126,-1.5,-nan,0,0,3,1.00116,0.173985,0,0,0,0,0.0388796,0.0060948
700,-3.72118e-12,1.06296e-37,-1.58066e-06,-3.85292e-12,1.06286e-37,0,-1.13734e-13,0,0,-2.99988,0.1769,-0.0494952,0,0,0,0,0,1.00011,0.1769,-1666130499,-1368598944,-1666130499,-1368598944,-1368598904,-1368598904,-1368598864,1455021719,-0.208719,-0.261799,0.000256286,-1.5,-nan,0,0,3,1.00175,0.174077,0,0,0,0,0.0388796,0.0060948
