timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy,detectionTimeStamppTermX,dTermX,pTermY,dTermY,vxcmd,vycmd
6132,-0.0996094,0,6.59863,-0.00225468,0.000706106,-0.00179508,0.013891,-0.0250987,-0.0877267,0,0,0,1.11678e-05,5.03404e-06,0.00207374,0.000934413,-0.0870296,0,0,0,0,0,0,0,0,0,0,0.0214508,-0.423002,0,-1.5,3.30785e-38,0,0,0,1.11678e-05,5.03404e-06,0,0,0,0,0.00207374,0.000934413,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-5.53744e-06
6148,-0.0517578,0,6.60352,-0.00346267,-0.00104631,-0.00122083,0.0135114,-0.024685,-0.0893208,0,0,0,8.50115e-05,3.8083e-05,0.00615042,0.00274055,-0.0886733,0,0,0,0,0,0,0,0,0,0,0.0213102,-0.421992,0,-1.5,3.30785e-38,0,0,0,8.50115e-05,3.8083e-05,0,0,0,0,0.00615042,0.00274055,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-4.18913e-05
6163,-0.146484,0,7.30078,-0.000915332,-0.00129556,-0.00312369,0.0131772,-0.0243851,-0.0909094,0,0,0,0.000211749,9.41873e-05,0.00988628,0.00435888,-0.0902953,0,0,0,0,0,0,0,0,0,0,0.0212092,-0.421065,0,-1.5,3.30785e-38,0,0,0,0.000211749,9.41873e-05,0,0,0,0,0.00988628,0.00435888,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.000103606
6180,-0.193359,0,-1.64551,-0.00123124,-0.000959532,-0.001648,0.013,-0.0241383,-0.0922221,0,0,0,0.000440387,0.000194378,0.0142777,0.00623725,-0.0918389,0,0,0,0,0,0,0,0,0,0,0.0209941,-0.419984,0,-1.5,3.30785e-38,0,0,0,0.000440387,0.000194378,0,0,0,0,0.0142777,0.00623725,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.000213816
6196,-0.193359,0,6.73242,-0.00146209,-0.000175402,-0.000664923,0.0130181,-0.02413,-0.0922322,0,0,0,0.000707965,0.000310784,0.0181134,0.00786578,-0.0922322,0,0,0,0,0,0,0,0,0,0,0.0205651,-0.419062,0,-1.5,3.30785e-38,0,0,0,0.000707965,0.000310784,0,0,0,0,0.0181134,0.00786578,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.000341862
6212,-0.193359,0,2.14355,-0.00233746,-3.98474e-05,-0.00146865,0.0130092,-0.0241284,-0.0922581,0,0,0,0.00103659,0.000453146,0.0219174,0.00948368,-0.0922581,0,0,0,0,0,0,0,0,0,0,0.0200421,-0.418155,0,-1.5,3.30785e-38,0,0,0,0.00103659,0.000453146,0,0,0,0,0.0219174,0.00948368,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.000498461
6228,-0.193359,0,2.73926,-0.000953011,-0.00101372,-0.00221789,0.0130173,-0.0241311,-0.0922856,0,0,0,0.00142577,0.000621254,0.0256911,0.0110884,-0.0922856,0,0,0,0,0,0,0,0,0,0,0.0195164,-0.417256,0,-1.5,3.30785e-38,0,0,0,0.00142577,0.000621254,0,0,0,0,0.0256911,0.0110884,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.000683379
6244,-0.193359,0,5.68066,-0.00209989,-0.000425121,-0.00214825,0.013008,-0.0241245,-0.0923152,0,0,0,0.00184512,0.000802033,0.0292015,0.0125811,-0.0923152,0,0,0,0,0,0,0,0,0,0,0.0190216,-0.416421,0,-1.5,3.30785e-38,0,0,0,0.00184512,0.000802033,0,0,0,0,0.0292015,0.0125811,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.000882236
6259,-0.193359,0,-6.02734,-0.00185617,-0.00107582,-0.00298199,0.0130172,-0.024125,-0.0923619,0,0,0,0.00235141,0.00101994,0.032917,0.0141609,-0.0923619,0,0,0,0,0,0,0,0,0,0,0.0184942,-0.415537,0,-1.5,3.30785e-38,0,0,0,0.00235141,0.00101994,0,0,0,0,0.032917,0.0141609,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.00112194
6275,-0.193359,0,-1.89062,-0.00197937,-0.000514814,-0.00159931,0.0130266,-0.0241184,-0.0924132,0,0,0,0.00291685,0.00126301,0.0366029,0.0157293,-0.0923809,0,0,0,0,0,0,0,0,0,0,0.0179568,-0.414662,0,-1.5,3.30785e-38,0,0,0,0.00291685,0.00126301,0,0,0,0,0.0366029,0.0157293,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.00138931
6292,-0.193359,0,-5.14746,-0.00101094,-0.00121063,-0.0017241,0.0130376,-0.0241228,-0.0924397,0,0,0,0.00358327,0.00154921,0.0404873,0.0173833,-0.0924397,0,0,0,0,0,0,0,0,0,0,0.0173912,-0.413739,0,-1.5,3.30785e-38,0,0,0,0.00358327,0.00154921,0,0,0,0,0.0404873,0.0173833,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.00170413
6308,-0.193359,0,-4.0957,-0.0020852,-0.000132067,-0.00251531,0.0130328,-0.024108,-0.0924664,0,0,0,0.00426919,0.00184359,0.0441124,0.0189283,-0.0924664,0,0,0,0,0,0,0,0,0,0,0.0168487,-0.412879,0,-1.5,3.30785e-38,0,0,0,0.00426919,0.00184359,0,0,0,0,0.0441124,0.0189283,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.00202795
6337,-0.193359,0,-6.02246,-0.00266711,-0.00128655,-0.00170312,0.0130259,-0.0240937,-0.0925115,0,0,0,0.00569455,0.00245479,0.050623,0.0217036,-0.0925115,0,0,0,0,0,0,0,0,0,0,0.0158509,-0.411337,0,-1.5,3.30785e-38,0,0,0,0.00569455,0.00245479,0,0,0,0,0.050623,0.0217036,1.9603e-19,0,0,0,0,0,0,0,0,0,1,-0.00270027
