75148,67.445229,0.537437,0.230657,0.332602,0.349525,0.332618,0.329802
75148,67.297241,0.537437,0.230657,0.320978,0.342398,0.333402,0.330805
75148,67.145264,0.537437,0.230657,0.345696,0.320669,0.334207,0.331835
75148,67.000275,0.537437,0.230657,0.320812,0.324400,0.334974,0.332817
75148,66.863281,0.537437,0.230657,0.284182,0.338846,0.335700,0.333746
75148,66.717293,0.537437,0.230657,0.377310,0.315953,0.336473,0.334735
75148,66.564308,0.537437,0.230657,0.388575,0.322926,0.337283,0.335772
75148,66.426315,0.537437,0.230657,0.356144,0.336852,0.338014,0.336707
75148,66.276329,0.537437,0.230657,0.321629,0.351255,0.338808,0.337723
75148,66.127335,0.537437,0.230657,0.344043,0.329876,0.339597,0.338733
75148,65.974358,0.537437,0.230657,0.400663,0.329652,0.340407,0.339769
75148,65.824371,0.537437,0.230657,0.271455,0.340687,0.341201,0.340786
75148,65.680389,0.537437,0.230657,0.232572,0.346314,0.341963,0.341761
-1,0.005295,0.204819,0.006776,-0.099146,0.000000,0.341963,0.341761
