57505,49.443176,1.722290,0.268597,-0.064243,-0.454184,-0.042732,-0.450007,57501
57505,49.315182,1.681380,0.252185,-0.041171,-0.450540,-0.043656,-0.450153,57357
57505,49.198185,1.644074,0.237178,-0.037713,-0.452829,-0.044412,-0.450291,57231
57505,49.079189,1.606211,0.221919,-0.046852,-0.450466,-0.045101,-0.450428,57114
57505,48.932190,1.559506,0.203075,-0.057788,-0.450092,-0.045882,-0.450590,56956
57505,48.799198,1.517390,0.186047,-0.046852,-0.450466,-0.046451,-0.450717,56835
57505,48.693203,1.483910,0.172489,-0.046852,-0.450466,-0.046818,-0.450805,56718
57505,48.529205,1.432246,0.151532,-0.046852,-0.450466,-0.047248,-0.450920,56553
57505,48.366211,1.381114,0.130737,-0.041171,-0.450769,-0.047460,-0.451002,56428
57505,48.251217,1.345189,0.116099,-0.037174,-0.452946,-0.047461,-0.451025,56284
57505,48.121220,1.304704,0.099584,0.019395,-0.459727,-0.047335,-0.451020,56168
57505,48.003223,1.268075,0.084637,-0.046479,-0.451265,-0.047101,-0.450972,56036
57505,47.866230,1.225691,0.067333,-0.016731,-0.450878,-0.046688,-0.450866,55900
57505,47.753235,1.190879,0.053111,-0.046491,-0.450698,-0.046200,-0.450728,55784
57505,47.589241,1.140542,0.032535,-0.046491,-0.450698,-0.045304,-0.450463,55643
-1,0.312404,1.765022,0.127084,0.718604,0.000000,0.000000,0.000000,0.000000
