83848,76.143509,0.499523,0.243149,0.387731,0.328910,0.324244,0.329903
83848,75.994522,0.507828,0.240467,0.302588,0.333223,0.331414,0.328869
83848,75.845543,0.515267,0.238052,0.338354,0.327832,0.337717,0.328103
83848,75.707558,0.521340,0.236062,0.351027,0.316994,0.342739,0.327639
83848,75.575562,0.526326,0.234408,0.327129,0.329307,0.346719,0.327445
83848,75.435570,0.530686,0.232942,0.383870,0.320611,0.350012,0.327527
83848,75.284592,0.534285,0.231727,0.264709,0.329133,0.352460,0.327982
83848,75.153603,0.536348,0.231026,0.327180,0.329203,0.353525,0.328730
83848,75.013611,0.537415,0.230664,0.345643,0.338493,0.353524,0.329917
83848,74.880615,0.537437,0.230657,0.345890,0.338455,0.352532,0.331380
83848,74.741623,0.537437,0.230657,0.321629,0.351255,0.351472,0.332918
83848,74.656639,0.537437,0.230657,0.378534,0.324491,0.350825,0.333858
83848,74.513649,0.537437,0.230657,0.378534,0.324491,0.349735,0.335440
83848,74.371666,0.537437,0.230657,0.378534,0.324491,0.348652,0.337010
-1,-0.007623,0.175278,0.011062,-0.086754,0.000000,0.348652,0.337010
