196366,188.658600,-4.761691,2.942157,0.039170,0.745844,0.034463,0.770176
196366,188.499588,-4.667060,2.917606,-0.117244,0.824022,-0.004027,0.821459
196366,188.345596,-4.589903,2.892274,-0.055031,0.878605,-0.055788,0.869566
196366,188.190582,-4.572517,2.866538,-1.188460,1.024444,-0.168175,0.917757
196366,188.045593,-4.618131,2.842553,-0.966480,1.003673,-0.335170,0.962917
196366,187.789581,-4.771786,2.798802,-0.726794,1.016162,-0.703152,1.041260
196366,187.684586,-4.840338,2.778301,-0.720719,0.974105,-0.859603,1.070831
196366,187.528580,-4.934627,2.744603,-0.805407,1.060290,-1.084497,1.111532
196366,187.372574,-4.998323,2.707541,-1.201592,1.138848,-1.278797,1.148871
196366,187.233566,-5.023495,2.672053,-1.055860,1.131239,-1.420342,1.179676
196366,187.086548,-5.015620,2.632130,-1.942031,1.310985,-1.535547,1.209866
196366,186.872559,-4.935661,2.567094,-1.801368,1.283717,-1.634735,1.246882
-1,-0.837174,-4.796154,0.476904,2.171981,0.000000,-1.634734,1.246882
