124348,116.634087,-5.994041,2.451934,-1.035228,0.458253,-0.971066,0.433318
124348,116.502098,-5.925733,2.354717,-0.963542,0.372768,-0.961268,0.364220
124348,116.425117,-5.883225,2.294142,-0.771609,0.232833,-0.952885,0.320044
124348,116.288124,-5.804354,2.182002,-0.634557,0.200376,-0.934742,0.237089
124348,116.149132,-5.719254,2.061983,-1.073328,0.174161,-0.911257,0.146680
124348,116.001144,-5.624444,1.932538,-0.542169,0.121402,-0.882048,0.048762
124348,115.788170,-5.489486,1.769089,-0.617447,-0.098127,-0.841500,-0.069315
124348,115.709190,-5.441546,1.719118,-1.200875,-0.183978,-0.828572,-0.102461
124348,115.565216,-5.355925,1.638821,-1.200875,-0.183978,-0.806773,-0.152086
124348,115.422226,-5.267703,1.577329,-1.076620,-0.182910,-0.781938,-0.183116
124348,115.282234,-5.175318,1.530863,-0.650277,-0.236598,-0.751610,-0.199759
124348,115.138252,-5.073496,1.497426,-0.719337,-0.205882,-0.713614,-0.202522
124348,114.997269,-4.966449,1.479647,-0.673810,-0.154702,-0.669064,-0.190266
124348,114.859276,-4.853838,1.477421,-0.317064,-0.072665,-0.617624,-0.163095
-1,-0.443293,-5.022974,0.213037,2.018616,0.000000,-0.617624,-0.163095
