26540,18.512053,0.070414,-0.408920,-0.012080,-0.437511,-0.014325,-0.437543,26537
26540,18.376049,0.070297,-0.408958,-0.012080,-0.437511,-0.012543,-0.437517,26409
26540,18.253046,0.070184,-0.408995,-0.029099,-0.432907,-0.010937,-0.437496,26284
26540,18.047043,0.069982,-0.409061,-0.011979,-0.446096,-0.008262,-0.437466,26108
26540,17.930040,0.069854,-0.409103,-0.012080,-0.437511,-0.006755,-0.437452,25955
26540,17.798040,0.069701,-0.409153,0.005348,-0.442078,-0.005064,-0.437440,25822
26540,17.336987,0.069067,-0.409359,0.003112,-0.440287,0.000742,-0.437431,25375
26540,17.223986,0.068891,-0.409417,0.003112,-0.440287,0.002144,-0.437436,25248
26540,17.069983,0.068633,-0.409501,-0.029099,-0.432907,0.004038,-0.437447,25115
26540,16.860981,0.068258,-0.409623,0.007591,-0.437452,0.006582,-0.437472,24885
26540,16.726978,0.067988,-0.409711,-0.029099,-0.432907,0.008184,-0.437497,24760
-1,0.013969,0.084739,0.000468,0.028622,0.000000,0.000000,0.000000,0.000000
