124630,116.922050,-6.127901,2.628291,-1.217909,0.652383,-1.054488,0.585006
124630,116.776070,-6.062399,2.546936,-1.308050,0.611545,-1.047068,0.528429
124630,116.634087,-5.994041,2.451934,-1.035228,0.458253,-1.035201,0.457527
124630,116.502098,-5.925733,2.354717,-0.963542,0.372768,-1.019408,0.382713
124630,116.425117,-5.883225,2.294142,-0.771609,0.232833,-1.007529,0.335203
124630,116.288124,-5.804354,2.182002,-0.634557,0.200376,-0.983164,0.246317
124630,116.149132,-5.719254,2.061983,-1.073328,0.174161,-0.953366,0.149889
124630,116.001144,-5.624444,1.932538,-0.542169,0.121402,-0.917435,0.045562
124630,115.788170,-5.489486,1.769089,-0.617447,-0.098127,-0.867215,-0.081737
124630,115.709190,-5.441546,1.719118,-1.200875,-0.183978,-0.850699,-0.118303
124630,115.565216,-5.355925,1.638821,-1.200875,-0.183978,-0.822362,-0.174162
124630,115.422226,-5.267703,1.577329,-1.076620,-0.182910,-0.791032,-0.211383
124630,115.282234,-5.175318,1.530863,-0.650277,-0.236598,-0.754346,-0.234089
124630,115.138252,-5.073496,1.497426,-0.719337,-0.205882,-0.709811,-0.243086
-1,-0.397875,-5.073413,0.169735,2.043285,0.000000,-0.709811,-0.243086
