83556,75.845543,0.515267,0.238052,0.338354,0.327832,0.336140,0.330989
83556,75.707558,0.521340,0.236062,0.351027,0.316994,0.340818,0.329108
83556,75.575562,0.526326,0.234408,0.327129,0.329307,0.344469,0.327558
83556,75.435570,0.530686,0.232942,0.383870,0.320611,0.347413,0.326202
83556,75.284592,0.534285,0.231727,0.264709,0.329133,0.349485,0.325106
83556,75.153603,0.536348,0.231026,0.327180,0.329203,0.350223,0.324509
83556,75.013611,0.537415,0.230664,0.345643,0.338493,0.349873,0.324257
83556,74.880615,0.537437,0.230657,0.345890,0.338455,0.348550,0.324355
83556,74.741623,0.537437,0.230657,0.321629,0.351255,0.347144,0.324465
83556,74.656639,0.537437,0.230657,0.378534,0.324491,0.346285,0.324532
83556,74.513649,0.537437,0.230657,0.378534,0.324491,0.344839,0.324645
83556,74.371666,0.537437,0.230657,0.378534,0.324491,0.343402,0.324757
83556,74.222679,0.537437,0.230657,0.388527,0.340390,0.341896,0.324874
83556,74.079689,0.537437,0.230657,0.320812,0.324400,0.340449,0.324987
-1,-0.010114,0.179127,0.000789,-0.092937,0.000000,0.340449,0.324987
