120765,113.051445,-3.141421,1.989796,0.057134,0.827985,-0.180849,0.928127
120765,112.910454,-3.067440,2.055228,-0.157080,0.957155,-0.154003,0.964816
120765,112.763466,-3.017303,2.128597,-0.092556,0.977280,-0.153005,1.008222
120765,112.614487,-2.986955,2.208851,-0.545858,1.167065,-0.172462,1.058106
120765,112.467499,-2.962072,2.291182,-0.636716,1.216197,-0.196717,1.110472
120765,112.311508,-2.934582,2.374004,-0.663900,1.250561,-0.221376,1.161495
120765,112.155518,-2.905640,2.446144,-0.527119,1.272940,-0.244583,1.201835
120765,111.796562,-2.832071,2.552003,-0.085920,1.162558,-0.291015,1.234520
120765,111.652573,-2.799743,2.561826,-0.083530,1.165448,-0.306824,1.214990
120765,111.504585,-2.764432,2.545908,-0.325399,1.178284,-0.320986,1.168904
120765,111.352608,-2.725823,2.499640,-0.251625,1.092116,-0.333184,1.091655
120765,111.208618,-2.686662,2.426861,-0.524511,1.073237,-0.342160,0.989523
-1,-0.334307,-2.960572,-0.203854,1.061670,0.000000,-0.342160,0.989523
