39744,31.716982,0.403218,-0.252237,-0.045781,-0.447547,-0.066997,-0.440791,39740
39744,31.581982,0.369191,-0.265821,-0.128187,-0.458393,-0.069258,-0.443676,39605
39744,31.433975,0.332686,-0.280396,-0.074130,-0.443163,-0.070936,-0.446520,39482
39744,31.319973,0.305188,-0.291371,0.001178,-0.458676,-0.071608,-0.448460,39350
39744,31.203970,0.277774,-0.302311,-0.074126,-0.443048,-0.071726,-0.450206,39235
39744,31.045967,0.241267,-0.316874,-0.045234,-0.447434,-0.071055,-0.452246,39081
39744,30.926964,0.214692,-0.327483,-0.098158,-0.453232,-0.069628,-0.453423,38957
39744,30.789959,0.185110,-0.339291,-0.025069,-0.454539,-0.066971,-0.454372,38813
39744,30.672956,0.160607,-0.349061,-0.062264,-0.451603,-0.063942,-0.454870,38696
39744,30.555956,0.136900,-0.358495,-0.151515,-0.456291,-0.060118,-0.455031,38579
39744,30.411949,0.108830,-0.369649,-0.053806,-0.445167,-0.054303,-0.454771,38454
39744,30.254942,0.079896,-0.381141,-0.025234,-0.454310,-0.046293,-0.453820,38293
39744,30.013922,0.039011,-0.397394,-0.042419,-0.458032,-0.030465,-0.450970,38077
-1,0.235306,0.470215,0.079256,0.188554,0.000000,0.000000,0.000000,0.000000
