198589,190.881805,-5.283021,3.574422,0.367593,0.492829,0.301894,0.443609
198589,190.729797,-5.126061,3.508883,0.413813,0.434226,0.315133,0.434324
198589,190.580795,-4.968018,3.465355,0.334934,0.437510,0.332298,0.445938
198589,190.439789,-4.853978,3.423618,0.322253,0.448588,0.313018,0.456384
198589,190.283768,-4.793618,3.375616,-0.147881,0.485072,0.225863,0.466122
198589,190.130753,-4.801087,3.327235,-0.125769,0.476190,0.073721,0.474368
198589,189.978745,-4.848942,3.276890,-0.412189,0.436842,-0.117854,0.480278
198589,189.831741,-4.909295,3.225548,-0.380698,0.437797,-0.317197,0.483338
198589,189.684723,-4.967249,3.171558,-0.462525,0.460314,-0.514154,0.483756
198589,189.536697,-5.005062,3.118966,-0.752131,0.540431,-0.691922,0.485945
198589,189.390671,-5.020125,3.072623,-0.544070,0.506562,-0.845050,0.493642
198589,189.230652,-5.010967,3.030592,-0.649938,0.510707,-0.987188,0.510831
-1,-0.945481,-5.584915,0.370076,3.130814,0.000000,-0.987187,0.510831
