76821,69.117104,0.537437,0.230657,0.430330,0.316186,0.347301,0.316352
76821,68.977127,0.537437,0.230657,0.345696,0.320669,0.345588,0.318298
76821,68.843132,0.537437,0.230657,0.366657,0.317555,0.343948,0.320160
76821,68.697144,0.537437,0.230657,0.271455,0.340687,0.342162,0.322189
76821,68.555153,0.537437,0.230657,0.333081,0.322615,0.340424,0.324162
76821,68.415169,0.537437,0.230657,0.345696,0.320669,0.338711,0.326108
76821,68.272179,0.537437,0.230657,0.297166,0.346010,0.336961,0.328095
76821,68.011185,0.537437,0.230657,0.388357,0.322960,0.333767,0.331723
76821,67.884193,0.537437,0.230657,0.205463,0.340675,0.332213,0.333488
76821,67.726212,0.537437,0.230657,0.368927,0.325977,0.330279,0.335684
76821,67.587219,0.537437,0.230657,0.332881,0.331559,0.328579,0.337616
76821,67.445229,0.537437,0.230657,0.332602,0.349525,0.326841,0.339589
76821,67.297241,0.537437,0.230657,0.320978,0.342398,0.325030,0.341646
-1,-0.012238,0.190136,0.013899,-0.085695,0.000000,0.325030,0.341646
