129102,121.393715,-7.078038,2.227916,0.520895,0.249272,0.507884,0.234605
129102,121.239731,-6.985839,2.254928,0.405716,0.240785,0.479966,0.265825
129102,121.098747,-6.945171,2.282164,0.029658,0.314478,0.410658,0.296913
129102,120.955750,-6.925542,2.311549,0.277377,0.333613,0.318740,0.330206
129102,120.807755,-6.914567,2.344288,0.276870,0.351295,0.214271,0.366989
129102,120.663765,-6.904069,2.377453,0.231251,0.395020,0.112448,0.404089
129102,120.528778,-6.893513,2.405068,0.119973,0.405860,0.017707,0.435393
129102,120.378792,-6.881108,2.426300,-0.010987,0.439265,-0.086887,0.460723
129102,120.220795,-6.867177,2.436043,-0.434049,0.507001,-0.196204,0.474784
129102,120.058807,-6.851843,2.433983,-0.353812,0.525163,-0.307229,0.477151
129102,119.838829,-6.829482,2.410725,-0.446290,0.512603,-0.456464,0.459904
129102,119.696838,-6.813971,2.385862,-0.630803,0.418570,-0.551714,0.438921
129102,119.542847,-6.795806,2.355749,-0.362598,0.413076,-0.653673,0.413016
-1,-0.780060,-7.585922,0.027326,1.993311,0.000000,-0.653672,0.413016
