184885,177.171280,-5.764196,1.251246,-0.088504,0.172857,-0.078907,0.219491
184885,176.951263,-5.727424,1.009966,-0.299486,0.071994,-0.312857,0.082793
184885,176.832260,-5.703933,0.929561,-0.232236,0.054934,-0.435795,0.058954
184885,176.688263,-5.672165,0.879991,-0.078374,0.096259,-0.581211,0.077832
184885,176.527252,-5.631724,0.890660,-1.535390,0.245233,-0.738888,0.165035
184885,176.365280,-5.585267,0.983772,-1.127751,0.535177,-0.891732,0.335138
184885,176.301285,-5.565161,1.042694,-1.127751,0.535177,-0.950370,0.424480
184885,176.005280,-5.466918,1.362414,-0.478402,0.701274,-1.216351,0.884902
184885,175.837265,-5.405364,1.501536,-1.405472,1.308417,-1.361532,1.103887
184885,175.691254,-5.348626,1.593188,-1.193733,1.272454,-1.484456,1.264943
184885,175.550247,-5.291028,1.653270,-1.616158,1.362130,-1.600363,1.392052
184885,175.418259,-5.234638,1.680999,-1.660014,1.354544,-1.706380,1.482519
-1,-1.230465,-5.685289,0.475337,1.031755,0.000000,-1.706379,1.482519
