165858,158.149948,-8.373767,0.866004,-0.593918,1.275951,-0.852672,1.686437
165858,157.855957,-8.209098,0.975907,-0.671395,1.569051,-0.702892,1.662070
165858,157.710953,-8.146157,1.036802,-0.601625,1.655900,-0.647295,1.656740
165858,157.561951,-8.100156,1.104626,-0.834199,1.789253,-0.608840,1.656512
165858,157.405945,-8.069693,1.181604,-0.933531,1.812575,-0.586277,1.662241
165858,157.265945,-8.052274,1.255186,-0.897046,1.849445,-0.575948,1.671884
165858,157.109940,-8.035829,1.338865,-0.761741,1.876382,-0.567404,1.684313
165858,156.788925,-8.001102,1.441523,-1.275957,2.026706,-0.548935,1.640359
165858,156.671921,-7.989288,1.414153,-0.548079,1.551886,-0.543046,1.559552
165858,156.521912,-7.974512,1.325098,-0.253028,1.373947,-0.535867,1.401986
165858,156.364899,-7.959139,1.167236,-0.504156,1.101404,-0.528446,1.172414
-1,-0.050644,-7.521095,-0.456713,-0.820433,0.000000,-0.528446,1.172414
