168484,160.776001,-10.834981,0.395786,0.185633,0.276835,0.069106,0.219323
168484,160.632004,-10.617159,0.405220,0.224894,0.283709,0.116782,0.258047
168484,160.492004,-10.397169,0.415058,0.085820,0.290620,0.171350,0.296361
168484,160.356003,-10.192699,0.426293,0.315310,0.311848,0.215121,0.335260
168484,160.193008,-9.971884,0.441555,0.055651,0.356412,0.243343,0.383675
168484,159.983002,-9.731386,0.464130,0.235659,0.369555,0.235699,0.448966
168484,159.829987,-9.579080,0.483309,0.172196,0.348855,0.207203,0.499268
168484,159.671982,-9.437159,0.505214,-0.123600,0.492222,0.162427,0.553313
168484,159.501968,-9.297410,0.531229,0.083783,0.697338,0.101289,0.613909
168484,159.338959,-9.174877,0.559325,0.120561,0.706002,0.031211,0.675161
168484,159.187943,-9.069706,0.588265,-0.039215,0.775988,-0.042058,0.734818
168484,159.034943,-8.965177,0.620380,0.119299,0.795567,-0.118312,0.798054
-1,-1.181593,-10.904087,0.203403,0.176463,0.000000,-0.118312,0.798054
